"","contrast","estimate","SE","df","t.ratio","p.value"
"1","NR0 F Order1 - NR1 F Order1",0.519999999999998,0.148489470357388,19,3.50193181205677,0.381895119092206
"2","NR0 F Order1 - NR2 F Order1",0.479999999999995,0.200516875957759,19,2.3938134768323,0.934578697995486
"3","NR0 F Order1 - NR3 F Order1",0.460000000000004,0.272872954179793,19,1.68576618882102,0.999519879234508
"4","NR0 F Order1 - NR4 F Order1",0.540000000000006,0.455708432485725,19,1.1849681978771,0.999999886403452
"5","NR0 F Order1 - NR5 F Order1",0.159999999999994,0.473160334088125,19,0.338151760561981,1
"6","NR0 F Order1 - NR6 F Order1",0.339999999999997,0.446844688273897,19,0.76089077239202,1
"7","NR0 F Order1 - PR0 F Order1",-0.200000000000009,0.399319596752872,19,-0.500851953238306,1
"8","NR0 F Order1 - PR1 F Order1",0.0600000000000027,0.303465365519981,19,0.197716137712105,1
"9","NR0 F Order1 - PR2 F Order1",0.0799999999999922,0.311160814743082,19,0.25710178213168,1
"10","NR0 F Order1 - PR3 F Order1",-0.099999999999998,0.310065075229689,19,-0.322512943213357,1
"11","NR0 F Order1 - PR4 F Order1",-0.440000000000008,0.376810250540349,19,-1.16769647155045,0.999999925693138
"12","NR0 F Order1 - PR5 F Order1",-0.140000000000002,0.40765052111879,19,-0.343431426545892,1
"13","NR0 F Order1 - PR6 F Order1",-0.320000000000007,0.36768121203593,19,-0.870319150190184,1
"14","NR0 F Order1 - NR0 M Order1",-4.63666666666667,0.822785526970311,19,-5.63532842360507,0.00960498202619775
"15","NR0 F Order1 - NR1 M Order1",-3.77,0.800982218666484,19,-4.70672121320807,0.0548847338562892
"16","NR0 F Order1 - NR2 M Order1",-4.12000000000001,0.811335625420223,19,-5.07804645933807,0.0276334754008654
"17","NR0 F Order1 - NR3 M Order1",-3.83666666666666,0.787290861489447,19,-4.87325187467338,0.0404533625464303
"18","NR0 F Order1 - NR4 M Order1",-3.85333333333333,0.807508260417981,19,-4.77188101003297,0.048738041663403
"19","NR0 F Order1 - NR5 M Order1",-3.98666666666667,0.832061836995782,19,-4.79131056059585,0.0470348348159099
"20","NR0 F Order1 - NR6 M Order1",-3.97,0.786895224008414,19,-5.04514435832636,0.029389177533094
"21","NR0 F Order1 - PR0 M Order1",-3.98666666666668,0.792584048340749,19,-5.02996076569121,0.0302352812585223
"22","NR0 F Order1 - PR1 M Order1",-3.68666666666666,0.787170148128893,19,-4.68344318624111,0.0572520603248999
"23","NR0 F Order1 - PR2 M Order1",-3.32000000000001,0.765505986393757,19,-4.33700070151023,0.105693544184351
"24","NR0 F Order1 - PR3 M Order1",-3.73666666666666,0.787522950561327,19,-4.74483526353519,0.0512061060755845
"25","NR0 F Order1 - PR4 M Order1",-3.82000000000001,0.785980595864824,19,-4.86017087457079,0.0414417334040716
"26","NR0 F Order1 - PR5 M Order1",-3.97,0.829113526464309,19,-4.78824657092469,0.04729963333613
"27","NR0 F Order1 - PR6 M Order1",-3.85333333333334,0.865986237617372,19,-4.44964731071847,0.0868966003360714
"28","NR0 F Order1 - NR0 F Order2",1.33,0.822785526970311,19,1.61646013013546,0.999786158074513
"29","NR0 F Order1 - NR1 F Order2",1.06333333333333,0.800982218666484,19,1.3275367524433,0.999997532698902
"30","NR0 F Order1 - NR2 F Order2",0.813333333333328,0.811335625420223,19,1.00246224601819,1
"31","NR0 F Order1 - NR3 F Order2",0.563333333333336,0.787290861489446,19,0.715533941633193,1
"32","NR0 F Order1 - NR4 F Order2",0.630000000000007,0.807508260417981,19,0.780177777591907,1
"33","NR0 F Order1 - NR5 F Order2",0.796666666666662,0.832061836995782,19,0.95746088961739,1
"34","NR0 F Order1 - NR6 F Order2",0.61333333333333,0.786895224008414,19,0.779434560816157,1
"35","NR0 F Order1 - PR0 F Order2",0.896666666666658,0.792584048340749,19,1.1313206069991,1
"36","NR0 F Order1 - PR1 F Order2",2.11333333333334,0.787170148128893,19,2.68472240513279,0.82865295536446
"37","NR0 F Order1 - PR2 F Order2",2.14666666666666,0.765505986393757,19,2.8042454335066,0.770026127602217
