"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"PR0 Order2 SexM - NR0 Order1 SexM",-0.165929653,0.141631528738714,19,-1.17155872338363,1,"M"
"PR1 Order2 SexM - NR1 Order1 SexM",-0.182951669166667,0.152630487472071,19,-1.19865743860737,1,"M"
"PR2 Order2 SexM - NR2 Order1 SexM",-0.110426648666667,0.0994149398114404,19,-1.11076513123794,1,"M"
"PR3 Order2 SexM - NR3 Order1 SexM",-0.133532737666666,0.231202225215037,19,-0.577558185447696,1,"M"
"PR4 Order2 SexM - NR4 Order1 SexM",-0.0810189228333332,0.113031002022517,19,-0.716784965041657,1,"M"
"PR5 Order2 SexM - NR5 Order1 SexM",0.0514556315000003,0.138071973035833,19,0.372672529903273,1,"M"
"PR6 Order2 SexM - NR6 Order1 SexM",-0.0462849086666667,0.158460064920717,19,-0.292091945625698,1,"M"
