"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"PR0 Order2 SexF - NR0 Order1 SexF",-0.463345625633333,0.149913947225061,19,-3.09074395151325,0.0421257920544669,"F"
"PR1 Order2 SexF - NR1 Order1 SexF",-0.256871123866667,0.156422566911454,19,-1.64216154317474,0.585023183749294,"F"
"PR2 Order2 SexF - NR2 Order1 SexF",-0.154237396366667,0.10428190966597,19,-1.47904269168748,0.585023183749294,"F"
"PR3 Order2 SexF - NR3 Order1 SexF",-0.114519658833333,0.241800216568829,19,-0.473612722347313,1,"F"
"PR4 Order2 SexF - NR4 Order1 SexF",-0.194141375033333,0.11913031439327,19,-1.62965552489384,0.585023183749294,"F"
"PR5 Order2 SexF - NR5 Order1 SexF",-0.286861234333333,0.147468403778859,19,-1.94523862049464,0.400175490567344,"F"
"PR6 Order2 SexF - NR6 Order1 SexF",-0.0455128556333335,0.166965163656629,19,-0.272588931945903,1,"F"
