"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"NR0 Order2 SexM - PR0 Order1 SexM",0.651455572833333,0.141631528738714,19,4.59965078845656,0.00136932646166819,"M"
"NR1 Order2 SexM - PR1 Order1 SexM",0.2892957335,0.152630487472071,19,1.89539939425887,0.36678517645776,"M"
"NR2 Order2 SexM - PR2 Order1 SexM",0.2954160595,0.0994149398114404,19,2.97154592720484,0.0470396174895649,"M"
"NR3 Order2 SexM - PR3 Order1 SexM",0.361361861333333,0.231202225215037,19,1.56296878629623,0.538251035034989,"M"
"NR4 Order2 SexM - PR4 Order1 SexM",0.0602994,0.113031002022517,19,0.533476647300603,0.695713467971415,"M"
"NR5 Order2 SexM - PR5 Order1 SexM",0.132903435333333,0.138071973035833,19,0.962566351527706,0.695713467971415,"M"
"NR6 Order2 SexM - PR6 Order1 SexM",0.219950009666667,0.158460064920717,19,1.38804694909544,0.543556184072733,"M"
