"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"PR0 Order2 SexM - NR0 Order1 SexM",-3.83333333333333,2.54290665754877,19,-1.50746128331288,0.592559982097802,"M"
"PR1 Order2 SexM - NR1 Order1 SexM",-7.5,2.53916687538504,19,-2.95372473259076,0.057082165000794,"M"
"PR2 Order2 SexM - NR2 Order1 SexM",-5.33333333333333,2.2891174018674,19,-2.32986448357019,0.174342113375617,"M"
"PR3 Order2 SexM - NR3 Order1 SexM",-6,2.54118128813772,19,-2.36110663493711,0.174342113375617,"M"
"PR4 Order2 SexM - NR4 Order1 SexM",-2.16666666666667,2.71270564747165,19,-0.798710567320893,1,"M"
"PR5 Order2 SexM - NR5 Order1 SexM",-0.333333333333334,2.90261023887645,19,-0.114839164028568,1,"M"
"PR6 Order2 SexM - NR6 Order1 SexM",1.5,3.02325296320572,19,0.496154313997421,1,"M"
