"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"NR0 Order2 SexM - PR0 Order1 SexM",15.8333333333333,2.54290665754877,19,6.22647051803146,3.89912593381617e-05,"M"
"NR1 Order2 SexM - PR1 Order1 SexM",12,2.53916687538504,19,4.72595957214522,0.000882319428541116,"M"
"NR2 Order2 SexM - PR2 Order1 SexM",7.49999999999999,2.2891174018674,19,3.27637193002058,0.0198554204280622,"M"
"NR3 Order2 SexM - PR3 Order1 SexM",7.66666666666666,2.54118128813772,19,3.0169695890863,0.0283603766181978,"M"
"NR4 Order2 SexM - PR4 Order1 SexM",4.16666666666667,2.71270564747165,19,1.53598186023249,0.282057072159277,"M"
"NR5 Order2 SexM - PR5 Order1 SexM",2.16666666666667,2.90261023887645,19,0.746454566185691,0.464529758649945,"M"
"NR6 Order2 SexM - PR6 Order1 SexM",6.16666666666666,3.02325296320572,19,2.0397455131005,0.16658128413693,"M"
