"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"NR0 Order2 SexF - NR1 Order2 SexF",-2.16666666666667,1.42871553157913,19,-1.51651369273763,0.729257023622882,"F"
"NR0 Order2 SexF - NR2 Order2 SexF",1.33226762955019e-15,1.73323211580315,19,7.68660825865691e-16,1,"F"
"NR0 Order2 SexF - NR3 Order2 SexF",-0.166666666666665,1.47186081848993,19,-0.113235344383757,1,"F"
"NR0 Order2 SexF - NR4 Order2 SexF",-0.833333333333336,2.25164007801773,19,-0.370100595325598,1,"F"
"NR0 Order2 SexF - NR5 Order2 SexF",-2,3.00004873254766,19,-0.666655837387544,1,"F"
"NR0 Order2 SexF - NR6 Order2 SexF",-4.5,2.61764145436798,19,-1.71910480424696,0.611074440660485,"F"
