"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"PR0 Order2 SexF - NR0 Order1 SexF",-7.13333333333333,2.7498431640551,19,-2.59408733798987,0.110661737812676,"F"
"PR1 Order2 SexF - NR1 Order1 SexF",-7.23333333333333,2.72980088385528,19,-2.64976591373864,0.110661737812676,"F"
"PR2 Order2 SexF - NR2 Order1 SexF",-5.1,2.44059239285674,19,-2.08965659932685,0.117293743066601,"F"
"PR3 Order2 SexF - NR3 Order1 SexF",-6.43333333333333,2.7114765835533,19,-2.37263097618297,0.117293743066601,"F"
"PR4 Order2 SexF - NR4 Order1 SexF",-7.1,2.88169256631994,19,-2.46382979328952,0.117293743066601,"F"
"PR5 Order2 SexF - NR5 Order1 SexF",-6.53333333333333,3.0899194713101,19,-2.11440246064512,0.117293743066601,"F"
"PR6 Order2 SexF - NR6 Order1 SexF",-7.16666666666666,3.20744747396518,19,-2.23438317379737,0.117293743066601,"F"
