"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"NR0 Order2 SexF - PR0 Order1 SexF",2.23333333333333,2.58154720369632,19,0.865114273384423,1,"F"
"NR1 Order2 SexF - PR1 Order1 SexF",1.2,2.59468642822571,19,0.462483630756329,1,"F"
"NR2 Order2 SexF - PR2 Order1 SexF",-0.166666666666671,2.36043161877242,19,-0.0706085553765581,1,"F"
"NR3 Order2 SexF - PR3 Order1 SexF",-0.200000000000005,2.61813290018687,19,-0.0763903161622273,1,"F"
"NR4 Order2 SexF - PR4 Order1 SexF",-0.733333333333332,2.80805024862989,19,-0.261153921191809,1,"F"
"NR5 Order2 SexF - PR5 Order1 SexF",0.833333333333334,2.99795251767696,19,0.277967488951114,1,"F"
"NR6 Order2 SexF - PR6 Order1 SexF",4.53333333333333,3.13375323800792,19,1.44661464672793,1,"F"
