"contrast","estimate","SE","df","t.ratio","p.value","contrast_pretty"
"NR X2 Order1 F - PR X4 Order1 F",0.199999999999996,1.52568650064344,19,0.131088529600051,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X5 Order1 F",-2.6,2.0977013317422,19,-1.23945194707038,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X5 Order1 F",0.599999999999997,1.89283042493084,19,0.316985606368791,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X6 Order1 F",-3.4,2.0301240131509,19,-1.6747745349423,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X6 Order1 F",1.79999999999999,1.39786805089726,19,1.28767518425263,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X0 Order2 F",1.76666666666666,3.1264856117855,19,0.565064703962524,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X0 Order2 F",5.93333333333333,2.29970758375065,19,2.58003816452895,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X1 Order2 F",-0.400000000000005,3.05300159080376,19,-0.131018601891622,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X1 Order2 F",6.43333333333333,2.39243446933421,19,2.68903220372161,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X2 Order2 F",1.76666666666667,2.80726917731772,19,0.629318585100796,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X2 Order2 F",5.1,2.44059239285674,19,2.08965659932685,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X3 Order2 F",1.6,2.96160617083216,19,0.540247388649392,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X3 Order2 F",6.43333333333333,2.50672778947502,19,2.56642678169721,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X4 Order2 F",0.933333333333328,3.0042465072,19,0.310671355062407,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X4 Order2 F",5.1,2.6325781728673,19,1.93726440968144,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X5 Order2 F",-0.233333333333337,3.14815456942356,19,-0.074117495881424,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X5 Order2 F",3.93333333333333,2.66673245532882,19,1.47496361154397,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - NR X6 Order2 F",-2.73333333333334,3.1681067824168,19,-0.862765531926991,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X2 Order1 F - PR X6 Order2 F",3.76666666666666,2.77495060806368,19,1.35738151724977,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
