"contrast","estimate","SE","df","t.ratio","p.value"
"NR0 Order2 - PR0 Order1",12.6590909090909,4.99962693741393,21,2.53200710124161,0.135708885133402
"NR1 Order2 - PR1 Order1",7.71212121212121,7.05198846738831,21,1.09360944757435,1
"NR2 Order2 - PR2 Order1",5.09090909090909,6.01276027360409,21,0.846684194821152,1
"NR3 Order2 - PR3 Order1",0.878787878787879,5.58629857959348,21,0.157311297680732,1
"NR4 Order2 - PR4 Order1",4.51515151515152,4.90688805616474,21,0.920165991860957,1
"NR5 Order2 - PR5 Order1",8.78787878787879,5.28686672941509,21,1.66220925127255,0.667960243894569
"NR6 Order2 - PR6 Order1",3.31060606060606,4.24375719886096,21,0.780112034094373,1
