"contrast","estimate","SE","df","t.ratio","p.value","contrast_pretty"
"NR X6 Order1 - PR X3 Order2",-5.6439393939394,5.2567988393454,21,-1.07364568560174,0.999986783170664,"NANA OrderNA - NANA OrderNA"
"NR X6 Order1 - NR X4 Order2",-9.06060606060606,4.25421084799743,21,-2.12979713144005,0.900627734471234,"NANA OrderNA - NANA OrderNA"
"NR X6 Order1 - PR X4 Order2",-5.06060606060606,4.30504063561356,21,-1.17550715288076,0.999935587025763,"NANA OrderNA - NANA OrderNA"
"NR X6 Order1 - NR X5 Order2",-14.0606060606061,4.83241949681392,21,-2.90964103382921,0.475573093661256,"NANA OrderNA - NANA OrderNA"
"NR X6 Order1 - PR X5 Order2",-6.39393939393939,4.15546178044892,21,-1.53868323949514,0.996435095530427,"NANA OrderNA - NANA OrderNA"
"NR X6 Order1 - NR X6 Order2",-7.31060606060606,3.61281115695431,21,-2.02352288647411,0.934119890621553,"NANA OrderNA - NANA OrderNA"
"NR X6 Order1 - PR X6 Order2",-9.72727272727273,4.19480463636807,21,-2.31888575762011,0.820275188084276,"NANA OrderNA - NANA OrderNA"
"PR X6 Order1 - NR X0 Order2",-9.47727272727273,6.01635972578049,21,-1.57525034393506,0.995199916232748,"NANA OrderNA - NANA OrderNA"
"PR X6 Order1 - PR X0 Order2",4.27272727272727,3.5052106038597,21,1.21896449475031,0.999882259450035,"NANA OrderNA - NANA OrderNA"
"PR X6 Order1 - NR X1 Order2",-8.8939393939394,5.99225435441632,21,-1.48423929758331,0.997779181689959,"NANA OrderNA - NANA OrderNA"
"PR X6 Order1 - PR X1 Order2",-1.3939393939394,5.93505967247528,21,-0.234865270252294,1,"NANA OrderNA - NANA OrderNA"
"PR X6 Order1 - NR X2 Order2",-6.72727272727273,5.07306577198694,21,-1.32607638647624,0.999556096697015,"NANA OrderNA - NANA OrderNA"
"PR X6 Order1 - PR X2 Order2",-0.893939393939395,5.66591907315557,21,-0.157774825654459,1,"NANA OrderNA - NANA OrderNA"
"PR X6 Order1 - NR X3 Order2",-4.06060606060606,4.50074208854367,21,-0.902208120510184,0.999999524805914,"NANA OrderNA - NANA OrderNA"
"PR X6 Order1 - PR X3 Order2",-1.6439393939394,5.70885318995101,21,-0.287963158140612,1,"NANA OrderNA - NANA OrderNA"
"PR X6 Order1 - NR X4 Order2",-5.06060606060606,4.80160188336036,21,-1.05394120202745,0.99999056269723,"NANA OrderNA - NANA OrderNA"
"PR X6 Order1 - PR X4 Order2",-1.06060606060606,4.84669429419214,21,-0.218830814618739,1,"NANA OrderNA - NANA OrderNA"
"PR X6 Order1 - NR X5 Order2",-10.0606060606061,5.32065305204709,21,-1.89085925396607,0.964169202629225,"NANA OrderNA - NANA OrderNA"
"PR X6 Order1 - PR X5 Order2",-2.39393939393939,4.71433275404297,21,-0.507800259089979,1,"NANA OrderNA - NANA OrderNA"
"PR X6 Order1 - NR X6 Order2",-3.31060606060606,4.24375719886096,21,-0.780112034094373,0.999999977046721,"NANA OrderNA - NANA OrderNA"
"PR X6 Order1 - PR X6 Order2",-5.72727272727273,4.74904797242202,21,-1.20598333824617,0.999901258837846,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - PR X0 Order2",13.75,4.99490180199211,21,2.75280687090107,0.569948017550665,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - NR X1 Order2",0.583333333333335,3.02407865432626,21,0.192896217331786,1,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - PR X1 Order2",8.08333333333334,7.43694230652698,21,1.0869162352166,0.99998351482605,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - NR X2 Order2",2.75,2.9989626633683,21,0.916983740274822,0.999999342198628,"NANA OrderNA - NANA OrderNA"
