mouse_id,sex,order,phase,param,day,value
FEDXA07,M,1.0,NR,meals_per_day,6,34.0
FEDXA07,M,1.0,NR,meals_per_day,7,31.0
FEDXA08,M,1.0,NR,meals_per_day,1,36.0
FEDXA08,M,1.0,NR,meals_per_day,2,40.0
FEDXA08,M,1.0,NR,meals_per_day,3,41.0
FEDXA08,M,1.0,NR,meals_per_day,4,28.0
FEDXA08,M,1.0,NR,meals_per_day,5,17.0
FEDXA08,M,1.0,NR,meals_per_day,6,18.0
FEDXA08,M,1.0,NR,meals_per_day,7,18.0
FEDXA09,M,1.0,NR,meals_per_day,1,33.0
FEDXA09,M,1.0,NR,meals_per_day,2,34.0
FEDXA09,M,1.0,NR,meals_per_day,3,33.0
FEDXA09,M,1.0,NR,meals_per_day,4,31.0
FEDXA09,M,1.0,NR,meals_per_day,5,38.0
FEDXA09,M,1.0,NR,meals_per_day,6,16.0
FEDXA09,M,1.0,NR,meals_per_day,7,37.0
FEDXA10,M,1.0,NR,meals_per_day,1,32.0
FEDXA10,M,1.0,NR,meals_per_day,2,35.0
FEDXA10,M,1.0,NR,meals_per_day,3,47.0
FEDXA10,M,1.0,NR,meals_per_day,4,34.0
FEDXA10,M,1.0,NR,meals_per_day,5,25.0
FEDXA10,M,1.0,NR,meals_per_day,6,40.0
FEDXA10,M,1.0,NR,meals_per_day,7,26.0
FEDXA11,M,1.0,NR,meals_per_day,1,28.0
FEDXA11,M,1.0,NR,meals_per_day,2,31.0
FEDXA11,M,1.0,NR,meals_per_day,3,37.0
FEDXA11,M,1.0,NR,meals_per_day,4,38.0
FEDXA11,M,1.0,NR,meals_per_day,5,38.0
FEDXA11,M,1.0,NR,meals_per_day,6,30.0
FEDXA11,M,1.0,NR,meals_per_day,7,27.0
FEDXA12,M,1.0,NR,meals_per_day,1,32.0
FEDXA12,M,1.0,NR,meals_per_day,2,31.0
FEDXA12,M,1.0,NR,meals_per_day,3,39.0
FEDXA12,M,1.0,NR,meals_per_day,4,33.0
FEDXA12,M,1.0,NR,meals_per_day,5,38.0
FEDXA12,M,1.0,NR,meals_per_day,6,43.0
FEDXA12,M,1.0,NR,meals_per_day,7,46.0
FEDXB01,F,2.0,NR,meals_per_day,1,62.0
FEDXB01,F,2.0,NR,meals_per_day,2,45.0
FEDXB01,F,2.0,NR,meals_per_day,3,43.0
FEDXB01,F,2.0,NR,meals_per_day,4,43.0
FEDXB01,F,2.0,NR,meals_per_day,5,35.0
FEDXB01,F,2.0,NR,meals_per_day,6,62.0
FEDXB01,F,2.0,NR,meals_per_day,7,51.0
FEDXB02,F,2.0,NR,meals_per_day,1,37.0
FEDXB02,F,2.0,NR,meals_per_day,2,38.0
FEDXB02,F,2.0,NR,meals_per_day,3,32.0
FEDXB02,F,2.0,NR,meals_per_day,4,34.0
FEDXB02,F,2.0,NR,meals_per_day,5,23.0
FEDXB02,F,2.0,NR,meals_per_day,6,44.0
FEDXB02,F,2.0,NR,meals_per_day,7,36.0
FEDXB03,F,2.0,NR,meals_per_day,1,60.0
FEDXB03,F,2.0,NR,meals_per_day,2,64.0
FEDXB03,F,2.0,NR,meals_per_day,3,59.0
FEDXB03,F,2.0,NR,meals_per_day,4,48.0
FEDXB03,F,2.0,NR,meals_per_day,5,49.0
FEDXB03,F,2.0,NR,meals_per_day,6,44.0
FEDXB03,F,2.0,NR,meals_per_day,7,36.0
FEDXB04,F,2.0,NR,meals_per_day,1,44.0
FEDXB04,F,2.0,NR,meals_per_day,2,29.0
FEDXB04,F,2.0,NR,meals_per_day,3,32.0
FEDXB04,F,2.0,NR,meals_per_day,4,23.0
FEDXB04,F,2.0,NR,meals_per_day,5,13.0
FEDXB04,F,2.0,NR,meals_per_day,6,23.0
FEDXB04,F,2.0,NR,meals_per_day,7,23.0
FEDXB05,F,2.0,NR,meals_per_day,1,41.0
FEDXB05,F,2.0,NR,meals_per_day,2,46.0
FEDXB05,F,2.0,NR,meals_per_day,3,50.0
FEDXB05,F,2.0,NR,meals_per_day,4,34.0
FEDXB05,F,2.0,NR,meals_per_day,5,32.0
FEDXB05,F,2.0,NR,meals_per_day,6,49.0
FEDXB05,F,2.0,NR,meals_per_day,7,42.0
FEDXB06,F,2.0,NR,meals_per_day,1,25.0
FEDXB06,F,2.0,NR,meals_per_day,2,60.0
FEDXB06,F,2.0,NR,meals_per_day,3,43.0
FEDXB06,F,2.0,NR,meals_per_day,4,48.0
FEDXB06,F,2.0,NR,meals_per_day,5,36.0
FEDXB06,F,2.0,NR,meals_per_day,6,42.0
FEDXB06,F,2.0,NR,meals_per_day,7,26.0
FEDXB07,F,1.0,NR,meals_per_day,1,27.0
FEDXB07,F,1.0,NR,meals_per_day,2,32.0
FEDXB07,F,1.0,NR,meals_per_day,3,31.0
FEDXB07,F,1.0,NR,meals_per_day,4,36.0
FEDXB07,F,1.0,NR,meals_per_day,5,42.0
FEDXB07,F,1.0,NR,meals_per_day,6,35.0
FEDXB07,F,1.0,NR,meals_per_day,7,25.0
FEDXB08,F,1.0,NR,meals_per_day,1,19.0
FEDXB08,F,1.0,NR,meals_per_day,2,17.0
FEDXB08,F,1.0,NR,meals_per_day,3,26.0
FEDXB08,F,1.0,NR,meals_per_day,4,21.0
FEDXB08,F,1.0,NR,meals_per_day,5,15.0
FEDXB08,F,1.0,NR,meals_per_day,6,23.0
FEDXB08,F,1.0,NR,meals_per_day,7,11.0
FEDXB10,F,1.0,NR,meals_per_day,1,40.0
FEDXB10,F,1.0,NR,meals_per_day,2,42.0
FEDXB10,F,1.0,NR,meals_per_day,3,63.0
FEDXB10,F,1.0,NR,meals_per_day,4,52.0
FEDXB10,F,1.0,NR,meals_per_day,5,54.0
FEDXB10,F,1.0,NR,meals_per_day,6,54.0
FEDXB10,F,1.0,NR,meals_per_day,7,48.0
FEDXB11,F,1.0,NR,meals_per_day,1,42.0
FEDXB11,F,1.0,NR,meals_per_day,2,41.0
FEDXB11,F,1.0,NR,meals_per_day,3,47.0
FEDXB11,F,1.0,NR,meals_per_day,4,44.0
FEDXB11,F,1.0,NR,meals_per_day,5,43.0
FEDXB11,F,1.0,NR,meals_per_day,6,39.0
FEDXB11,F,1.0,NR,meals_per_day,7,43.0
FEDXB12,F,1.0,NR,meals_per_day,1,16.0
FEDXB12,F,1.0,NR,meals_per_day,2,21.0
FEDXB12,F,1.0,NR,meals_per_day,3,20.0
FEDXB12,F,1.0,NR,meals_per_day,4,14.0
FEDXB12,F,1.0,NR,meals_per_day,5,20.0
FEDXB12,F,1.0,NR,meals_per_day,6,14.0
FEDXB12,F,1.0,NR,meals_per_day,7,8.0
FEDXA01,M,2.0,PR,meals_per_day,1,37.0
FEDXA01,M,2.0,PR,meals_per_day,2,31.0
FEDXA01,M,2.0,PR,meals_per_day,3,35.0
FEDXA01,M,2.0,PR,meals_per_day,4,27.0
FEDXA01,M,2.0,PR,meals_per_day,5,29.0
FEDXA01,M,2.0,PR,meals_per_day,6,33.0
FEDXA01,M,2.0,PR,meals_per_day,7,25.0
FEDXA02,M,2.0,PR,meals_per_day,1,39.0
FEDXA02,M,2.0,PR,meals_per_day,2,41.0
FEDXA02,M,2.0,PR,meals_per_day,3,57.0
FEDXA02,M,2.0,PR,meals_per_day,4,53.0
FEDXA02,M,2.0,PR,meals_per_day,5,50.0
FEDXA02,M,2.0,PR,meals_per_day,6,49.0
FEDXA02,M,2.0,PR,meals_per_day,7,43.0
FEDXA03,M,2.0,PR,meals_per_day,1,41.0
FEDXA03,M,2.0,PR,meals_per_day,2,33.0
FEDXA03,M,2.0,PR,meals_per_day,3,44.0
FEDXA03,M,2.0,PR,meals_per_day,4,56.0
FEDXA03,M,2.0,PR,meals_per_day,5,61.0
FEDXA03,M,2.0,PR,meals_per_day,6,61.0
FEDXA03,M,2.0,PR,meals_per_day,7,54.0
FEDXA04,M,2.0,PR,meals_per_day,1,32.0
FEDXA04,M,2.0,PR,meals_per_day,2,37.0
FEDXA04,M,2.0,PR,meals_per_day,3,38.0
FEDXA04,M,2.0,PR,meals_per_day,4,45.0
FEDXA04,M,2.0,PR,meals_per_day,5,46.0
FEDXA04,M,2.0,PR,meals_per_day,6,46.0
FEDXA04,M,2.0,PR,meals_per_day,7,46.0
FEDXA05,M,2.0,PR,meals_per_day,1,38.0
FEDXA05,M,2.0,PR,meals_per_day,2,48.0
FEDXA05,M,2.0,PR,meals_per_day,3,55.0
FEDXA05,M,2.0,PR,meals_per_day,4,55.0
FEDXA05,M,2.0,PR,meals_per_day,5,49.0
FEDXA05,M,2.0,PR,meals_per_day,6,64.0
FEDXA05,M,2.0,PR,meals_per_day,7,67.0
FEDXA06,M,2.0,PR,meals_per_day,1,55.0
FEDXA06,M,2.0,PR,meals_per_day,2,49.0
FEDXA06,M,2.0,PR,meals_per_day,3,64.0
FEDXA06,M,2.0,PR,meals_per_day,4,53.0
FEDXA06,M,2.0,PR,meals_per_day,5,54.0
FEDXA06,M,2.0,PR,meals_per_day,6,46.0
FEDXA06,M,2.0,PR,meals_per_day,7,69.0
FEDXA07,M,1.0,PR,meals_per_day,1,33.0
FEDXA07,M,1.0,PR,meals_per_day,2,43.0
FEDXA07,M,1.0,PR,meals_per_day,3,38.0
FEDXA07,M,1.0,PR,meals_per_day,4,37.0
FEDXA07,M,1.0,PR,meals_per_day,5,33.0
FEDXA07,M,1.0,PR,meals_per_day,6,34.0
FEDXA07,M,1.0,PR,meals_per_day,7,34.0
FEDXA08,M,1.0,PR,meals_per_day,1,18.0
FEDXA08,M,1.0,PR,meals_per_day,2,26.0
FEDXA08,M,1.0,PR,meals_per_day,3,26.0
FEDXA08,M,1.0,PR,meals_per_day,4,13.0
FEDXA08,M,1.0,PR,meals_per_day,5,24.0
FEDXA08,M,1.0,PR,meals_per_day,6,15.0
FEDXA08,M,1.0,PR,meals_per_day,7,15.0
FEDXA09,M,1.0,PR,meals_per_day,1,41.0
FEDXA09,M,1.0,PR,meals_per_day,2,50.0
FEDXA09,M,1.0,PR,meals_per_day,3,53.0
FEDXA09,M,1.0,PR,meals_per_day,4,45.0
FEDXA09,M,1.0,PR,meals_per_day,5,50.0
FEDXA09,M,1.0,PR,meals_per_day,6,43.0
FEDXA09,M,1.0,PR,meals_per_day,7,34.0
FEDXA10,M,1.0,PR,meals_per_day,1,31.0
FEDXA10,M,1.0,PR,meals_per_day,2,34.0
FEDXA10,M,1.0,PR,meals_per_day,3,34.0
FEDXA10,M,1.0,PR,meals_per_day,4,30.0
FEDXA10,M,1.0,PR,meals_per_day,5,27.0
FEDXA10,M,1.0,PR,meals_per_day,6,30.0
FEDXA10,M,1.0,PR,meals_per_day,7,38.0
FEDXA11,M,1.0,PR,meals_per_day,1,27.0
FEDXA11,M,1.0,PR,meals_per_day,2,12.0
FEDXA11,M,1.0,PR,meals_per_day,3,40.0
FEDXA11,M,1.0,PR,meals_per_day,4,52.0
FEDXA11,M,1.0,PR,meals_per_day,5,48.0
FEDXA11,M,1.0,PR,meals_per_day,6,53.0
FEDXA11,M,1.0,PR,meals_per_day,7,47.0
FEDXA12,M,1.0,PR,meals_per_day,1,39.0
FEDXA12,M,1.0,PR,meals_per_day,2,54.0
FEDXA12,M,1.0,PR,meals_per_day,3,59.0
FEDXA12,M,1.0,PR,meals_per_day,4,55.0
FEDXA12,M,1.0,PR,meals_per_day,5,30.0
FEDXA12,M,1.0,PR,meals_per_day,6,32.0
FEDXA12,M,1.0,PR,meals_per_day,7,39.0
FEDXB01,F,2.0,PR,meals_per_day,1,21.0
FEDXB01,F,2.0,PR,meals_per_day,2,38.0
FEDXB01,F,2.0,PR,meals_per_day,3,65.0
FEDXB01,F,2.0,PR,meals_per_day,4,65.0
FEDXB01,F,2.0,PR,meals_per_day,5,70.0
FEDXB01,F,2.0,PR,meals_per_day,6,69.0
FEDXB01,F,2.0,PR,meals_per_day,7,56.0
FEDXB02,F,2.0,PR,meals_per_day,1,30.0
FEDXB02,F,2.0,PR,meals_per_day,2,49.0
FEDXB02,F,2.0,PR,meals_per_day,3,69.0
FEDXB02,F,2.0,PR,meals_per_day,4,36.0
FEDXB02,F,2.0,PR,meals_per_day,5,50.0
FEDXB02,F,2.0,PR,meals_per_day,6,54.0
FEDXB02,F,2.0,PR,meals_per_day,7,29.0
FEDXB03,F,2.0,PR,meals_per_day,1,32.0
FEDXB03,F,2.0,PR,meals_per_day,2,41.0
FEDXB03,F,2.0,PR,meals_per_day,3,54.0
FEDXB03,F,2.0,PR,meals_per_day,4,58.0
FEDXB03,F,2.0,PR,meals_per_day,5,64.0
FEDXB03,F,2.0,PR,meals_per_day,6,70.0
FEDXB03,F,2.0,PR,meals_per_day,7,52.0
FEDXB04,F,2.0,PR,meals_per_day,1,22.0
FEDXB04,F,2.0,PR,meals_per_day,2,36.0
FEDXB04,F,2.0,PR,meals_per_day,3,45.0
FEDXB04,F,2.0,PR,meals_per_day,4,47.0
FEDXB04,F,2.0,PR,meals_per_day,5,35.0
FEDXB04,F,2.0,PR,meals_per_day,6,45.0
FEDXB04,F,2.0,PR,meals_per_day,7,51.0
FEDXB05,F,2.0,PR,meals_per_day,1,40.0
FEDXB05,F,2.0,PR,meals_per_day,2,40.0
FEDXB05,F,2.0,PR,meals_per_day,3,45.0
FEDXB05,F,2.0,PR,meals_per_day,4,50.0
FEDXB05,F,2.0,PR,meals_per_day,5,47.0
FEDXB05,F,2.0,PR,meals_per_day,6,49.0
FEDXB05,F,2.0,PR,meals_per_day,7,43.0
FEDXB06,F,2.0,PR,meals_per_day,1,41.0
FEDXB06,F,2.0,PR,meals_per_day,2,34.0
FEDXB06,F,2.0,PR,meals_per_day,3,57.0
FEDXB06,F,2.0,PR,meals_per_day,4,53.0
FEDXB06,F,2.0,PR,meals_per_day,5,58.0
FEDXB06,F,2.0,PR,meals_per_day,6,51.0
FEDXB06,F,2.0,PR,meals_per_day,7,35.0
FEDXB07,F,1.0,PR,meals_per_day,1,42.0
FEDXB07,F,1.0,PR,meals_per_day,2,40.0
FEDXB07,F,1.0,PR,meals_per_day,3,62.0
FEDXB07,F,1.0,PR,meals_per_day,4,54.0
FEDXB07,F,1.0,PR,meals_per_day,5,59.0
FEDXB07,F,1.0,PR,meals_per_day,6,70.0
FEDXB07,F,1.0,PR,meals_per_day,7,70.0
FEDXB08,F,1.0,PR,meals_per_day,1,31.0
FEDXB08,F,1.0,PR,meals_per_day,2,33.0
FEDXB08,F,1.0,PR,meals_per_day,3,26.0
FEDXB08,F,1.0,PR,meals_per_day,4,17.0
FEDXB08,F,1.0,PR,meals_per_day,5,24.0
FEDXB08,F,1.0,PR,meals_per_day,6,37.0
FEDXB08,F,1.0,PR,meals_per_day,7,37.0
FEDXB10,F,1.0,PR,meals_per_day,1,58.0
FEDXB10,F,1.0,PR,meals_per_day,2,83.0
FEDXB10,F,1.0,PR,meals_per_day,3,69.0
FEDXB10,F,1.0,PR,meals_per_day,4,57.0
FEDXB10,F,1.0,PR,meals_per_day,5,43.0
FEDXB10,F,1.0,PR,meals_per_day,6,58.0
FEDXB10,F,1.0,PR,meals_per_day,7,62.0
FEDXB11,F,1.0,PR,meals_per_day,1,35.0
FEDXB11,F,1.0,PR,meals_per_day,2,38.0
FEDXB11,F,1.0,PR,meals_per_day,3,34.0
FEDXB11,F,1.0,PR,meals_per_day,4,39.0
FEDXB11,F,1.0,PR,meals_per_day,5,34.0
FEDXB11,F,1.0,PR,meals_per_day,6,41.0
FEDXB11,F,1.0,PR,meals_per_day,7,44.0
FEDXB12,F,1.0,PR,meals_per_day,1,19.0
FEDXB12,F,1.0,PR,meals_per_day,2,21.0
FEDXB12,F,1.0,PR,meals_per_day,3,13.0
FEDXB12,F,1.0,PR,meals_per_day,4,15.0
FEDXB12,F,1.0,PR,meals_per_day,5,22.0
FEDXB12,F,1.0,PR,meals_per_day,6,24.0
FEDXB12,F,1.0,PR,meals_per_day,7,23.0
FEDXA01,M,2.0,GRAIN,mega_meal_freq_per_day,1,0.6666666666666666
FEDXA01,M,2.0,GRAIN,mega_meal_freq_per_day,2,0.5416666666666666
FEDXA01,M,2.0,GRAIN,mega_meal_freq_per_day,3,0.4583333333333333
FEDXA02,M,2.0,GRAIN,mega_meal_freq_per_day,1,0.5416666666666666
FEDXA02,M,2.0,GRAIN,mega_meal_freq_per_day,2,0.2916666666666667
FEDXA02,M,2.0,GRAIN,mega_meal_freq_per_day,3,0.4166666666666667
FEDXA03,M,2.0,GRAIN,mega_meal_freq_per_day,1,0.25
FEDXA03,M,2.0,GRAIN,mega_meal_freq_per_day,2,0.4166666666666667
FEDXA03,M,2.0,GRAIN,mega_meal_freq_per_day,3,0.375
FEDXA04,M,2.0,GRAIN,mega_meal_freq_per_day,1,0.3333333333333333
FEDXA04,M,2.0,GRAIN,mega_meal_freq_per_day,2,0.375
FEDXA04,M,2.0,GRAIN,mega_meal_freq_per_day,3,0.375
FEDXA05,M,2.0,GRAIN,mega_meal_freq_per_day,1,0.625
FEDXA05,M,2.0,GRAIN,mega_meal_freq_per_day,2,0.75
FEDXA05,M,2.0,GRAIN,mega_meal_freq_per_day,3,0.6666666666666666
FEDXA06,M,2.0,GRAIN,mega_meal_freq_per_day,1,0.375
FEDXA06,M,2.0,GRAIN,mega_meal_freq_per_day,2,0.9166666666666666
FEDXA06,M,2.0,GRAIN,mega_meal_freq_per_day,3,0.0
FEDXA07,M,1.0,GRAIN,mega_meal_freq_per_day,1,0.625
FEDXA07,M,1.0,GRAIN,mega_meal_freq_per_day,2,0.7916666666666666
FEDXA07,M,1.0,GRAIN,mega_meal_freq_per_day,3,0.7083333333333334
FEDXA08,M,1.0,GRAIN,mega_meal_freq_per_day,1,0.9166666666666666
FEDXA08,M,1.0,GRAIN,mega_meal_freq_per_day,2,0.7083333333333334
FEDXA08,M,1.0,GRAIN,mega_meal_freq_per_day,3,0.4583333333333333
FEDXA09,M,1.0,GRAIN,mega_meal_freq_per_day,1,0.2916666666666667
FEDXA09,M,1.0,GRAIN,mega_meal_freq_per_day,2,0.125
FEDXA09,M,1.0,GRAIN,mega_meal_freq_per_day,3,0.5
FEDXA10,M,1.0,GRAIN,mega_meal_freq_per_day,1,0.3333333333333333
FEDXA10,M,1.0,GRAIN,mega_meal_freq_per_day,2,0.6666666666666666
FEDXA10,M,1.0,GRAIN,mega_meal_freq_per_day,3,0.6666666666666666
FEDXA11,M,1.0,GRAIN,mega_meal_freq_per_day,1,0.625
FEDXA11,M,1.0,GRAIN,mega_meal_freq_per_day,2,0.4583333333333333
FEDXA11,M,1.0,GRAIN,mega_meal_freq_per_day,3,0.7916666666666666
FEDXA12,M,1.0,GRAIN,mega_meal_freq_per_day,1,0.4583333333333333
FEDXA12,M,1.0,GRAIN,mega_meal_freq_per_day,2,0.375
FEDXA12,M,1.0,GRAIN,mega_meal_freq_per_day,3,0.5
FEDXB01,F,2.0,GRAIN,mega_meal_freq_per_day,1,0.4583333333333333
FEDXB01,F,2.0,GRAIN,mega_meal_freq_per_day,2,0.8333333333333334
FEDXB01,F,2.0,GRAIN,mega_meal_freq_per_day,3,0.7916666666666666
FEDXB02,F,2.0,GRAIN,mega_meal_freq_per_day,1,0.08333333333333333
FEDXB02,F,2.0,GRAIN,mega_meal_freq_per_day,2,0.16666666666666666
FEDXB02,F,2.0,GRAIN,mega_meal_freq_per_day,3,0.4166666666666667
FEDXB03,F,2.0,GRAIN,mega_meal_freq_per_day,1,0.041666666666666664
FEDXB03,F,2.0,GRAIN,mega_meal_freq_per_day,2,0.375
FEDXB03,F,2.0,GRAIN,mega_meal_freq_per_day,3,0.4583333333333333
FEDXB04,F,2.0,GRAIN,mega_meal_freq_per_day,1,0.08333333333333333
FEDXB04,F,2.0,GRAIN,mega_meal_freq_per_day,2,0.4583333333333333
FEDXB04,F,2.0,GRAIN,mega_meal_freq_per_day,3,0.3333333333333333
FEDXB05,F,2.0,GRAIN,mega_meal_freq_per_day,1,0.7916666666666666
FEDXB05,F,2.0,GRAIN,mega_meal_freq_per_day,2,0.3333333333333333
FEDXB05,F,2.0,GRAIN,mega_meal_freq_per_day,3,0.20833333333333334
FEDXB06,F,2.0,GRAIN,mega_meal_freq_per_day,1,0.75
FEDXB06,F,2.0,GRAIN,mega_meal_freq_per_day,2,0.375
FEDXB06,F,2.0,GRAIN,mega_meal_freq_per_day,3,0.625
FEDXB07,F,1.0,GRAIN,mega_meal_freq_per_day,1,0.75
FEDXB07,F,1.0,GRAIN,mega_meal_freq_per_day,2,0.5416666666666666
FEDXB07,F,1.0,GRAIN,mega_meal_freq_per_day,3,0.7083333333333334
FEDXB08,F,1.0,GRAIN,mega_meal_freq_per_day,1,0.3333333333333333
FEDXB08,F,1.0,GRAIN,mega_meal_freq_per_day,2,0.8333333333333334
FEDXB08,F,1.0,GRAIN,mega_meal_freq_per_day,3,0.7083333333333334
FEDXB10,F,1.0,GRAIN,mega_meal_freq_per_day,1,0.4166666666666667
FEDXB10,F,1.0,GRAIN,mega_meal_freq_per_day,2,0.375
FEDXB10,F,1.0,GRAIN,mega_meal_freq_per_day,3,0.2916666666666667
FEDXB11,F,1.0,GRAIN,mega_meal_freq_per_day,1,0.4583333333333333
FEDXB11,F,1.0,GRAIN,mega_meal_freq_per_day,2,0.20833333333333334
FEDXB11,F,1.0,GRAIN,mega_meal_freq_per_day,3,0.4583333333333333
FEDXB12,F,1.0,GRAIN,mega_meal_freq_per_day,1,0.7083333333333334
FEDXB12,F,1.0,GRAIN,mega_meal_freq_per_day,2,0.8333333333333334
FEDXB12,F,1.0,GRAIN,mega_meal_freq_per_day,3,0.8333333333333334
FEDXA01,M,2.0,NR,mega_meal_freq_per_day,1,0.875
FEDXA01,M,2.0,NR,mega_meal_freq_per_day,2,0.75
FEDXA01,M,2.0,NR,mega_meal_freq_per_day,3,0.7083333333333334
FEDXA01,M,2.0,NR,mega_meal_freq_per_day,4,0.6666666666666666
FEDXA01,M,2.0,NR,mega_meal_freq_per_day,5,0.75
FEDXA01,M,2.0,NR,mega_meal_freq_per_day,6,0.8333333333333334
FEDXA01,M,2.0,NR,mega_meal_freq_per_day,7,0.8333333333333334
FEDXA02,M,2.0,NR,mega_meal_freq_per_day,1,0.7083333333333334
FEDXA02,M,2.0,NR,mega_meal_freq_per_day,2,0.4583333333333333
FEDXA02,M,2.0,NR,mega_meal_freq_per_day,3,0.25
FEDXA02,M,2.0,NR,mega_meal_freq_per_day,4,0.375
FEDXA02,M,2.0,NR,mega_meal_freq_per_day,5,0.2916666666666667
FEDXA02,M,2.0,NR,mega_meal_freq_per_day,6,0.25
FEDXA02,M,2.0,NR,mega_meal_freq_per_day,7,0.5416666666666666
FEDXA03,M,2.0,NR,mega_meal_freq_per_day,1,1.2916666666666667
FEDXA03,M,2.0,NR,mega_meal_freq_per_day,2,1.0833333333333333
FEDXA03,M,2.0,NR,mega_meal_freq_per_day,3,0.7916666666666666
FEDXA03,M,2.0,NR,mega_meal_freq_per_day,4,1.0
FEDXA03,M,2.0,NR,mega_meal_freq_per_day,5,0.875
FEDXA03,M,2.0,NR,mega_meal_freq_per_day,6,0.4583333333333333
FEDXA03,M,2.0,NR,mega_meal_freq_per_day,7,0.6666666666666666
FEDXA04,M,2.0,NR,mega_meal_freq_per_day,1,1.1666666666666667
FEDXA04,M,2.0,NR,mega_meal_freq_per_day,2,0.9166666666666666
FEDXA04,M,2.0,NR,mega_meal_freq_per_day,3,0.6666666666666666
FEDXA04,M,2.0,NR,mega_meal_freq_per_day,4,1.0
FEDXA04,M,2.0,NR,mega_meal_freq_per_day,5,0.75
FEDXA04,M,2.0,NR,mega_meal_freq_per_day,6,0.625
FEDXA04,M,2.0,NR,mega_meal_freq_per_day,7,0.75
FEDXA05,M,2.0,NR,mega_meal_freq_per_day,1,0.5
FEDXA05,M,2.0,NR,mega_meal_freq_per_day,2,0.5416666666666666
FEDXA05,M,2.0,NR,mega_meal_freq_per_day,3,0.7083333333333334
FEDXA05,M,2.0,NR,mega_meal_freq_per_day,4,0.5833333333333334
FEDXA05,M,2.0,NR,mega_meal_freq_per_day,5,0.5416666666666666
FEDXA05,M,2.0,NR,mega_meal_freq_per_day,6,0.5833333333333334
FEDXA05,M,2.0,NR,mega_meal_freq_per_day,7,0.5833333333333334
FEDXA06,M,2.0,NR,mega_meal_freq_per_day,1,0.3333333333333333
FEDXA06,M,2.0,NR,mega_meal_freq_per_day,2,0.20833333333333334
FEDXA06,M,2.0,NR,mega_meal_freq_per_day,3,0.125
FEDXA06,M,2.0,NR,mega_meal_freq_per_day,4,0.3333333333333333
FEDXA06,M,2.0,NR,mega_meal_freq_per_day,5,0.2916666666666667
FEDXA06,M,2.0,NR,mega_meal_freq_per_day,6,0.2916666666666667
FEDXA06,M,2.0,NR,mega_meal_freq_per_day,7,0.16666666666666666
FEDXA07,M,1.0,NR,mega_meal_freq_per_day,1,0.4583333333333333
FEDXA07,M,1.0,NR,mega_meal_freq_per_day,2,0.4166666666666667
FEDXA07,M,1.0,NR,mega_meal_freq_per_day,3,0.375
FEDXA07,M,1.0,NR,mega_meal_freq_per_day,4,0.4583333333333333
FEDXA07,M,1.0,NR,mega_meal_freq_per_day,5,0.2916666666666667
FEDXA07,M,1.0,NR,mega_meal_freq_per_day,6,0.3333333333333333
FEDXA07,M,1.0,NR,mega_meal_freq_per_day,7,0.4166666666666667
FEDXA08,M,1.0,NR,mega_meal_freq_per_day,1,0.25
FEDXA08,M,1.0,NR,mega_meal_freq_per_day,2,0.2916666666666667
FEDXA08,M,1.0,NR,mega_meal_freq_per_day,3,0.2916666666666667
FEDXA08,M,1.0,NR,mega_meal_freq_per_day,4,0.4166666666666667
FEDXA08,M,1.0,NR,mega_meal_freq_per_day,5,0.5
FEDXA08,M,1.0,NR,mega_meal_freq_per_day,6,0.4166666666666667
FEDXA08,M,1.0,NR,mega_meal_freq_per_day,7,0.5
FEDXA09,M,1.0,NR,mega_meal_freq_per_day,1,0.20833333333333334
FEDXA09,M,1.0,NR,mega_meal_freq_per_day,2,0.25
FEDXA09,M,1.0,NR,mega_meal_freq_per_day,3,0.2916666666666667
FEDXA09,M,1.0,NR,mega_meal_freq_per_day,4,0.4166666666666667
FEDXA09,M,1.0,NR,mega_meal_freq_per_day,5,0.25
FEDXA09,M,1.0,NR,mega_meal_freq_per_day,6,0.625
FEDXA09,M,1.0,NR,mega_meal_freq_per_day,7,0.375
FEDXA10,M,1.0,NR,mega_meal_freq_per_day,1,0.20833333333333334
FEDXA10,M,1.0,NR,mega_meal_freq_per_day,2,0.375
FEDXA10,M,1.0,NR,mega_meal_freq_per_day,3,0.25
FEDXA10,M,1.0,NR,mega_meal_freq_per_day,4,0.3333333333333333
FEDXA10,M,1.0,NR,mega_meal_freq_per_day,5,0.625
FEDXA10,M,1.0,NR,mega_meal_freq_per_day,6,0.2916666666666667
FEDXA10,M,1.0,NR,mega_meal_freq_per_day,7,0.4583333333333333
FEDXA11,M,1.0,NR,mega_meal_freq_per_day,1,0.4583333333333333
FEDXA11,M,1.0,NR,mega_meal_freq_per_day,2,0.2916666666666667
FEDXA11,M,1.0,NR,mega_meal_freq_per_day,3,0.2916666666666667
FEDXA11,M,1.0,NR,mega_meal_freq_per_day,4,0.2916666666666667
FEDXA11,M,1.0,NR,mega_meal_freq_per_day,5,0.3333333333333333
FEDXA11,M,1.0,NR,mega_meal_freq_per_day,6,0.2916666666666667
FEDXA11,M,1.0,NR,mega_meal_freq_per_day,7,0.4166666666666667
FEDXA12,M,1.0,NR,mega_meal_freq_per_day,1,0.2916666666666667
FEDXA12,M,1.0,NR,mega_meal_freq_per_day,2,0.5
FEDXA12,M,1.0,NR,mega_meal_freq_per_day,3,0.25
FEDXA12,M,1.0,NR,mega_meal_freq_per_day,4,0.3333333333333333
