"contrast","estimate","SE","df","t.ratio","p.value"
"NR0 Order2 - NR1 Order2",0.583333333333335,3.02407865432626,21,0.192896217331786,1
"NR0 Order2 - NR2 Order2",2.75,2.9989626633683,21,0.916983740274822,1
"NR0 Order2 - NR3 Order2",5.41666666666667,2.70628599495395,21,2.00151302440555,0.350549894207628
"NR0 Order2 - NR4 Order2",4.41666666666667,3.65198177699053,21,1.20938902118682,0.959813053994134
"NR0 Order2 - NR5 Order2",-0.583333333333331,3.12117490766423,21,-0.186895432197959,1
"NR0 Order2 - NR6 Order2",6.16666666666667,3.63615469577698,21,1.69593077924562,0.523376606148033
