"","contrast","estimate","SE","df","t.ratio","p.value"
"1","NR0 Order1 - NR1 Order1",-2.54545454545455,3.12438896033172,21,-0.814704755961081,0.999999942076111
"2","NR0 Order1 - NR2 Order1",-8.18181818181818,2.95832259394651,21,-2.76569505927457,0.562056076450333
"3","NR0 Order1 - NR3 Order1",-2.18181818181818,3.10120515858839,21,-0.703538808380966,0.999999997629525
"4","NR0 Order1 - NR4 Order1",-3.54545454545455,3.57660584992892,21,-0.99129026071604,0.999996995608142
"5","NR0 Order1 - NR5 Order1",-1.54545454545456,3.46137871299558,21,-0.446485251571064,1
"6","NR0 Order1 - NR6 Order1",0.454545454545451,2.77406350126753,21,0.163855461253053,1
"7","NR0 Order1 - PR0 Order1",-4.27272727272727,5.09693842612312,21,-0.838292895756489,0.999999894533158
"8","NR0 Order1 - PR1 Order1",-10.1818181818182,4.63111209812299,21,-2.19856871656053,0.874372932594328
"9","NR0 Order1 - PR2 Order1",-11.8181818181818,4.23871204316377,21,-2.78815397173353,0.548340256801176
"10","NR0 Order1 - PR3 Order1",-8,4.20724826352545,21,-1.90148037361038,0.962214461342646
"11","NR0 Order1 - PR4 Order1",-6.36363636363638,4.08312551174235,21,-1.55852087949187,0.995802525829013
"12","NR0 Order1 - PR5 Order1",-10.1818181818182,4.16673750431717,21,-2.44359481999257,0.754826617832824
"13","NR0 Order1 - PR6 Order1",-10.7272727272727,4.50869697576334,21,-2.37924011858361,0.789643604598901
"14","NR0 Order1 - NR0 Order2",-6.4469696969697,5.25598774833375,21,-1.22659526727655,0.999869638047115
"15","NR0 Order1 - NR1 Order2",-7.69696969696971,5.2336076384628,21,-1.47068145506422,0.998037802231174
"16","NR0 Order1 - NR2 Order2",-7.44696969696969,5.0018621636199,21,-1.48883944686317,0.997685183304951
"17","NR0 Order1 - NR3 Order2",-2.4469696969697,5.16654897184335,21,-0.473617826968289,1
"18","NR0 Order1 - NR4 Order2",0.303030303030293,4.95633454157196,21,0.0611400018478542,1
"19","NR0 Order1 - NR5 Order2",-6.03030303030305,5.33126579201621,21,-1.13112031280333,0.99996668401359
"20","NR0 Order1 - NR6 Order2",1.13636363636363,5.35663690819961,21,0.212141247547348,1
"21","NR0 Order1 - PR0 Order2",-6.36363636363636,4.82513655813699,21,-1.3188510391286,0.999591433087544
"22","NR0 Order1 - PR1 Order2",-11.1136363636364,5.50974132264635,21,-2.01708859142927,0.935871730389547
"23","NR0 Order1 - PR2 Order2",-23.780303030303,5.57196227840703,21,-4.26785068564778,0.047569099290164
"24","NR0 Order1 - PR3 Order2",-20.8636363636364,5.48435218151115,21,-3.80421163213622,0.116282331541008
"25","NR0 Order1 - PR4 Order2",-21.7803030303031,5.14282408155935,21,-4.2350861481731,0.0507847981403831
"26","NR0 Order1 - PR5 Order2",-23.530303030303,5.46904838003994,21,-4.30244923708852,0.0443807570635114
"27","NR0 Order1 - PR6 Order2",-17.6136363636364,5.71927122064434,21,-3.07969943793853,0.380679415667339
"28","NR1 Order1 - NR2 Order1",-5.63636363636363,2.1928607642451,21,-2.57032444935188,0.681338692200754
"29","NR1 Order1 - NR3 Order1",0.36363636363637,2.18494995291278,21,0.166427777053475,1
"30","NR1 Order1 - NR4 Order1",-1,3.14580735203284,21,-0.317883420087309,1
"31","NR1 Order1 - NR5 Order1",0.999999999999995,3.59573259980396,21,0.278107443266086,1
"32","NR1 Order1 - NR6 Order1",3,3.47013645867811,21,0.864519316667681,0.999999800416202
"33","NR1 Order1 - PR0 Order1",-1.72727272727272,4.41310939887554,21,-0.391395855201964,1
"34","NR1 Order1 - PR1 Order1",-7.63636363636364,4.93922462727372,21,-1.54606526583073,0.996209601327085
"35","NR1 Order1 - PR2 Order1",-9.27272727272727,4.55894462840746,21,-2.03396356581028,0.931210918873597
"36","NR1 Order1 - PR3 Order1",-5.45454545454544,4.55955964466093,21,-1.1962877733012,0.999913619533432
"37","NR1 Order1 - PR4 Order1",-3.81818181818183,3.94801338080198,21,-0.967114710590527,0.999998129407162
"38","NR1 Order1 - PR5 Order1",-7.63636363636363,4.5840926350405,21,-1.66583972976283,0.990593731431655
"39","NR1 Order1 - PR6 Order1",-8.18181818181818,5.37210730791174,21,-1.52301838233359,0.996877021760392
"40","NR1 Order1 - NR0 Order2",-3.90151515151515,5.23156833559393,21,-0.745763966222227,0.999999991372334
"41","NR1 Order1 - NR1 Order2",-5.15151515151515,5.20908331213187,21,-0.98894850453195,0.99999712803611
"42","NR1 Order1 - NR2 Order2",-4.90151515151514,4.97619585056768,21,-0.984992411614181,0.999997339677503
"43","NR1 Order1 - NR3 Order2",0.0984848484848562,5.14170480656077,21,0.0191541234259871,1
"44","NR1 Order1 - NR4 Order2",2.84848484848485,4.93043123137662,21,0.577735438303543,1
"45","NR1 Order1 - NR5 Order2",-3.48484848484849,5.30719275931041,21,-0.656627456904599,0.999999999503706
"46","NR1 Order1 - NR6 Order2",3.68181818181818,5.3326784082336,21,0.690425692300045,0.999999998446832
"47","NR1 Order1 - PR0 Order2",-3.81818181818181,4.79852506964637,21,-0.795699045595108,0.999999964918207
"48","NR1 Order1 - PR1 Order2",-8.56818181818183,5.48645144714061,21,-1.56169828544593,0.995693125313275
"49","NR1 Order1 - PR2 Order2",-21.2348484848485,5.54893356162655,21,-3.82683415633183,0.111526314493357
"50","NR1 Order1 - PR3 Order2",-18.3181818181818,5.46095402747549,21,-3.35439224099274,0.252695943094207
"51","NR1 Order1 - PR4 Order2",-19.2348484848485,5.11786474745292,21,-3.75837374256937,0.126461866413488
"52","NR1 Order1 - PR5 Order2",-20.9848484848485,5.44558447024486,21,-3.8535530207109,0.10612901583861
"53","NR1 Order1 - PR6 Order2",-15.0681818181818,5.69683801197165,21,-2.6450079476574,0.636089811262964
"54","NR2 Order1 - NR3 Order1",6,2.04283141085117,21,2.93709993302875,0.459603140061451
"55","NR2 Order1 - NR4 Order1",4.63636363636363,2.5369950648496,21,1.82750203206977,0.974347178775579
"56","NR2 Order1 - NR5 Order1",6.63636363636362,2.97715844156801,21,2.22909319964455,0.861598637154021
"57","NR2 Order1 - NR6 Order1",8.63636363636363,2.93910941631839,21,2.93842875954641,0.458835824892909
"58","NR2 Order1 - PR0 Order1",3.90909090909091,3.58195680249776,21,1.09132832265454,0.999982276245865
"59","NR2 Order1 - PR1 Order1",-2.00000000000001,3.96011864500796,21,-0.505035373756079,1
"60","NR2 Order1 - PR2 Order1",-3.63636363636364,4.03620633314116,21,-0.900936011745874,0.999999538101777
"61","NR2 Order1 - PR3 Order1",0.181818181818183,3.90279788100961,21,0.0465866251242169,1
"62","NR2 Order1 - PR4 Order1",1.8181818181818,3.91484190538634,21,0.464433012142892,1
"63","NR2 Order1 - PR5 Order1",-2,4.28978282110373,21,-0.466224068538141,1
"64","NR2 Order1 - PR6 Order1",-2.54545454545455,4.61992388544801,21,-0.55097326461856,1
"65","NR2 Order1 - NR0 Order2",1.73484848484848,4.97811660292592,21,0.348494947633169,1
"66","NR2 Order1 - NR1 Order2",0.484848484848473,4.95448146782975,21,0.0978605910621873,1
"67","NR2 Order1 - NR2 Order2",0.734848484848488,4.70901930401062,21,0.156051278919716,1
"68","NR2 Order1 - NR3 Order2",5.73484848484848,4.88359150422594,21,1.17430962026327,0.999936685359176
"69","NR2 Order1 - NR4 Order2",8.48484848484847,4.66063190883721,21,1.82053606695693,0.975318945031713
"70","NR2 Order1 - NR5 Order2",2.15151515151513,5.05753226848969,21,0.425408091792093,1
"71","NR2 Order1 - NR6 Order2",9.31818181818181,5.08426953140552,21,1.83274741054215,0.973596933158016
"72","NR2 Order1 - PR0 Order2",1.81818181818182,4.52086059355543,21,0.402176041608907,1
"73","NR2 Order1 - PR1 Order2",-2.9318181818182,5.24533003195881,21,-0.558938744360257,1
"74","NR2 Order1 - PR2 Order2",-15.5984848484849,5.31064980333699,21,-2.93720833158372,0.459540526888283
"75","NR2 Order1 - PR3 Order2",-12.6818181818182,5.21865466883357,21,-2.43009338356023,0.762296715065498
"76","NR2 Order1 - PR4 Order2",-13.5984848484849,4.8584850761898,21,-2.79891460717407,0.541789073766387
"77","NR2 Order1 - PR5 Order2",-15.3484848484849,5.20256935416624,21,-2.95017400127376,0.452076872017443
"78","NR2 Order1 - PR6 Order2",-9.43181818181819,5.46500695305896,21,-1.72585657490131,0.985970210136569
"79","NR3 Order1 - NR4 Order1",-1.36363636363637,2.23005392218838,21,-0.611481341356185,0.999999999904686
"80","NR3 Order1 - NR5 Order1",0.636363636363625,3.11779012175972,21,0.204107271981622,1
"81","NR3 Order1 - NR6 Order1",2.63636363636363,2.87206437453638,21,0.917933337336565,0.999999328492412
"82","NR3 Order1 - PR0 Order1",-2.09090909090909,3.67147997193375,21,-0.569500339615858,1
"83","NR3 Order1 - PR1 Order1",-8.00000000000001,4.22662487859496,21,-1.89276319280537,0.963824244685418
"84","NR3 Order1 - PR2 Order1",-9.63636363636364,3.29843995737886,21,-2.92149129918414,0.468654861023168
"85","NR3 Order1 - PR3 Order1",-5.81818181818181,3.57634909627887,21,-1.62684952211056,0.992882536682122
"86","NR3 Order1 - PR4 Order1",-4.1818181818182,3.36669647471033,21,-1.24211321490691,0.999840222230829
"87","NR3 Order1 - PR5 Order1",-8,3.55715039087735,21,-2.24899122075826,0.852913132061469
"88","NR3 Order1 - PR6 Order1",-8.54545454545455,4.29859230929524,21,-1.98796581080181,0.94341467355521
"89","NR3 Order1 - NR0 Order2",-4.26515151515152,5.15834127788833,21,-0.826845546926966,0.999999920902001
"90","NR3 Order1 - NR1 Order2",-5.51515151515152,5.13553565287091,21,-1.07391942884641,0.9999867221631
