"contrast","estimate","SE","df","t.ratio","p.value"
"NR0 Order2 - NR1 Order2",0.0102078174166664,0.149767926681012,21,0.0681575664621965,1
"NR0 Order2 - NR2 Order2",0.182126636,0.249585015036056,21,0.729717831712328,1
"NR0 Order2 - NR3 Order2",0.0401143948333335,0.175364686453312,21,0.228748419334774,1
"NR0 Order2 - NR4 Order2",0.0402972167499998,0.137738413014384,21,0.292563387860375,1
"NR0 Order2 - NR5 Order2",0.124943351583333,0.162710064308767,21,0.767889510179492,1
"NR0 Order2 - NR6 Order2",0.0358125460833335,0.128355212253452,21,0.279011233393605,1
