"contrast","hour","estimate","SE","df","t.ratio","p.value"
"NR M order1 - NR M order2","4",5.98288779629641e-14,0.398165154199253,187.382483507424,1.50261461436236e-13,1
"NR M order1 - PR M order2","4",-0.238095238095177,0.398165154199253,187.382483507426,-0.597981103027484,1
"PR M order1 - NR F order2","4",0.666666666666674,0.398165154199253,187.382483507424,1.6743470884774,1
"PR M order1 - PR F order2","4",0.285714285714293,0.398165154199253,187.382483507424,0.717577323633183,1
"PR M order1 - NR M order2","4",0.928571428571489,0.398165154199254,187.382483507421,2.33212630180793,0.560425016847311
"PR M order1 - PR M order2","4",0.690476190476252,0.398165154199253,187.382483507424,1.7341451987803,1
"NR F order2 - PR F order2","4",-0.380952380952381,0.336245500274898,892.999999999968,-1.1329590452242,1
"NR F order2 - NR M order2","4",0.261904761904815,0.398165154199253,187.382483507424,0.657779213330532,1
"NR F order2 - PR M order2","4",0.0238095238095775,0.398165154199253,187.382483507419,0.0597981103028984,1
"PR F order2 - NR M order2","4",0.642857142857196,0.398165154199253,187.382483507426,1.61454897817475,1
"PR F order2 - PR M order2","4",0.404761904761959,0.398165154199253,187.382483507424,1.01656787514712,1
"NR M order2 - PR M order2","4",-0.238095238095237,0.336245500274898,892.999999999968,-0.708099403265121,1
"NR F order1 - PR F order1","5",-0.428571428571425,0.368338490720342,893.000000000027,-1.16352604837276,1
"NR F order1 - NR M order1","5",0.295238095238002,0.417599136757209,187.382483507414,0.706989237407483,1
"NR F order1 - PR M order1","5",0.0809523809522878,0.417599136757209,187.382483507414,0.193851887676083,1
"NR F order1 - NR F order2","5",0.0333333333332468,0.417599136757209,187.382483507411,0.0798213655135661,1
"NR F order1 - PR F order2","5",-0.085714285714373,0.417599136757209,187.382483507414,-0.205254939892769,1
"NR F order1 - NR M order2","5",0.0571428571428243,0.417599136757209,187.382483507411,0.136836626594961,1
"NR F order1 - PR M order2","5",-0.0380952380952706,0.417599136757209,187.382483507414,-0.0912244177301043,1
"PR F order1 - NR M order1","5",0.723809523809428,0.417599136757209,187.382483507414,1.73326393687027,1
"PR F order1 - PR M order1","5",0.509523809523713,0.417599136757209,187.382483507409,1.22012658713887,1
"PR F order1 - NR F order2","5",0.461904761904672,0.417599136757209,187.382483507414,1.10609606497636,1
"PR F order1 - PR F order2","5",0.342857142857052,0.417599136757209,187.382483507411,0.821019759570022,1
"PR F order1 - NR M order2","5",0.48571428571425,0.417599136757209,187.382483507409,1.16311132605775,1
"PR F order1 - PR M order2","5",0.390476190476155,0.417599136757209,187.382483507414,0.935050281732687,1
"NR M order1 - PR M order1","5",-0.214285714285715,0.336245500274898,892.999999999968,-0.637289462938612,1
"NR M order1 - NR F order2","5",-0.261904761904756,0.398165154199253,187.382483507424,-0.657779213330383,1
"NR M order1 - PR F order2","5",-0.380952380952375,0.398165154199253,187.382483507424,-0.956769764844203,1
"NR M order1 - NR M order2","5",-0.238095238095178,0.398165154199253,187.382483507426,-0.597981103027485,1
"NR M order1 - PR M order2","5",-0.333333333333273,0.398165154199253,187.382483507421,-0.837173544238539,1
"PR M order1 - NR F order2","5",-0.0476190476190409,0.398165154199253,187.382483507424,-0.11959622060551,1
"PR M order1 - PR F order2","5",-0.166666666666661,0.398165154199253,187.382483507424,-0.41858677211933,1
"PR M order1 - NR M order2","5",-0.0238095238094635,0.398165154199253,187.382483507421,-0.059798110302612,1
"PR M order1 - PR M order2","5",-0.119047619047558,0.398165154199253,187.382483507426,-0.298990551513665,1
"NR F order2 - PR F order2","5",-0.11904761904762,0.336245500274897,892.999999999968,-0.354049701632564,1
"NR F order2 - NR M order2","5",0.0238095238095775,0.398165154199253,187.382483507426,0.0597981103028983,1
"NR F order2 - PR M order2","5",-0.0714285714285174,0.398165154199253,187.382483507419,-0.179394330908155,1
"PR F order2 - NR M order2","5",0.142857142857197,0.398165154199253,187.382483507421,0.358788661816718,1
"PR F order2 - PR M order2","5",0.0476190476191024,0.398165154199253,187.382483507421,0.119596220605665,1
"NR M order2 - PR M order2","5",-0.0952380952380948,0.336245500274897,892.999999999968,-0.283239761306049,1
"NR F order1 - PR F order1","6",-0.171428571428571,0.368338490720342,892.999999999968,-0.465410419349105,1
"NR F order1 - NR M order1","6",0.271428571428476,0.417599136757209,187.382483507411,0.649973976326211,1
"NR F order1 - PR M order1","6",0.104761904761809,0.417599136757209,187.382483507411,0.250867148757343,1
"NR F order1 - NR F order2","6",0.104761904761816,0.417599136757209,187.382483507411,0.25086714875736,1
"NR F order1 - PR F order2","6",0.0333333333332437,0.417599136757209,187.382483507411,0.0798213655135587,1
"NR F order1 - NR M order2","6",0.17619047619044,0.417599136757209,187.382483507409,0.421912932001287,1
"NR F order1 - PR M order2","6",0.152380952380917,0.417599136757209,187.382483507411,0.364897670920023,1
"PR F order1 - NR M order1","6",0.442857142857047,0.417599136757209,187.382483507411,1.06048385611133,1
"PR F order1 - PR M order1","6",0.27619047619038,0.417599136757208,187.382483507411,0.661377028542462,1
"PR F order1 - NR F order2","6",0.276190476190387,0.417599136757209,187.382483507411,0.661377028542479,1
"PR F order1 - PR F order2","6",0.204761904761815,0.417599136757209,187.382483507411,0.490331245298677,1
"PR F order1 - NR M order2","6",0.347619047619011,0.417599136757209,187.382483507411,0.832422811786406,1
"PR F order1 - PR M order2","6",0.323809523809488,0.417599136757208,187.382483507411,0.775407550705142,1
"NR M order1 - PR M order1","6",-0.166666666666668,0.336245500274897,892.999999999968,-0.49566958228559,1
"NR M order1 - NR F order2","6",-0.16666666666666,0.398165154199253,187.382483507421,-0.41858677211933,1
"NR M order1 - PR F order2","6",-0.238095238095233,0.398165154199253,187.382483507424,-0.597981103027623,1
"NR M order1 - NR M order2","6",-0.095238095238036,0.398165154199253,187.382483507424,-0.239192441210906,1
"NR M order1 - PR M order2","6",-0.119047619047559,0.398165154199253,187.382483507421,-0.298990551513668,1
"PR M order1 - NR F order2","6",7.11930514540882e-15,0.398165154199253,187.382483507421,1.78802817632959e-14,1
"PR M order1 - PR F order2","6",-0.0714285714285652,0.398165154199253,187.382483507421,-0.179394330908275,1
"PR M order1 - NR M order2","6",0.0714285714286316,0.398165154199253,187.382483507419,0.179394330908442,1
"PR M order1 - PR M order2","6",0.0476190476191085,0.398165154199253,187.382483507421,0.11959622060568,1
"NR F order2 - PR F order2","6",-0.0714285714285723,0.336245500274897,892.999999999968,-0.21242982097954,1
"NR F order2 - NR M order2","6",0.0714285714286245,0.398165154199253,187.382483507424,0.179394330908424,1
"NR F order2 - PR M order2","6",0.0476190476191014,0.398165154199253,187.382483507421,0.119596220605662,1
"PR F order2 - NR M order2","6",0.142857142857197,0.398165154199252,187.382483507424,0.358788661816718,1
"PR F order2 - PR M order2","6",0.119047619047674,0.398165154199253,187.382483507426,0.298990551513956,1
"NR M order2 - PR M order2","6",-0.0238095238095231,0.336245500274897,893.000000000027,-0.0708099403265103,1
"NR F order1 - PR F order1","7",0.0571428571428579,0.368338490720342,893.000000000027,0.155136806449704,1
"NR F order1 - NR M order1","7",0.0190476190475241,0.417599136757209,187.382483507411,0.0456122088647858,1
"NR F order1 - PR M order1","7",-0.00476190476199984,0.417599136757209,187.382483507414,-0.011403052216481,1
"NR F order1 - NR F order2","7",0.0428571428570542,0.417599136757209,187.382483507411,0.102627469946067,1
"NR F order1 - PR F order2","7",-0.100000000000088,0.417599136757209,187.382483507411,-0.239464096541531,1
"NR F order1 - NR M order2","7",-0.0761904761905104,0.417599136757209,187.382483507411,-0.182448835460135,1
"NR F order1 - PR M order2","7",-0.219047619047653,0.417599136757209,187.382483507414,-0.524540401947734,1
"PR F order1 - NR M order1","7",-0.0380952380953338,0.417599136757209,187.382483507409,-0.0912244177302558,1
"PR F order1 - PR M order1","7",-0.0619047619048577,0.417599136757209,187.382483507411,-0.148239678811523,1
"PR F order1 - NR F order2","7",-0.0142857142858037,0.417599136757209,187.382483507409,-0.0342091566489741,1
"PR F order1 - PR F order2","7",-0.157142857142946,0.417599136757209,187.382483507411,-0.376300723136572,1
"PR F order1 - NR M order2","7",-0.133333333333368,0.417599136757208,187.382483507409,-0.319285462055177,1
"PR F order1 - PR M order2","7",-0.276190476190511,0.417599136757209,187.382483507406,-0.661377028542775,1
"NR M order1 - PR M order1","7",-0.0238095238095239,0.336245500274898,892.999999999968,-0.0708099403265126,1
"NR M order1 - NR F order2","7",0.0238095238095301,0.398165154199253,187.382483507421,0.0597981103027794,1
"NR M order1 - PR F order2","7",-0.119047619047612,0.398165154199253,187.382483507424,-0.298990551513801,1
"NR M order1 - NR M order2","7",-0.0952380952380344,0.398165154199253,187.382483507421,-0.239192441210902,1
"NR M order1 - PR M order2","7",-0.238095238095177,0.398165154199253,187.382483507421,-0.597981103027483,1
"PR M order1 - NR F order2","7",0.047619047619054,0.398165154199253,187.382483507421,0.119596220605543,1
"PR M order1 - PR F order2","7",-0.0952380952380883,0.398165154199253,187.382483507424,-0.239192441211037,1
"PR M order1 - NR M order2","7",-0.0714285714285106,0.398165154199253,187.382483507424,-0.179394330908138,1
"PR M order1 - PR M order2","7",-0.214285714285653,0.398165154199253,187.382483507421,-0.538182992724719,1
"NR F order2 - PR F order2","7",-0.142857142857142,0.336245500274898,892.999999999968,-0.424859641959073,1
"NR F order2 - NR M order2","7",-0.119047619047565,0.398165154199253,187.382483507419,-0.298990551513681,1
"NR F order2 - PR M order2","7",-0.261904761904707,0.398165154199253,187.382483507424,-0.657779213330262,1
"PR F order2 - NR M order2","7",0.0238095238095778,0.398165154199252,187.382483507421,0.0597981103028993,1
"PR F order2 - PR M order2","7",-0.119047619047565,0.398165154199253,187.382483507424,-0.298990551513682,1
"NR M order2 - PR M order2","7",-0.142857142857143,0.336245500274897,893.000000000027,-0.424859641959074,1
"NR F order1 - PR F order1","8",-0.0571428571428576,0.368338490720342,893.000000000027,-0.155136806449703,1
"NR F order1 - NR M order1","8",0.15714285714276,0.417599136757209,187.382483507411,0.376300723136127,1
"NR F order1 - PR M order1","8",0.133333333333237,0.417599136757208,187.382483507411,0.319285462054862,1
"NR F order1 - NR F order2","8",-0.200000000000091,0.417599136757209,187.382483507411,-0.478928193082857,1
"NR F order1 - PR F order2","8",-0.0333333333334234,0.417599136757209,187.382483507411,-0.0798213655139888,1
"NR F order1 - NR M order2","8",0.180952380952345,0.417599136757209,187.382483507409,0.433315984217539,1
"NR F order1 - PR M order2","8",0.0142857142856783,0.417599136757208,187.382483507409,0.0342091566486738,1
"PR F order1 - NR M order1","8",0.214285714285618,0.417599136757209,187.382483507411,0.513137349731168,1
"PR F order1 - PR M order1","8",0.190476190476094,0.417599136757209,187.382483507411,0.456122088649903,1
"PR F order1 - NR F order2","8",-0.142857142857233,0.417599136757209,187.382483507409,-0.342091566487816,1
"PR F order1 - PR F order2","8",0.0238095238094342,0.417599136757209,187.382483507409,0.057015261081052,1
"PR F order1 - NR M order2","8",0.238095238095202,0.417599136757209,187.382483507406,0.57015261081258,1
"PR F order1 - PR M order2","8",0.0714285714285358,0.417599136757208,187.382483507406,0.171045783243715,1
"NR M order1 - PR M order1","8",-0.0238095238095235,0.336245500274897,892.999999999968,-0.0708099403265116,1
"NR M order1 - NR F order2","8",-0.357142857142851,0.398165154199253,187.382483507421,-0.896971654541439,1
"NR M order1 - PR F order2","8",-0.190476190476184,0.398165154199253,187.382483507424,-0.478384882422092,1
"NR M order1 - NR M order2","8",0.0238095238095845,0.398165154199253,187.382483507419,0.0597981103029159,1
"NR M order1 - PR M order2","8",-0.142857142857082,0.398165154199252,187.382483507419,-0.358788661816429,1
"PR M order1 - NR F order2","8",-0.333333333333328,0.398165154199253,187.382483507421,-0.837173544238676,1
"PR M order1 - PR F order2","8",-0.16666666666666,0.398165154199253,187.382483507421,-0.418586772119329,1
"PR M order1 - NR M order2","8",0.047619047619108,0.398165154199253,187.382483507421,0.119596220605679,1
"PR M order1 - PR M order2","8",-0.119047619047558,0.398165154199253,187.382483507416,-0.298990551513666,1
"NR F order2 - PR F order2","8",0.166666666666667,0.336245500274897,892.999999999968,0.495669582285589,1
"NR F order2 - NR M order2","8",0.380952380952435,0.398165154199253,187.382483507424,0.956769764844355,1
"NR F order2 - PR M order2","8",0.214285714285769,0.398165154199252,187.382483507419,0.538182992725011,1
"PR F order2 - NR M order2","8",0.214285714285768,0.398165154199253,187.382483507424,0.538182992725008,1
"PR F order2 - PR M order2","8",0.0476190476191017,0.398165154199253,187.382483507419,0.119596220605663,1
"NR M order2 - PR M order2","8",-0.166666666666666,0.336245500274896,892.999999999968,-0.495669582285588,1
"NR F order1 - PR F order1","9",-0.17142857142857,0.368338490720341,893.000000000085,-0.465410419349103,1
"NR F order1 - NR M order1","9",0.152380952380858,0.417599136757209,187.382483507411,0.364897670919881,1
"NR F order1 - PR M order1","9",0.00952380952371487,0.417599136757209,187.382483507411,0.02280610443228,1
"NR F order1 - NR F order2","9",0.00952380952372167,0.417599136757209,187.382483507411,0.0228061044322963,1
"NR F order1 - PR F order2","9",-0.133333333333422,0.417599136757209,187.382483507411,-0.319285462055304,1
"NR F order1 - NR M order2","9",0.0809523809523464,0.417599136757209,187.382483507409,0.193851887676224,1
"NR F order1 - PR M order2","9",-0.157142857142891,0.417599136757209,187.382483507409,-0.376300723136441,1
"PR F order1 - NR M order1","9",0.323809523809428,0.417599136757209,187.382483507411,0.775407550704996,1
"PR F order1 - PR M order1","9",0.180952380952285,0.417599136757209,187.382483507409,0.433315984217396,1
"PR F order1 - NR F order2","9",0.180952380952292,0.417599136757209,187.382483507411,0.433315984217412,1
"PR F order1 - PR F order2","9",0.0380952380951484,0.417599136757209,187.382483507409,0.0912244177298117,1
"PR F order1 - NR M order2","9",0.252380952380916,0.417599136757209,187.382483507409,0.604361767461339,1
"PR F order1 - PR M order2","9",0.0142857142856788,0.417599136757209,187.382483507409,0.0342091566486749,1
"NR M order1 - PR M order1","9",-0.142857142857143,0.336245500274898,892.999999999968,-0.424859641959075,1
"NR M order1 - NR F order2","9",-0.142857142857136,0.398165154199253,187.382483507424,-0.358788661816566,1
"NR M order1 - PR F order2","9",-0.28571428571428,0.398165154199253,187.382483507421,-0.717577323633148,1
"NR M order1 - NR M order2","9",-0.0714285714285117,0.398165154199254,187.382483507426,-0.17939433090814,1
"NR M order1 - PR M order2","9",-0.309523809523749,0.398165154199254,187.382483507421,-0.777375433935774,1
"PR M order1 - NR F order2","9",6.80011602582908e-15,0.398165154199253,187.382483507421,1.70786317037329e-14,1
"PR M order1 - PR F order2","9",-0.142857142857136,0.398165154199253,187.382483507421,-0.358788661816566,1
"PR M order1 - NR M order2","9",0.0714285714286316,0.398165154199254,187.382483507424,0.179394330908442,1
"PR M order1 - PR M order2","9",-0.166666666666606,0.398165154199253,187.382483507424,-0.418586772119192,1
