"contrast","estimate","SE","df","t.ratio","p.value"
"PR0 Order2 - NR0 Order1",18.7637626262626,2.71955931819104,21,6.89955997677728,5.67227198570344e-06
"PR1 Order2 - NR1 Order1",9.93636363608586,3.69848468221948,21,2.68660397158195,0.0828829270407463
"PR2 Order2 - NR2 Order1",4.49785353535353,2.88632739369144,21,1.5583310282764,0.670492650190637
"PR3 Order2 - NR3 Order1",1.89154040404041,3.02420390885121,21,0.625467217506158,1
"PR4 Order2 - NR4 Order1",-3.37310606060604,3.49672643894059,21,-0.964646825969033,1
"PR5 Order2 - NR5 Order1",-0.615277777196961,3.09620087280477,21,-0.19872023892287,1
"PR6 Order2 - NR6 Order1",0.784217171717157,3.26435751799489,21,0.24023629991327,1
