"contrast","estimate","SE","df","t.ratio","p.value"
"PR0 Order2 - NR0 Order1",0.514821421659091,0.213420165064658,21,2.41224357362446,0.100342147643884
"PR1 Order2 - NR1 Order1",0.766328648340909,0.232533712751993,21,3.2955593374894,0.0172268165475898
"PR2 Order2 - NR2 Order1",0.601099498371212,0.275335351740686,21,2.18315408672016,0.121554920021062
"PR3 Order2 - NR3 Order1",0.742644651371212,0.215344802073431,21,3.44863049500482,0.0144399119897116
"PR4 Order2 - NR4 Order1",0.754355557075758,0.178713819045259,21,4.22102533036195,0.00268109894654459
"PR5 Order2 - NR5 Order1",0.345255895121212,0.20216202852181,21,1.70781772247583,0.204825457964212
"PR6 Order2 - NR6 Order1",0.285873843977273,0.192604020602444,21,1.4842568866584,0.204825457964212
