"contrast","estimate","SE","df","t.ratio","p.value","contrast_pretty"
"PR X6 Order1 - PR X6 Order2",-0.111330496340909,0.2204017333103,21,-0.505125321243134,1,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - PR X0 Order2",-0.578139626416667,0.188586028333194,21,-3.06565460615783,1,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - NR X1 Order2",0.0102078174166664,0.149767926681012,21,0.0681575664621965,1,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - PR X1 Order2",-0.841399452916667,0.200771327419478,21,-4.19083473587194,0.140387766314646,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - NR X2 Order2",0.182126636,0.249585015036056,21,0.729717831712328,1,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - PR X2 Order2",-0.930344619583334,0.165013960686913,21,-5.6379752095552,0.00493328418514142,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - NR X3 Order2",0.0401143948333335,0.175364686453312,21,0.228748419334774,1,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - PR X3 Order2",-0.900559320583333,0.131811823107827,21,-6.8321589016081,0.000348579991473509,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - NR X4 Order2",0.0402972167499998,0.137738413014384,21,0.292563387860375,1,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - PR X4 Order2",-0.689879817833333,0.1401459403066,21,-4.92258153410703,0.0256230981943335,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - NR X5 Order2",0.124943351583333,0.162710064308767,21,0.767889510179492,1,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - PR X5 Order2",-0.421709783333333,0.163108849760195,21,-2.58545004733549,1,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - NR X6 Order2",0.0358125460833335,0.128355212253452,21,0.279011233393605,1,"NANA OrderNA - NANA OrderNA"
"NR X0 Order2 - PR X6 Order2",-0.276796875916667,0.144271609641651,21,-1.91858174040055,1,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - NR X1 Order2",0.588347443833333,0.168725675154635,21,3.48700601312824,0.703579236724934,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - PR X1 Order2",-0.2632598265,0.125954121405198,21,-2.09012474989274,1,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - NR X2 Order2",0.760266262416667,0.232582368563902,21,3.26880436858129,1,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - PR X2 Order2",-0.352204993166667,0.132549823390295,21,-2.65715173478274,1,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - NR X3 Order2",0.61825402125,0.168375663168275,21,3.67187282067073,0.465702507623913,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - PR X3 Order2",-0.322419694166666,0.157675608165169,21,-2.04482924098776,1,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - NR X4 Order2",0.618436843166667,0.150853913038141,21,4.0995744207862,0.17309158297742,"NANA OrderNA - NANA OrderNA"
"PR X0 Order2 - PR X4 Order2",-0.111740191416667,0.162868585512692,21,-0.686075777381629,1,"NANA OrderNA - NANA OrderNA"
