"contrast","estimate","SE","df","t.ratio","p.value"
"NR0 Order2 - NR1 Order2",-0.0758873147374483,0.0847374298301588,21,-0.895558372369224,1
"NR0 Order2 - NR2 Order2",-0.10338756796296,0.094793038974884,21,-1.09066624597143,1
"NR0 Order2 - NR3 Order2",0.0111659658592304,0.089202560769884,21,0.125175395895139,1
"NR0 Order2 - NR4 Order2",-0.182720661884205,0.100555436824916,21,-1.81711370020054,0.417497103133349
"NR0 Order2 - NR5 Order2",-0.0455757288783798,0.100220459587366,21,-0.454754738364075,1
"NR0 Order2 - NR6 Order2",-0.256418254970973,0.098931963154938,21,-2.59186461881278,0.102098046619794
