"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"PR0 Order2 SexF - NR0 Order1 SexF",-0.896666666666658,0.792584048340749,19,-1.1313206069991,0.543996153612095,"F"
"PR1 Order2 SexF - NR1 Order1 SexF",-1.59333333333334,0.759705621658119,19,-2.09730359748525,0.297470322277299,"F"
"PR2 Order2 SexF - NR2 Order1 SexF",-1.66666666666666,0.750697531383801,19,-2.22015738295344,0.271391428318688,"F"
"PR3 Order2 SexF - NR3 Order1 SexF",-1.47,0.742706840073792,19,-1.97924661613989,0.312323865811651,"F"
"PR4 Order2 SexF - NR4 Order1 SexF",-1.20666666666665,0.76673188128431,19,-1.57377917381684,0.461095751930536,"F"
"PR5 Order2 SexF - NR5 Order1 SexF",-1.38666666666667,0.840148970360413,19,-1.65050094160302,0.461095751930536,"F"
"PR6 Order2 SexF - NR6 Order1 SexF",-0.856666666666661,0.824988392617265,19,-1.03839844818773,0.543996153612095,"F"
