"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"NR0 Order2 SexM - PR0 Order1 SexM",-1.18333333333334,0.752759057620969,19,-1.57199481208923,0.927193415908086,"M"
"NR1 Order2 SexM - PR1 Order1 SexM",0.0166666666666761,0.722973068986344,19,0.0230529564400564,1,"M"
"NR2 Order2 SexM - PR2 Order1 SexM",0.433333333333338,0.711157938882137,19,0.60933487435223,1,"M"
"NR3 Order2 SexM - PR3 Order1 SexM",-0.516666666666672,0.708166647054209,19,-0.729583451601219,1,"M"
"NR4 Order2 SexM - PR4 Order1 SexM",-1.63393604202255e-14,0.728914116665115,19,-2.24160296071373e-14,1,"M"
"NR5 Order2 SexM - PR5 Order1 SexM",0.0500000000000077,0.80077265319519,19,0.0624396947129763,1,"M"
"NR6 Order2 SexM - PR6 Order1 SexM",-0.2,0.794113945894623,19,-0.251853025669618,1,"M"
