"contrast","estimate","SE","df","t.ratio","p.value","contrast_pretty"
"NR X0 Order1 F - PR X0 Order1 F",-0.200000000000008,0.399319596752872,19,-0.500851953238305,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X1 Order1 F",0.519999999999998,0.148489470357388,19,3.50193181205677,0.381895119092208,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X1 Order1 F",0.0600000000000024,0.303465365519981,19,0.197716137712104,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X2 Order1 F",0.479999999999996,0.200516875957759,19,2.39381347683231,0.934578697995485,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X2 Order1 F",0.0799999999999922,0.311160814743082,19,0.257101782131681,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X3 Order1 F",0.460000000000003,0.272872954179793,19,1.68576618882102,0.999519879234508,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X3 Order1 F",-0.0999999999999973,0.310065075229689,19,-0.322512943213355,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X4 Order1 F",0.540000000000007,0.455708432485725,19,1.1849681978771,0.999999886403452,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X4 Order1 F",-0.440000000000007,0.376810250540349,19,-1.16769647155045,0.999999925693138,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X5 Order1 F",0.159999999999994,0.473160334088125,19,0.33815176056198,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X5 Order1 F",-0.140000000000003,0.40765052111879,19,-0.343431426545894,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X6 Order1 F",0.339999999999998,0.446844688273897,19,0.760890772392022,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X6 Order1 F",-0.320000000000009,0.36768121203593,19,-0.870319150190188,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X0 Order2 F",1.33,0.822785526970311,19,1.61646013013546,0.999786158074513,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X0 Order2 F",0.896666666666658,0.792584048340749,19,1.1313206069991,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X1 Order2 F",1.06333333333333,0.800982218666484,19,1.3275367524433,0.999997532698902,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X1 Order2 F",2.11333333333334,0.787170148128893,19,2.68472240513279,0.82865295536446,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X2 Order2 F",0.813333333333329,0.811335625420223,19,1.00246224601819,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X2 Order2 F",2.14666666666666,0.765505986393757,19,2.8042454335066,0.770026127602217,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X3 Order2 F",0.563333333333335,0.787290861489447,19,0.715533941633192,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X3 Order2 F",1.93,0.787522950561327,19,2.450722227999,0.918433486121654,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X4 Order2 F",0.630000000000008,0.807508260417981,19,0.780177777591908,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X4 Order2 F",1.74666666666666,0.785980595864824,19,2.22227708400966,0.970075732491354,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X5 Order2 F",0.796666666666662,0.832061836995782,19,0.95746088961739,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X5 Order2 F",1.54666666666666,0.829113526464309,19,1.86544618716125,0.997237164861294,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X6 Order2 F",0.613333333333331,0.786895224008414,19,0.779434560816158,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X6 Order2 F",1.19666666666666,0.865986237617372,19,1.38185413888228,0.999993302265592,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X0 Order1 M",-4.63666666666667,0.822785526970311,19,-5.63532842360507,0.00960498202619775,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X0 Order1 M",-3.98666666666668,0.792584048340749,19,-5.02996076569121,0.0302352812585223,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X1 Order1 M",-3.77,0.800982218666484,19,-4.70672121320807,0.0548847338562892,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X1 Order1 M",-3.68666666666666,0.787170148128893,19,-4.68344318624111,0.0572520603249002,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X2 Order1 M",-4.12000000000001,0.811335625420223,19,-5.07804645933808,0.0276334754008649,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X2 Order1 M",-3.32000000000001,0.765505986393757,19,-4.33700070151023,0.105693544184351,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X3 Order1 M",-3.83666666666666,0.787290861489447,19,-4.87325187467338,0.0404533625464303,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X3 Order1 M",-3.73666666666666,0.787522950561327,19,-4.74483526353519,0.0512061060755844,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X4 Order1 M",-3.85333333333333,0.807508260417981,19,-4.77188101003297,0.0487380416634025,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X4 Order1 M",-3.82000000000001,0.785980595864824,19,-4.86017087457079,0.0414417334040716,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X5 Order1 M",-3.98666666666667,0.832061836995782,19,-4.79131056059585,0.0470348348159096,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X5 Order1 M",-3.97,0.829113526464309,19,-4.78824657092469,0.04729963333613,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X6 Order1 M",-3.97,0.786895224008414,19,-5.04514435832636,0.0293891775330942,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X6 Order1 M",-3.85333333333334,0.865986237617371,19,-4.44964731071847,0.0868966003360714,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X0 Order2 M",-2.80333333333333,0.822785526970311,19,-3.40712523670155,0.430538214513976,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X0 Order2 M",-4.30333333333335,0.792584048340749,19,-5.42949778303292,0.0142214609729857,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X1 Order2 M",-3.70333333333334,0.800982218666484,19,-4.62349006885426,0.0637963660467581,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X1 Order2 M",-3.43666666666666,0.787170148128893,19,-4.36584984178533,0.100560382389684,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X2 Order2 M",-3.75333333333335,0.811335625420223,19,-4.62611675826431,0.0634956120330843,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X2 Order2 M",-3.07000000000001,0.765505986393757,19,-4.01041932338447,0.181878057442745,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X3 Order2 M",-3.21999999999999,0.787290861489447,19,-4.08997507466071,0.159971778333539,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X3 Order2 M",-2.67,0.787522950561327,19,-3.39037738277581,0.439442264738971,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X4 Order2 M",-3.81999999999999,0.807508260417981,19,-4.73060176254134,0.0525518533560536,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X4 Order2 M",-2.40333333333334,0.785980595864824,19,-3.05775148391409,0.628441893020129,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X5 Order2 M",-4.02000000000001,0.832061836995782,19,-4.83137168568445,0.0436993777071101,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X5 Order2 M",-2.47,0.829113526464309,19,-2.97908539803123,0.673907714945924,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X6 Order2 M",-3.65333333333334,0.786895224008414,19,-4.64271890573106,0.0616250126915331,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X6 Order2 M",-2.67000000000001,0.865986237617372,19,-3.08318987533348,0.613626401663056,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - NR X1 Order1 F",0.720000000000006,0.375985255403322,19,1.91496871128006,0.995848072725883,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - PR X1 Order1 F",0.260000000000011,0.186763759210363,19,1.39213304068889,0.999991985189849,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - NR X2 Order1 F",0.680000000000004,0.354588963919259,19,1.91771337856652,0.9957568324156,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - PR X2 Order1 F",0.28,0.230095327308319,19,1.2168869454042,0.999999758803619,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - NR X3 Order1 F",0.660000000000011,0.325554856993843,19,2.02730810436809,0.990539903375781,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - PR X3 Order1 F",0.100000000000011,0.237568088116287,19,0.420931955941245,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - NR X4 Order1 F",0.740000000000016,0.435128535153996,19,1.70064691284409,0.999434839885278,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - PR X4 Order1 F",-0.239999999999999,0.224788399525873,19,-1.06767075394554,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - NR X5 Order1 F",0.360000000000002,0.485585195878272,19,0.741373507791716,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - PR X5 Order1 F",0.0600000000000051,0.326523420078329,19,0.183754047368522,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - NR X6 Order1 F",0.540000000000006,0.399258083880414,19,1.35250861986741,0.999996053003314,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - PR X6 Order1 F",-0.12,0.397024017126721,19,-0.302248717517004,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - NR X0 Order2 F",1.53000000000001,0.786404580189288,19,1.94556343966325,0.99473488232149,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - PR X0 Order2 F",1.09666666666667,0.754748709197365,19,1.45302224873351,0.999978079132172,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - NR X1 Order2 F",1.26333333333334,0.763563130966105,19,1.654523748069,0.99966311046654,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - PR X1 Order2 F",2.31333333333334,0.749061400992029,19,3.08830935657565,0.610642157098628,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - NR X2 Order2 F",1.01333333333334,0.774416966128004,19,1.30851127707066,0.999998297046715,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - PR X2 Order2 F",2.34666666666667,0.726261354854819,19,3.23116003760901,0.52783032241745,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - NR X3 Order2 F",0.763333333333344,0.749188254670128,19,1.0188805398043,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - PR X3 Order2 F",2.13000000000001,0.749432143700613,19,2.84215191182261,0.750041164892847,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - NR X4 Order2 F",0.830000000000016,0.770406211679366,19,1.07735372251315,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - PR X4 Order2 F",1.94666666666667,0.747811231145201,19,2.60315248767464,0.864058020312928,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - NR X5 Order2 F",0.99666666666667,0.796104918296373,19,1.25192878948605,0.999999472688376,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - PR X5 Order2 F",1.74666666666667,0.793022937951331,19,2.20254242730854,0.972996025255138,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - NR X6 Order2 F",0.813333333333339,0.748772484749627,19,1.08622225028114,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - PR X6 Order2 F",1.39666666666667,0.831497627232675,19,1.67970012291549,0.999551223312649,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - NR X0 Order1 M",-4.43666666666666,0.786404580189288,19,-5.64171010499297,0.00948860951703734,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - PR X0 Order1 M",-3.78666666666667,0.754748709197365,19,-5.01712241507983,0.0309689889334224,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - NR X1 Order1 M",-3.56999999999999,0.763563130966105,19,-4.67544837515009,0.0580869541631686,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X0 Order1 F - PR X1 Order1 M",-3.48666666666666,0.749061400992029,19,-4.65471410227392,0.0603055984346097,"NANA OrderNA SexNA - NANA OrderNA SexNA"
