"diff","lwr","upr","p adj","Group1","Group2"
4.381904763,2.02798058566778,6.73582894033223,1.63938227820681e-05,"M.1.NR","F.1.NR"
-0.472857142000002,-2.82678131933223,1.88106703533222,0.997926509355016,"F.2.NR","F.1.NR"
3.92476190466666,1.57083772733444,6.27868608199889,0.000113612794997775,"M.2.NR","F.1.NR"
0.50857143,-1.95002218852463,2.96716504852463,0.997506143670237,"F.1.PR","F.1.NR"
4.12476190633334,1.77083772900111,6.47868608366556,4.88318535851739e-05,"M.1.PR","F.1.NR"
-1.296666667,-3.65059084433222,1.05725751033222,0.645797283202281,"F.2.PR","F.1.NR"
3.360476193,1.00655201566778,5.71440037033222,0.00117396621660559,"M.2.PR","F.1.NR"
-4.854761905,-7.09914054600699,-2.61038326399302,8.05859625474525e-07,"F.2.NR","M.1.NR"
-0.457142858333338,-2.70152149934032,1.78723578267365,0.997737064198613,"M.2.NR","M.1.NR"
-3.873333333,-6.22725751033223,-1.51940915566778,0.000141025952319351,"F.1.PR","M.1.NR"
-0.257142856666665,-2.50152149767365,1.98723578434032,0.999948567290454,"M.1.PR","M.1.NR"
-5.67857143,-7.92295007100699,-3.43419278899302,2.21388534171751e-08,"F.2.PR","M.1.NR"
-1.02142857,-3.26580721100699,1.22295007100698,0.823630740879345,"M.2.PR","M.1.NR"
4.39761904666667,2.15324040565968,6.64199768767365,6.15427864181228e-06,"M.2.NR","F.2.NR"
0.981428572000002,-1.37249560533222,3.33535274933223,0.878945205473279,"F.1.PR","F.2.NR"
4.59761904833334,2.35324040732635,6.84199768934032,2.5240695139539e-06,"M.1.PR","F.2.NR"
-0.823809524999998,-3.06818816600698,1.42056911600699,0.9337111503149,"F.2.PR","F.2.NR"
3.833333335,1.58895469399302,6.07771197600699,7.5909462209367e-05,"M.2.PR","F.2.NR"
-3.41619047466666,-5.77011465199889,-1.06226629733444,0.00093641689214119,"F.1.PR","M.2.NR"
0.200000001666673,-2.04437863934031,2.44437864267366,0.999990732683578,"M.1.PR","M.2.NR"
-5.22142857166666,-7.46580721267365,-2.97704993065968,1.60411776528591e-07,"F.2.PR","M.2.NR"
-0.564285711666663,-2.80866435267365,1.68009292934032,0.99175456498785,"M.2.PR","M.2.NR"
3.61619047633334,1.26226629900111,5.97011465366556,0.000412057449672543,"M.1.PR","F.1.PR"
-1.805238097,-4.15916227433222,0.548686080332224,0.244086431212117,"F.2.PR","F.1.PR"
2.851904763,0.497980585667776,5.20582894033222,0.00859746542595741,"M.2.PR","F.1.PR"
-5.42142857333334,-7.66580721434032,-3.17704993232635,6.71138844499097e-08,"F.2.PR","M.1.PR"
-0.764285713333337,-3.00866435434032,1.48009292767365,0.954729645931061,"M.2.PR","M.1.PR"
4.65714286,2.41276421899302,6.90152150100698,1.93684834326469e-06,"M.2.PR","F.2.PR"
