"contrast","estimate","SE","df","t.ratio","p.value","Sex"
"NR0 Order2 SexF - NR1 Order2 SexF",-0.266666666666669,0.135551720777894,19,-1.96726876749586,0.255707542147819,"F"
"NR0 Order2 SexF - NR2 Order2 SexF",-0.516666666666671,0.183046026870883,19,-2.82260519662148,0.0543710496780976,"F"
"NR0 Order2 SexF - NR3 Order2 SexF",-0.766666666666664,0.24909778722891,19,-3.07777389432259,0.0371658437038822,"F"
"NR0 Order2 SexF - NR4 Order2 SexF",-0.699999999999991,0.416002980196253,19,-1.68268025308319,0.285107779515199,"F"
"NR0 Order2 SexF - NR5 Order2 SexF",-0.533333333333338,0.431934313827911,19,-1.23475564746594,0.285107779515199,"F"
"NR0 Order2 SexF - NR6 Order2 SexF",-0.716666666666669,0.407911525781629,19,-1.75691693264467,0.285107779515199,"F"
