MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/15/2022 12:18:48,1.12.0,ClosedEcon_PR1,5,3.67,nan,1,Left,Left,1,0,0,0,nan,nan,0.06
5/15/2022 12:21:02,1.12.0,ClosedEcon_PR1,5,3.67,nan,1,RightWithPellet,Left,1,1,0,1,nan,nan,0.17
5/15/2022 12:21:03,1.12.0,ClosedEcon_PR1,5,3.67,nan,1,RightWithPellet,Left,1,2,0,1,nan,nan,0.03
5/15/2022 12:45:56,1.12.0,ClosedEcon_PR1,5,3.67,nan,1,LeftWithPellet,Left,2,2,0,1,nan,nan,0.42
5/15/2022 12:45:58,1.12.0,ClosedEcon_PR1,5,3.67,nan,1,RightWithPellet,Left,2,3,0,1,nan,nan,0.43
5/15/2022 12:49:43,1.12.0,ClosedEcon_PR1,5,3.67,2,1,Pellet,Left,2,3,1,1,Timed_out,nan,nan
5/15/2022 12:58:14,1.12.0,ClosedEcon_PR1,5,3.71,nan,1,Left,Left,3,3,1,0,nan,nan,0.38
5/15/2022 12:58:17,1.12.0,ClosedEcon_PR1,5,3.70,2,1,Pellet,Left,3,3,2,1,0.40,514,nan
5/15/2022 13:10:29,1.12.0,ClosedEcon_PR1,5,3.73,nan,3,Left,Left,4,3,2,1,nan,nan,0.33
5/15/2022 13:10:32,1.12.0,ClosedEcon_PR1,5,3.73,nan,3,Left,Left,5,3,2,1,nan,nan,0.21
5/15/2022 13:10:33,1.12.0,ClosedEcon_PR1,5,3.72,nan,3,Right,Left,5,4,2,1,nan,nan,0.17
5/15/2022 13:10:35,1.12.0,ClosedEcon_PR1,5,3.73,nan,3,Right,Left,5,5,2,1,nan,nan,0.26
5/15/2022 13:10:36,1.12.0,ClosedEcon_PR1,5,3.73,nan,3,Right,Left,5,6,2,1,nan,nan,0.23
5/15/2022 13:10:51,1.12.0,ClosedEcon_PR1,5,3.72,nan,3,Right,Left,5,7,2,1,nan,nan,0.28
5/15/2022 13:10:53,1.12.0,ClosedEcon_PR1,5,3.73,nan,3,Right,Left,5,8,2,1,nan,nan,0.14
5/15/2022 13:10:58,1.12.0,ClosedEcon_PR1,5,3.72,nan,3,Left,Left,6,8,2,1,nan,nan,0.15
5/15/2022 13:10:59,1.12.0,ClosedEcon_PR1,5,3.73,2,3,Pellet,Left,6,8,3,2,0.13,762,nan
5/15/2022 13:12:44,1.12.0,ClosedEcon_PR1,5,3.73,nan,5,Right,Left,6,9,3,2,nan,nan,0.23
5/15/2022 13:24:17,1.12.0,ClosedEcon_PR1,5,3.74,nan,5,Right,Left,6,10,3,2,nan,nan,0.40
5/15/2022 13:24:19,1.12.0,ClosedEcon_PR1,5,3.74,nan,5,Left,Left,7,10,3,2,nan,nan,0.02
5/15/2022 13:25:27,1.12.0,ClosedEcon_PR1,5,3.74,nan,5,Left,Left,8,10,3,2,nan,nan,0.16
5/15/2022 13:25:36,1.12.0,ClosedEcon_PR1,5,3.74,nan,5,Left,Left,9,10,3,2,nan,nan,0.28
5/15/2022 13:25:42,1.12.0,ClosedEcon_PR1,5,3.74,nan,5,Left,Left,10,10,3,2,nan,nan,0.19
5/15/2022 13:25:44,1.12.0,ClosedEcon_PR1,5,3.74,nan,5,Right,Left,10,11,3,2,nan,nan,0.10
5/15/2022 13:25:46,1.12.0,ClosedEcon_PR1,5,3.74,nan,5,Left,Left,11,11,3,2,nan,nan,0.17
5/15/2022 13:25:47,1.12.0,ClosedEcon_PR1,5,3.74,1,5,Pellet,Left,11,11,4,3,0.47,888,nan
5/15/2022 13:26:06,1.12.0,ClosedEcon_PR1,5,3.74,nan,7,Right,Left,11,12,4,3,nan,nan,0.07
5/15/2022 13:26:07,1.12.0,ClosedEcon_PR1,5,3.74,nan,7,Right,Left,11,13,4,3,nan,nan,0.15
5/15/2022 13:26:09,1.12.0,ClosedEcon_PR1,5,3.74,nan,7,Right,Left,11,14,4,3,nan,nan,0.14
5/15/2022 13:37:07,1.12.0,ClosedEcon_PR1,5,3.75,nan,7,Left,Left,12,14,4,3,nan,nan,0.10
5/15/2022 13:37:08,1.12.0,ClosedEcon_PR1,5,3.75,nan,7,Right,Left,12,15,4,3,nan,nan,0.12
5/15/2022 13:40:09,1.12.0,ClosedEcon_PR1,5,3.76,nan,7,Left,Left,13,15,4,3,nan,nan,0.22
5/15/2022 13:40:15,1.12.0,ClosedEcon_PR1,5,3.76,nan,7,Right,Left,13,16,4,3,nan,nan,0.15
5/15/2022 13:45:25,1.12.0,ClosedEcon_PR1,5,3.76,nan,7,Right,Left,13,17,4,3,nan,nan,0.08
5/15/2022 13:45:40,1.12.0,ClosedEcon_PR1,5,3.76,nan,7,Right,Left,13,18,4,3,nan,nan,0.15
5/15/2022 13:46:30,1.12.0,ClosedEcon_PR1,5,3.76,nan,7,Left,Left,14,18,4,3,nan,nan,0.54
5/15/2022 13:46:34,1.12.0,ClosedEcon_PR1,5,3.76,nan,7,Left,Left,15,18,4,3,nan,nan,0.12
5/15/2022 13:46:37,1.12.0,ClosedEcon_PR1,5,3.76,nan,7,Right,Left,15,19,4,3,nan,nan,0.20
5/15/2022 13:46:43,1.12.0,ClosedEcon_PR1,5,3.76,nan,7,Left,Left,16,19,4,3,nan,nan,0.11
5/15/2022 13:46:45,1.12.0,ClosedEcon_PR1,5,3.76,nan,7,Right,Left,16,20,4,3,nan,nan,0.10
5/15/2022 13:46:46,1.12.0,ClosedEcon_PR1,5,3.76,nan,7,Right,Left,16,21,4,3,nan,nan,0.02
5/15/2022 13:57:18,1.12.0,ClosedEcon_PR1,5,3.77,nan,7,Right,Left,16,22,4,3,nan,nan,0.16
5/15/2022 13:58:16,1.12.0,ClosedEcon_PR1,5,3.77,nan,7,Left,Left,17,22,4,3,nan,nan,0.05
5/15/2022 13:58:19,1.12.0,ClosedEcon_PR1,5,3.78,nan,7,Right,Left,17,23,4,3,nan,nan,0.19
5/15/2022 13:58:39,1.12.0,ClosedEcon_PR1,5,3.77,nan,7,Left,Left,18,23,4,3,nan,nan,0.29
5/15/2022 13:58:40,1.12.0,ClosedEcon_PR1,5,3.77,2,7,Pellet,Left,18,23,5,4,0.06,1973,nan
5/15/2022 13:58:56,1.12.0,ClosedEcon_PR1,5,3.77,nan,9,Left,Left,19,23,5,4,nan,nan,0.15
5/15/2022 13:59:00,1.12.0,ClosedEcon_PR1,5,3.78,nan,9,Right,Left,19,24,5,4,nan,nan,0.12
5/15/2022 13:59:01,1.12.0,ClosedEcon_PR1,5,3.77,nan,9,Right,Left,19,25,5,4,nan,nan,0.34
5/15/2022 13:59:04,1.12.0,ClosedEcon_PR1,5,3.78,nan,9,Left,Left,20,25,5,4,nan,nan,0.12
5/15/2022 13:59:06,1.12.0,ClosedEcon_PR1,5,3.77,nan,9,Right,Left,20,26,5,4,nan,nan,0.43
5/15/2022 13:59:09,1.12.0,ClosedEcon_PR1,5,3.78,nan,9,Right,Left,20,27,5,4,nan,nan,0.37
5/15/2022 13:59:14,1.12.0,ClosedEcon_PR1,5,3.77,nan,9,Right,Left,20,28,5,4,nan,nan,0.31
5/15/2022 13:59:20,1.12.0,ClosedEcon_PR1,5,3.77,nan,9,Right,Left,20,29,5,4,nan,nan,0.31
5/15/2022 13:59:23,1.12.0,ClosedEcon_PR1,5,3.78,nan,9,Right,Left,20,30,5,4,nan,nan,0.34
5/15/2022 13:59:26,1.12.0,ClosedEcon_PR1,5,3.77,nan,9,Right,Left,20,31,5,4,nan,nan,0.33
5/15/2022 14:06:17,1.12.0,ClosedEcon_PR1,5,3.78,nan,9,Left,Left,21,31,5,4,nan,nan,0.25
5/15/2022 14:06:38,1.12.0,ClosedEcon_PR1,5,3.78,nan,9,Right,Left,21,32,5,4,nan,nan,0.19
5/15/2022 14:06:39,1.12.0,ClosedEcon_PR1,5,3.78,nan,9,Right,Left,21,33,5,4,nan,nan,0.21
5/15/2022 14:06:42,1.12.0,ClosedEcon_PR1,5,3.78,nan,9,Left,Left,22,33,5,4,nan,nan,0.14
5/15/2022 14:06:45,1.12.0,ClosedEcon_PR1,5,3.78,nan,9,Right,Left,22,34,5,4,nan,nan,0.06
5/15/2022 14:06:47,1.12.0,ClosedEcon_PR1,5,3.78,nan,9,Right,Left,22,35,5,4,nan,nan,0.46
5/15/2022 14:06:50,1.12.0,ClosedEcon_PR1,5,3.78,nan,9,Left,Left,23,35,5,4,nan,nan,0.06
5/15/2022 14:25:48,1.12.0,ClosedEcon_PR1,5,3.80,nan,9,Right,Left,23,36,5,4,nan,nan,0.14
5/15/2022 14:25:49,1.12.0,ClosedEcon_PR1,5,3.80,nan,9,Right,Left,23,37,5,4,nan,nan,0.14
5/15/2022 14:25:51,1.12.0,ClosedEcon_PR1,5,3.80,nan,9,Right,Left,23,38,5,4,nan,nan,0.36
5/15/2022 14:25:53,1.12.0,ClosedEcon_PR1,5,3.80,nan,9,Right,Left,23,39,5,4,nan,nan,0.12
5/15/2022 14:25:57,1.12.0,ClosedEcon_PR1,5,3.80,nan,9,Left,Left,24,39,5,4,nan,nan,0.43
5/15/2022 14:25:57,1.12.0,ClosedEcon_PR1,5,3.80,nan,9,Left,Left,25,39,5,4,nan,nan,0.00
