"","num Df","den Df","MSE","F","ges","Pr(>F)"
"Sex",1,19,833.940601503759,2.64167549768208,0.0512815440077144,0.120566360530273
"Order",1,19,833.940601503759,3.16906260776697,0.0608960024120159,0.0910439612194287
"Sex:Order",1,19,833.940601503759,1.35931474382943,0.0270613682287954,0.258083834549551
"time_phase",2.76683074970281,52.5697842443533,473.866542593575,1.95693779838976,0.0592257078298869,0.136176153753451
"Sex:time_phase",2.76683074970281,52.5697842443533,473.866542593575,2.99023800616839,0.0877537419605656,0.0429301661264291
"Order:time_phase",2.76683074970281,52.5697842443533,473.866542593575,0.636020280875319,0.0200503755693602,0.582806448624513
"Sex:Order:time_phase",2.76683074970281,52.5697842443533,473.866542593575,2.10417088063756,0.0633991384198218,0.11542148427488
