MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/17/2023 11:20:12,21.90,71.27,1.16.3,FR1,4,3.92,nan,1,Right,Left,0,1,0,0,nan,nan,12.05
4/17/2023 11:27:51,22.02,67.54,1.16.3,FR1,4,3.91,nan,1,Left,Left,1,1,0,0,nan,nan,0.77
4/17/2023 11:27:54,22.05,67.52,1.16.3,FR1,4,3.92,nan,1,LeftWithPellet,Left,2,1,0,0,nan,nan,0.01
4/17/2023 11:32:37,22.15,66.93,1.16.3,FR1,4,3.92,2,1,Pellet,Left,2,1,1,0,Timed_out,nan,nan
4/17/2023 11:32:54,22.14,66.85,1.16.3,FR1,4,3.92,nan,1,Right,Left,2,2,1,0,nan,nan,0.48
4/17/2023 11:38:40,22.13,66.88,1.16.3,FR1,4,3.91,nan,1,Right,Left,2,3,1,0,nan,nan,0.20
4/17/2023 11:39:00,22.15,66.89,1.16.3,FR1,4,3.91,nan,1,Left,Left,3,3,1,0,nan,nan,0.16
4/17/2023 11:41:49,22.20,66.59,1.16.3,FR1,4,3.91,1,1,Pellet,Left,3,3,2,0,Timed_out,552,nan
4/17/2023 11:55:28,22.18,66.51,1.16.3,FR1,4,3.91,nan,1,Left,Left,4,3,2,0,nan,nan,0.53
4/17/2023 11:55:29,22.16,66.48,1.16.3,FR1,4,3.92,nan,1,RightWithPellet,Left,4,4,2,0,nan,nan,0.09
4/17/2023 12:05:37,22.20,65.88,1.16.3,FR1,4,3.91,1,1,Pellet,Left,4,4,3,0,Timed_out,1428,nan
4/17/2023 12:32:19,22.13,65.95,1.16.3,FR1,4,3.91,nan,1,Right,Left,4,5,3,0,nan,nan,0.00
4/17/2023 12:33:21,22.14,65.91,1.16.3,FR1,4,3.91,nan,1,Right,Left,4,6,3,0,nan,nan,0.14
4/17/2023 12:33:26,22.13,65.91,1.16.3,FR1,4,3.91,nan,1,Left,Left,5,6,3,0,nan,nan,0.57
4/17/2023 12:33:40,22.13,65.91,1.16.3,FR1,4,3.91,nan,1,LeftWithPellet,Left,6,6,3,0,nan,nan,0.11
4/17/2023 12:35:34,22.20,65.71,1.16.3,FR1,4,3.91,nan,1,RightWithPellet,Left,6,7,3,0,nan,nan,0.14
4/17/2023 12:35:37,22.21,65.69,1.16.3,FR1,4,3.91,nan,1,LeftWithPellet,Left,7,7,3,0,nan,nan,0.12
4/17/2023 12:35:49,22.19,65.74,1.16.3,FR1,4,3.92,nan,1,LeftWithPellet,Left,8,7,3,0,nan,nan,0.05
4/17/2023 12:45:00,22.13,65.78,1.16.3,FR1,4,3.91,2,1,Pellet,Left,8,7,4,0,Timed_out,2363,nan
4/17/2023 13:03:46,22.08,65.63,1.16.3,FR1,4,3.91,nan,1,Left,Left,9,7,4,0,nan,nan,0.05
4/17/2023 13:04:03,22.08,65.67,1.16.3,FR1,4,3.91,nan,1,RightWithPellet,Left,9,8,4,0,nan,nan,0.38
4/17/2023 13:18:30,22.07,65.59,1.16.3,FR1,4,3.91,nan,1,LeftWithPellet,Left,10,8,4,0,nan,nan,0.01
4/17/2023 15:41:30,22.01,65.56,1.16.3,FR1,4,3.91,3,1,Pellet,Left,10,8,5,0,Timed_out,10590,nan
4/17/2023 16:19:25,22.01,65.29,1.16.3,FR1,4,3.91,nan,1,Left,Left,11,8,5,0,nan,nan,0.09
4/17/2023 16:19:29,22.01,65.30,1.16.3,FR1,4,3.91,2,1,Pellet,Left,11,8,6,0,1.36,2279,nan
