"","contrast","estimate","SE","df","t.ratio","p.value"
"1","NR0 F Order1 - NR1 F Order1",-0.600000000000003,2.53577905949956,19,-0.236613674110241,1
"2","NR0 F Order1 - NR2 F Order1",0.399999999999994,2.94427782823302,19,0.135856744280158,1
"3","NR0 F Order1 - NR3 F Order1",0.199999999999993,2.4644133852366,19,0.0811552157597098,1
"4","NR0 F Order1 - NR4 F Order1",-4.8,2.85337596295422,19,-1.68221785783545,0.999538436255849
"5","NR0 F Order1 - NR5 F Order1",-2.40000000000001,3.73160987788136,19,-0.643154048397636,1
"6","NR0 F Order1 - NR6 F Order1",-2.8,3.82645454513247,19,-0.731747879655806,1
"7","NR0 F Order1 - PR0 F Order1",4.99999999999999,3.53925356388514,19,1.41272726289533,0.999988614396798
"8","NR0 F Order1 - PR1 F Order1",-0.600000000000005,3.37150078508958,19,-0.177962289866132,1
"9","NR0 F Order1 - PR2 F Order1",0.399999999999996,2.94040216845939,19,0.136035813158706,1
"10","NR0 F Order1 - PR3 F Order1",0.199999999999993,2.70308465769511,19,0.073989543550046,1
"11","NR0 F Order1 - PR4 F Order1",2.39999999999999,2.16964707292514,19,1.10617069013178,1
"12","NR0 F Order1 - PR5 F Order1",-3.00000000000001,2.21359436211787,19,-1.35526185435788,0.999995847927346
"13","NR0 F Order1 - PR6 F Order1",-1.40000000000001,2.22946772028426,19,-0.627952576869563,1
"14","NR0 F Order1 - NR0 M Order1",-1.33333333333334,4.22769343884647,19,-0.315380798683724,1
"15","NR0 F Order1 - NR1 M Order1",-2.83333333333334,4.20084229927664,19,-0.674467911785507,1
"16","NR0 F Order1 - NR2 M Order1",-1.50000000000001,4.03105633856417,19,-0.372110899480581,1
"17","NR0 F Order1 - NR3 M Order1",-3.00000000000001,3.9531614411907,19,-0.75888628497206,1
"18","NR0 F Order1 - NR4 M Order1",-4,4.01499382796493,19,-0.996265541465968,1
"19","NR0 F Order1 - NR5 M Order1",-3.33333333333334,3.9957213959039,19,-0.834225663668746,1
"20","NR0 F Order1 - NR6 M Order1",-4,4.10377090887328,19,-0.974713279279577,1
"21","NR0 F Order1 - PR0 M Order1",3.99999999999999,3.36419920000436,19,1.18899023577284,0.999999874820982
"22","NR0 F Order1 - PR1 M Order1",3.99999999999999,3.45916022665678,19,1.15635002078696,0.999999944153969
"23","NR0 F Order1 - PR2 M Order1",2.66666666666666,3.66179900183292,19,0.728239497944005,1
"24","NR0 F Order1 - PR3 M Order1",-0.33333333333334,3.71227614167464,19,-0.0897921707901207,1
"25","NR0 F Order1 - PR4 M Order1",-3.00000000000001,3.76592136703491,19,-0.796617801492242,1
"26","NR0 F Order1 - PR5 M Order1",-2.66666666666667,3.94153174725511,19,-0.676555927406585,1
"27","NR0 F Order1 - PR6 M Order1",-2.00000000000001,4.03214423532975,19,-0.49601400229584,1
"28","NR0 F Order1 - NR0 F Order2",-2.16666666666667,4.22769343884647,19,-0.512493797861051,1
"29","NR0 F Order1 - NR1 F Order2",-3.50000000000001,4.20084229927664,19,-0.833166243970331,1
"30","NR0 F Order1 - NR2 F Order2",-1.16666666666668,4.03105633856417,19,-0.289419588484897,1
"31","NR0 F Order1 - NR3 F Order2",-0.333333333333344,3.9531614411907,19,-0.0843206983302314,1
"32","NR0 F Order1 - NR4 F Order2",0.499999999999998,4.01499382796493,19,0.124533192683246,1
"33","NR0 F Order1 - NR5 F Order2",-1.33333333333334,3.9957213959039,19,-0.3336902654675,1
"34","NR0 F Order1 - NR6 F Order2",-7.16666666666667,4.10377090887328,19,-1.74636129204257,0.999087435018435
"35","NR0 F Order1 - PR0 F Order2",8.49999999999999,3.36419920000436,19,2.5266042510173,0.89336716952554
"36","NR0 F Order1 - PR1 F Order2",8.49999999999999,3.45916022665678,19,2.45724379417229,0.91643805673356
"37","NR0 F Order1 - PR2 F Order2",6.66666666666666,3.66179900183292,19,1.82059874486001,0.998138457442787
"38","NR0 F Order1 - PR3 F Order2",7.49999999999999,3.71227614167464,19,2.02032384277767,0.990978235481366
"39","NR0 F Order1 - PR4 F Order2",5.16666666666666,3.76592136703491,19,1.37195288034775,0.9999943813689
"40","NR0 F Order1 - PR5 F Order2",0.499999999999993,3.94153174725511,19,0.126854236388732,1
"41","NR0 F Order1 - PR6 F Order2",1.99999999999999,4.03214423532975,19,0.496014002295836,1
"42","NR0 F Order1 - NR0 M Order2",-13,4.22769343884647,19,-3.0749627871663,0.618420728076131
"43","NR0 F Order1 - NR1 M Order2",-10.8333333333333,4.20084229927664,19,-2.5788478980034,0.873790308392016
"44","NR0 F Order1 - NR2 M Order2",-9.50000000000002,4.03105633856417,19,-2.356702363377,0.943895189337933
"45","NR0 F Order1 - NR3 M Order2",-9.00000000000002,3.9531614411907,19,-2.27665885491618,0.960853072766151
"46","NR0 F Order1 - NR4 M Order2",-10,4.01499382796493,19,-2.49066385366492,0.905742649934495
"47","NR0 F Order1 - NR5 M Order2",-6.16666666666668,3.9957213959039,19,-1.54331747778718,0.999917277441551
"48","NR0 F Order1 - NR6 M Order2",-8.16666666666667,4.10377090887328,19,-1.99003961186247,0.992696280895901
"49","NR0 F Order1 - PR0 M Order2",6.33333333333333,3.36419920000436,19,1.882567873307,0.996808872116994
"50","NR0 F Order1 - PR1 M Order2",8.99999999999999,3.45916022665678,19,2.60178754677066,0.864614862932297
"51","NR0 F Order1 - PR2 M Order2",8.33333333333333,3.66179900183292,19,2.27574843107502,0.961022239261183
"52","NR0 F Order1 - PR3 M Order2",4.99999999999999,3.71227614167464,19,1.34688256185178,0.999996443681936
"53","NR0 F Order1 - PR4 M Order2",0.333333333333324,3.76592136703491,19,0.0885130890546908,1
"54","NR0 F Order1 - PR5 M Order2",-2.83333333333334,3.94153174725511,19,-0.718840672869496,1
"55","NR0 F Order1 - PR6 M Order2",-6.83333333333334,4.03214423532975,19,-1.69471450784412,0.999470184910745
"56","NR1 F Order1 - NR2 F Order1",0.999999999999997,1.54919333848297,19,0.645497224367901,1
"57","NR1 F Order1 - NR3 F Order1",0.799999999999996,1.2452013153661,19,0.642466394893573,1
"58","NR1 F Order1 - NR4 F Order1",-4.2,1.59098336577585,19,-2.63987675191806,0.848627156368367
"59","NR1 F Order1 - NR5 F Order1",-1.8,2.7347022673827,19,-0.658206935895339,1
