MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
6/5/2022 10:53:58,1.12.0,Free_feed,11,3.89,1,0,Pellet,Left,0,0,1,0,Timed_out,nan,nan
6/5/2022 10:54:13,1.12.0,Free_feed,11,3.89,4,0,Pellet,Left,0,0,2,0,4.15,15,nan
6/5/2022 10:57:55,1.12.0,Free_feed,11,3.88,nan,0,RightWithPellet,Left,0,1,2,0,nan,nan,0.12
6/5/2022 11:04:26,1.12.0,Free_feed,11,3.89,1,0,Pellet,Left,0,1,3,0,Timed_out,613,nan
6/5/2022 11:04:31,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,0,1,4,0,0.34,5,nan
6/5/2022 11:04:56,1.12.0,Free_feed,11,3.89,nan,0,RightWithPellet,Left,0,2,4,0,nan,nan,0.08
6/5/2022 11:04:58,1.12.0,Free_feed,11,3.89,nan,0,RightWithPellet,Left,0,3,4,0,nan,nan,0.01
6/5/2022 11:09:14,1.12.0,Free_feed,11,3.89,1,0,Pellet,Left,0,3,5,0,Timed_out,283,nan
6/5/2022 11:09:23,1.12.0,Free_feed,11,3.88,2,0,Pellet,Left,0,3,6,0,0.06,9,nan
6/5/2022 11:09:28,1.12.0,Free_feed,11,3.89,2,0,Pellet,Left,0,3,7,0,3.95,5,nan
6/5/2022 11:09:49,1.12.0,Free_feed,11,3.89,1,0,Pellet,Left,0,3,8,0,13.99,21,nan
6/5/2022 11:10:20,1.12.0,Free_feed,11,3.88,nan,0,LeftWithPellet,Left,1,3,8,0,nan,nan,0.03
6/5/2022 11:10:21,1.12.0,Free_feed,11,3.89,nan,0,LeftWithPellet,Left,2,3,8,0,nan,nan,0.61
6/5/2022 11:10:23,1.12.0,Free_feed,11,3.89,nan,0,LeftWithPellet,Left,3,3,8,0,nan,nan,0.00
6/5/2022 11:12:09,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,3,3,9,0,Timed_out,140,nan
6/5/2022 11:12:32,1.12.0,Free_feed,11,3.88,nan,0,RightWithPellet,Left,3,4,9,0,nan,nan,0.01
6/5/2022 11:31:43,1.12.0,Free_feed,11,3.89,1,0,Pellet,Left,3,4,10,0,Timed_out,1174,nan
6/5/2022 11:31:44,1.12.0,Free_feed,11,3.89,1,0,Pellet,Left,3,4,11,0,0.13,1,nan
6/5/2022 11:31:51,1.12.0,Free_feed,11,3.89,1,0,Pellet,Left,3,4,12,0,4.08,7,nan
6/5/2022 11:31:59,1.12.0,Free_feed,11,3.89,2,0,Pellet,Left,3,4,13,0,0.06,8,nan
6/5/2022 11:32:02,1.12.0,Free_feed,11,3.89,1,0,Pellet,Left,3,4,14,0,0.88,3,nan
6/5/2022 11:35:41,1.12.0,Free_feed,11,3.89,1,0,Pellet,Left,3,4,15,0,Timed_out,219,nan
6/5/2022 11:38:58,1.12.0,Free_feed,11,3.89,1,0,Pellet,Left,3,4,16,0,Timed_out,197,nan
6/5/2022 13:04:10,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,3,4,17,0,Timed_out,5111,nan
6/5/2022 13:05:55,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,3,4,18,0,Timed_out,106,nan
6/5/2022 13:06:25,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,3,4,19,0,23.24,30,nan
6/5/2022 13:06:26,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,3,4,20,0,0.54,1,nan
6/5/2022 13:06:29,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,3,4,21,0,0.06,3,nan
6/5/2022 13:06:41,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,3,4,22,0,5.32,12,nan
6/5/2022 13:07:19,1.12.0,Free_feed,11,3.88,2,0,Pellet,Left,3,4,23,0,31.20,38,nan
6/5/2022 13:07:36,1.12.0,Free_feed,11,3.89,1,0,Pellet,Left,3,4,24,0,10.23,17,nan
6/5/2022 13:07:54,1.12.0,Free_feed,11,3.88,nan,0,LeftWithPellet,Left,4,4,24,0,nan,nan,0.03
6/5/2022 13:11:41,1.12.0,Free_feed,11,3.88,nan,0,RightWithPellet,Left,4,5,24,0,nan,nan,0.04
6/5/2022 13:12:39,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,4,5,25,0,Timed_out,303,nan
6/5/2022 13:12:52,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,4,5,26,0,5.93,13,nan
6/5/2022 13:13:27,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,4,5,27,0,28.25,35,nan
6/5/2022 13:17:42,1.12.0,Free_feed,11,3.88,2,0,Pellet,Left,4,5,28,0,Timed_out,255,nan
6/5/2022 13:19:28,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,4,5,29,0,Timed_out,106,nan
6/5/2022 13:20:14,1.12.0,Free_feed,11,3.88,2,0,Pellet,Left,4,5,30,0,37.09,46,nan
6/5/2022 13:21:43,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,4,5,31,0,Timed_out,89,nan
6/5/2022 13:21:55,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,4,5,32,0,5.25,12,nan
6/5/2022 13:30:17,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,4,5,33,0,Timed_out,502,nan
6/5/2022 13:30:18,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,4,5,34,0,0.06,1,nan
6/5/2022 16:06:18,1.12.0,Free_feed,11,3.87,1,0,Pellet,Left,4,5,35,0,Timed_out,9360,nan
6/5/2022 16:06:48,1.12.0,Free_feed,11,3.88,1,0,Pellet,Left,4,5,36,0,23.45,30,nan
6/5/2022 16:07:12,1.12.0,Free_feed,11,3.87,1,0,Pellet,Left,4,5,37,0,17.76,24,nan
6/5/2022 16:07:33,1.12.0,Free_feed,11,3.87,1,0,Pellet,Left,4,5,38,0,14.20,21,nan
