MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/12/2022 13:01:56,1.12.0,ClosedEcon_PR1,5,3.83,nan,1,Left,Left,1,0,0,0,nan,nan,0.34
5/12/2022 13:07:24,1.12.0,ClosedEcon_PR1,5,3.84,nan,1,RightWithPellet,Left,1,1,0,1,nan,nan,0.19
5/12/2022 13:10:08,1.12.0,ClosedEcon_PR1,5,3.83,nan,1,RightWithPellet,Left,1,2,0,1,nan,nan,0.14
5/12/2022 13:11:27,1.12.0,ClosedEcon_PR1,5,3.83,nan,1,LeftWithPellet,Left,2,2,0,1,nan,nan,0.20
5/12/2022 13:21:16,1.12.0,ClosedEcon_PR1,5,3.83,nan,1,RightWithPellet,Left,2,3,0,1,nan,nan,0.36
5/12/2022 13:22:09,1.12.0,ClosedEcon_PR1,5,3.84,nan,1,RightWithPellet,Left,2,4,0,1,nan,nan,0.16
5/12/2022 13:22:10,1.12.0,ClosedEcon_PR1,5,3.83,nan,1,LeftWithPellet,Left,3,4,0,1,nan,nan,0.20
5/12/2022 13:26:45,1.12.0,ClosedEcon_PR1,5,3.83,4,1,Pellet,Left,3,4,1,1,Timed_out,nan,nan
5/12/2022 13:27:17,1.12.0,ClosedEcon_PR1,5,3.84,nan,3,Right,Left,3,5,1,1,nan,nan,0.10
5/12/2022 13:27:19,1.12.0,ClosedEcon_PR1,5,3.83,nan,3,Left,Left,4,5,1,1,nan,nan,0.20
5/12/2022 13:27:21,1.12.0,ClosedEcon_PR1,5,3.83,nan,3,Left,Left,5,5,1,1,nan,nan,0.24
5/12/2022 13:28:05,1.12.0,ClosedEcon_PR1,5,3.83,nan,3,Left,Left,6,5,1,1,nan,nan,0.51
5/12/2022 13:28:08,1.12.0,ClosedEcon_PR1,5,3.83,nan,3,RightWithPellet,Left,6,6,1,2,nan,nan,0.14
5/12/2022 13:29:33,1.12.0,ClosedEcon_PR1,5,3.83,nan,3,LeftWithPellet,Left,7,6,1,2,nan,nan,0.11
