MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
6/5/2022 9:31:05,1.12.0,Free_feed,3,3.60,nan,0,LeftWithPellet,Left,1,0,0,0,nan,nan,0.80
6/5/2022 9:41:04,1.12.0,Free_feed,3,3.58,4,0,Pellet,Left,1,0,1,0,Timed_out,nan,nan
6/5/2022 9:44:10,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,1,0,2,0,Timed_out,186,nan
6/5/2022 9:48:29,1.12.0,Free_feed,3,3.56,2,0,Pellet,Left,1,0,3,0,Timed_out,259,nan
6/5/2022 9:53:03,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,1,0,4,0,Timed_out,274,nan
6/5/2022 9:53:18,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,1,0,5,0,5.66,15,nan
6/5/2022 9:53:35,1.12.0,Free_feed,3,3.58,nan,0,LeftWithPellet,Left,2,0,5,0,nan,nan,0.65
6/5/2022 9:53:36,1.12.0,Free_feed,3,3.58,nan,0,LeftWithPellet,Left,3,0,5,0,nan,nan,0.14
6/5/2022 9:59:00,1.12.0,Free_feed,3,3.58,nan,0,LeftWithPellet,Left,4,0,5,0,nan,nan,0.03
6/5/2022 9:59:01,1.12.0,Free_feed,3,3.60,2,0,Pellet,Left,4,0,6,0,Timed_out,343,nan
6/5/2022 12:15:37,1.12.0,Free_feed,3,3.58,1,0,Pellet,Left,4,0,7,0,Timed_out,8196,nan
6/5/2022 12:15:51,1.12.0,Free_feed,3,3.58,3,0,Pellet,Left,4,0,8,0,2.38,14,nan
6/5/2022 12:15:58,1.12.0,Free_feed,3,3.58,1,0,Pellet,Left,4,0,9,0,0.68,7,nan
6/5/2022 12:16:06,1.12.0,Free_feed,3,3.57,1,0,Pellet,Left,4,0,10,0,1.22,8,nan
6/5/2022 12:16:12,1.12.0,Free_feed,3,3.57,1,0,Pellet,Left,4,0,11,0,4.97,6,nan
6/5/2022 12:16:18,1.12.0,Free_feed,3,3.57,1,0,Pellet,Left,4,0,12,0,1.35,5,nan
6/5/2022 12:16:27,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,4,0,13,0,0.47,10,nan
6/5/2022 12:16:36,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,4,0,14,0,2.72,9,nan
6/5/2022 12:16:47,1.12.0,Free_feed,3,3.58,3,0,Pellet,Left,4,0,15,0,1.22,11,nan
6/5/2022 12:16:48,1.12.0,Free_feed,3,3.58,1,0,Pellet,Left,4,0,16,0,0.06,1,nan
6/5/2022 12:17:10,1.12.0,Free_feed,3,3.57,nan,0,LeftWithPellet,Left,5,0,16,0,nan,nan,0.43
6/5/2022 12:22:11,1.12.0,Free_feed,3,3.58,6,0,Pellet,Left,5,0,17,0,Timed_out,323,nan
6/5/2022 12:22:18,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,5,0,18,0,0.06,7,nan
6/5/2022 12:22:36,1.12.0,Free_feed,3,3.58,nan,0,RightWithPellet,Left,5,1,18,0,nan,nan,0.66
6/5/2022 12:22:40,1.12.0,Free_feed,3,3.58,nan,0,LeftWithPellet,Left,6,1,18,0,nan,nan,0.14
6/5/2022 12:22:42,1.12.0,Free_feed,3,3.58,nan,0,LeftWithPellet,Left,7,1,18,0,nan,nan,1.52
6/5/2022 12:22:43,1.12.0,Free_feed,3,3.57,nan,0,LeftWithPellet,Left,8,1,18,0,nan,nan,0.65
6/5/2022 12:22:50,1.12.0,Free_feed,3,3.58,nan,0,RightWithPellet,Left,8,2,18,0,nan,nan,0.45
6/5/2022 12:22:52,1.12.0,Free_feed,3,3.58,nan,0,RightWithPellet,Left,8,3,18,0,nan,nan,0.48
6/5/2022 12:22:57,1.12.0,Free_feed,3,3.58,nan,0,RightWithPellet,Left,8,4,18,0,nan,nan,0.19
6/5/2022 12:23:00,1.12.0,Free_feed,3,3.57,4,0,Pellet,Left,8,4,19,0,30.64,42,nan
6/5/2022 12:23:02,1.12.0,Free_feed,3,3.58,1,0,Pellet,Left,8,4,20,0,0.06,2,nan
6/5/2022 12:23:16,1.12.0,Free_feed,3,3.58,nan,0,RightWithPellet,Left,8,5,20,0,nan,nan,0.47
6/5/2022 12:23:46,1.12.0,Free_feed,3,3.58,3,0,Pellet,Left,8,5,21,0,34.70,44,nan
6/5/2022 12:23:55,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,8,5,22,0,0.40,9,nan
6/5/2022 12:24:10,1.12.0,Free_feed,3,3.57,1,0,Pellet,Left,8,5,23,0,8.39,15,nan
6/5/2022 12:28:45,1.12.0,Free_feed,3,3.58,1,0,Pellet,Left,8,5,24,0,Timed_out,275,nan
6/5/2022 12:30:25,1.12.0,Free_feed,3,3.58,nan,0,RightWithPellet,Left,8,6,24,0,nan,nan,0.14
6/5/2022 16:04:03,1.12.0,Free_feed,3,3.59,2,0,Pellet,Left,8,6,25,0,Timed_out,12918,nan
6/5/2022 18:57:37,1.12.0,Free_feed,3,3.60,1,0,Pellet,Left,8,6,26,0,Timed_out,10414,nan
6/5/2022 18:58:13,1.12.0,Free_feed,3,3.58,6,0,Pellet,Left,8,6,27,0,20.16,36,nan
6/5/2022 19:46:24,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,8,6,28,0,Timed_out,2891,nan
6/5/2022 19:46:46,1.12.0,Free_feed,3,3.59,4,0,Pellet,Left,8,6,29,0,9.48,22,nan
6/5/2022 19:47:13,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,8,6,30,0,18.17,27,nan
6/5/2022 19:47:58,1.12.0,Free_feed,3,3.58,nan,0,LeftWithPellet,Left,9,6,30,0,nan,nan,0.13
6/5/2022 20:01:10,1.12.0,Free_feed,3,3.60,1,0,Pellet,Left,9,6,31,0,Timed_out,837,nan
6/5/2022 20:01:29,1.12.0,Free_feed,3,3.60,1,0,Pellet,Left,9,6,32,0,17.34,19,nan
6/5/2022 20:07:32,1.12.0,Free_feed,3,3.56,nan,0,RightWithPellet,Left,9,7,32,0,nan,nan,0.37
6/5/2022 20:07:33,1.12.0,Free_feed,3,3.56,nan,0,RightWithPellet,Left,9,8,32,0,nan,nan,0.35
6/5/2022 20:08:34,1.12.0,Free_feed,3,3.56,1,0,Pellet,Left,9,8,33,0,Timed_out,425,nan
6/5/2022 20:08:51,1.12.0,Free_feed,3,3.56,1,0,Pellet,Left,9,8,34,0,16.12,17,nan
6/5/2022 20:08:52,1.12.0,Free_feed,3,3.59,1,0,Pellet,Left,9,8,35,0,0.06,1,nan
6/5/2022 20:16:30,1.12.0,Free_feed,3,3.56,6,0,Pellet,Left,9,8,36,0,Timed_out,458,nan
6/5/2022 20:16:46,1.12.0,Free_feed,3,3.56,nan,0,LeftWithPellet,Left,10,8,36,0,nan,nan,0.01
6/5/2022 20:16:46,1.12.0,Free_feed,3,3.56,4,0,Pellet,Left,10,8,37,0,4.36,16,nan
6/5/2022 20:26:53,1.12.0,Free_feed,3,3.56,2,0,Pellet,Left,10,8,38,0,Timed_out,607,nan
6/5/2022 20:27:06,1.12.0,Free_feed,3,3.57,6,0,Pellet,Left,10,8,39,0,0.40,13,nan
6/5/2022 20:43:16,1.12.0,Free_feed,3,3.54,4,0,Pellet,Left,10,8,40,0,Timed_out,970,nan
6/5/2022 20:43:30,1.12.0,Free_feed,3,3.56,5,0,Pellet,Left,10,8,41,0,0.68,14,nan
6/5/2022 20:52:32,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,10,8,42,0,Timed_out,542,nan
6/5/2022 21:01:38,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,10,8,43,0,Timed_out,546,nan
6/5/2022 21:05:37,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,10,8,44,0,Timed_out,238,nan
6/5/2022 21:11:37,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,10,8,45,0,Timed_out,361,nan
6/5/2022 21:17:53,1.12.0,Free_feed,3,3.60,nan,0,RightWithPellet,Left,10,9,45,0,nan,nan,0.04
6/5/2022 21:17:54,1.12.0,Free_feed,3,3.58,3,0,Pellet,Left,10,9,46,0,Timed_out,377,nan
6/5/2022 21:18:11,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,10,9,47,0,8.73,17,nan
6/5/2022 21:23:02,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,10,9,48,0,Timed_out,291,nan
6/5/2022 21:23:17,1.12.0,Free_feed,3,3.58,nan,0,LeftWithPellet,Left,11,9,48,0,nan,nan,0.10
6/5/2022 21:31:32,1.12.0,Free_feed,3,3.59,2,0,Pellet,Left,11,9,49,0,Timed_out,509,nan
6/5/2022 21:31:33,1.12.0,Free_feed,3,3.59,1,0,Pellet,Left,11,9,50,0,0.20,2,nan
6/5/2022 21:40:15,1.12.0,Free_feed,3,3.55,2,0,Pellet,Left,11,9,51,0,Timed_out,522,nan
6/5/2022 21:40:24,1.12.0,Free_feed,3,3.56,2,0,Pellet,Left,11,9,52,0,0.06,9,nan
6/5/2022 21:45:53,1.12.0,Free_feed,3,3.56,nan,0,LeftWithPellet,Left,12,9,52,0,nan,nan,0.21
6/5/2022 21:45:55,1.12.0,Free_feed,3,3.57,nan,0,LeftWithPellet,Left,13,9,52,0,nan,nan,0.23
6/5/2022 21:46:57,1.12.0,Free_feed,3,3.59,1,0,Pellet,Left,13,9,53,0,Timed_out,393,nan
6/5/2022 21:47:09,1.12.0,Free_feed,3,3.54,2,0,Pellet,Left,13,9,54,0,4.84,12,nan
6/5/2022 21:47:22,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,13,9,55,0,6.20,13,nan
6/5/2022 21:53:28,1.12.0,Free_feed,3,3.55,nan,0,RightWithPellet,Left,13,10,55,0,nan,nan,0.03
6/5/2022 21:53:30,1.12.0,Free_feed,3,3.56,2,0,Pellet,Left,13,10,56,0,Timed_out,368,nan
6/5/2022 21:53:40,1.12.0,Free_feed,3,3.58,2,0,Pellet,Left,13,10,57,0,3.54,10,nan
6/5/2022 22:08:07,1.12.0,Free_feed,3,3.58,nan,0,RightWithPellet,Left,13,11,57,0,nan,nan,0.01
6/5/2022 22:12:47,1.12.0,Free_feed,3,3.54,nan,0,RightWithPellet,Left,13,12,57,0,nan,nan,0.11
6/5/2022 22:12:47,1.12.0,Free_feed,3,3.57,nan,0,RightWithPellet,Left,13,13,57,0,nan,nan,0.02
