MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/11/2022 9:51:55,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,1,0,0,0,nan,nan,0.26
5/11/2022 9:51:58,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,2,0,0,0,nan,nan,0.04
5/11/2022 9:53:57,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,3,0,0,0,nan,nan,0.17
5/11/2022 9:53:59,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,4,0,0,0,nan,nan,0.13
5/11/2022 9:55:17,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,5,0,0,0,nan,nan,0.04
5/11/2022 9:55:21,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,6,0,0,0,nan,nan,0.03
5/11/2022 9:55:28,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,7,0,0,0,nan,nan,0.08
5/11/2022 9:55:31,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,8,0,0,0,nan,nan,0.15
5/11/2022 9:57:09,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,9,0,0,0,nan,nan,0.16
5/11/2022 10:02:07,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,10,0,0,0,nan,nan,0.33
5/11/2022 10:02:12,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,11,0,0,0,nan,nan,0.03
5/11/2022 10:03:38,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,12,0,0,0,nan,nan,0.03
5/11/2022 10:03:41,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,13,0,0,0,nan,nan,0.28
5/11/2022 10:03:42,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,14,0,0,0,nan,nan,0.44
5/11/2022 10:03:44,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,15,0,0,0,nan,nan,0.50
5/11/2022 10:03:46,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,16,0,0,0,nan,nan,0.06
5/11/2022 10:03:46,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,17,0,0,0,nan,nan,0.00
5/11/2022 10:03:47,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,18,0,0,0,nan,nan,0.00
5/11/2022 10:03:54,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,19,0,0,0,nan,nan,0.38
5/11/2022 10:03:55,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,20,0,0,0,nan,nan,0.27
5/11/2022 10:03:57,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,21,0,0,0,nan,nan,0.11
5/11/2022 10:03:59,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,22,0,0,0,nan,nan,0.21
5/11/2022 10:04:06,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,23,0,0,0,nan,nan,0.39
5/11/2022 10:04:06,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,24,0,0,0,nan,nan,0.00
5/11/2022 10:04:10,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,25,0,0,0,nan,nan,0.17
5/11/2022 10:04:52,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,26,0,0,0,nan,nan,0.03
5/11/2022 10:04:54,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,27,0,0,0,nan,nan,0.54
5/11/2022 10:04:57,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,28,0,0,0,nan,nan,0.55
5/11/2022 10:05:00,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,29,0,0,0,nan,nan,1.47
5/11/2022 10:05:02,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,30,0,0,0,nan,nan,0.76
5/11/2022 10:05:07,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,31,0,0,0,nan,nan,0.13
5/11/2022 10:05:08,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,32,0,0,0,nan,nan,0.16
5/11/2022 10:05:12,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,33,0,0,0,nan,nan,0.48
5/11/2022 10:05:13,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,34,0,0,0,nan,nan,0.00
5/11/2022 10:05:25,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,35,0,0,0,nan,nan,0.08
5/11/2022 10:05:51,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,36,0,0,0,nan,nan,0.08
5/11/2022 10:05:55,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,37,0,0,0,nan,nan,1.70
5/11/2022 10:05:58,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,38,0,0,0,nan,nan,0.15
5/11/2022 10:06:06,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,39,0,0,0,nan,nan,0.25
5/11/2022 10:06:18,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,40,0,0,0,nan,nan,0.55
5/11/2022 10:06:32,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,41,0,0,0,nan,nan,0.43
5/11/2022 10:06:38,1.12.0,FR1_R,6,3.86,nan,1,Right,Right,41,1,0,0,nan,nan,0.97
5/11/2022 10:08:47,1.12.0,FR1_R,6,3.86,2,1,Pellet,Right,41,1,1,0,Timed_out,nan,nan
5/11/2022 10:09:11,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,42,1,1,0,nan,nan,0.19
5/11/2022 10:09:18,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,43,1,1,0,nan,nan,0.18
5/11/2022 10:09:55,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,44,1,1,0,nan,nan,0.19
5/11/2022 10:09:57,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,45,1,1,0,nan,nan,0.47
5/11/2022 10:10:00,1.12.0,FR1_R,6,3.86,nan,1,Left,Right,46,1,1,0,nan,nan,0.10
5/11/2022 10:10:07,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,47,1,1,0,nan,nan,0.07
5/11/2022 10:14:02,1.12.0,FR1_R,6,3.85,nan,1,Left,Right,48,1,1,0,nan,nan,0.21
