"contrast","hour","estimate","SE","df","t.ratio","p.value"
"PR F order1 - PR M order1","3",1.17619047619052,1.41990773966305,623.967739398372,0.828356972312601,1
"PR F order1 - NR F order2","3",-0.0619047619047581,1.41990773966305,623.967739398372,-0.0435977353848696,1
"PR F order1 - PR F order2","3",1.72380952380953,1.41990773966305,623.967739398372,1.21402924687106,1
"PR F order1 - NR M order2","3",-1.63333333333337,1.41990773966305,623.967739398372,-1.15030947977012,1
"PR F order1 - PR M order2","3",1.08095238095234,1.41990773966305,623.967739398401,0.761283533258898,1
"NR M order1 - PR M order1","3",2.07142857142857,1.28499413952993,892.999999999968,1.61201402224787,1
"NR M order1 - NR F order2","3",0.833333333333301,1.35382890994899,623.967739398344,0.615538143120832,1
"NR M order1 - PR F order2","3",2.61904761904759,1.35382890994899,623.967739398344,1.93454844980838,1
"NR M order1 - NR M order2","3",-0.738095238095309,1.35382890994899,623.967739398344,-0.545190926764238,1
"NR M order1 - PR M order2","3",1.9761904761904,1.35382890994899,623.967739398344,1.45970473940083,1
"PR M order1 - NR F order2","3",-1.23809523809527,1.35382890994899,623.967739398344,-0.914513812636725,1
"PR M order1 - PR F order2","3",0.547619047619011,1.35382890994899,623.967739398344,0.40449649405082,1
"PR M order1 - NR M order2","3",-2.80952380952388,1.35382890994899,623.967739398344,-2.07524288252179,0.959329814031383
"PR M order1 - PR M order2","3",-0.0952380952381723,1.35382890994899,623.967739398316,-0.0703472163567262,1
"NR F order2 - PR F order2","3",1.78571428571428,1.28499413952992,892.999999999968,1.38966726055851,1
"NR F order2 - NR M order2","3",-1.57142857142861,1.35382890994899,623.967739398344,-1.16072906988507,1
"NR F order2 - PR M order2","3",1.1428571428571,1.35382890994899,623.967739398316,0.844166596280001,1
"PR F order2 - NR M order2","3",-3.35714285714289,1.35382890994899,623.967739398344,-2.47973937657262,0.375499723406478
"PR F order2 - PR M order2","3",-0.642857142857183,1.35382890994899,623.967739398344,-0.474843710407547,1
"NR M order2 - PR M order2","3",2.71428571428571,1.28499413952993,892.99999999991,2.11229423604893,0.908396198718223
"NR F order1 - PR F order1","4",2.48571428571431,1.40764055296496,893.000000000436,1.7658728859996,1
"NR F order1 - NR M order1","4",0.819047619047681,1.41990773966305,623.967739398372,0.576831575861431,1
"NR F order1 - PR M order1","4",0.961904761904822,1.41990773966305,623.967739398372,0.677441734441905,1
"NR F order1 - NR F order2","4",-0.0380952380952106,1.41990773966305,623.967739398372,-0.0268293756214405,1
"NR F order1 - PR F order2","4",0.961904761904778,1.41990773966305,623.967739398372,0.677441734441873,1
"NR F order1 - NR M order2","4",-2.51428571428573,1.41990773966305,623.967739398401,-1.77073879101637,1
"NR F order1 - PR M order2","4",0.00952380952379642,1.41990773966305,623.967739398401,0.00670734390535575,1
"PR F order1 - NR M order1","4",-1.66666666666663,1.41990773966305,623.967739398372,-1.17378518343884,1
"PR F order1 - PR M order1","4",-1.52380952380949,1.41990773966305,623.967739398372,-1.07317502485837,1
"PR F order1 - NR F order2","4",-2.52380952380952,1.41990773966305,623.967739398372,-1.77744613492171,1
"PR F order1 - PR F order2","4",-1.52380952380953,1.41990773966305,623.967739398372,-1.0731750248584,1
"PR F order1 - NR M order2","4",-5.00000000000004,1.41990773966305,623.967739398372,-3.52135555031664,0.0128985489872303
"PR F order1 - PR M order2","4",-2.47619047619051,1.41990773966305,623.967739398372,-1.74390941539492,1
"NR M order1 - PR M order1","4",0.142857142857141,1.28499413952993,892.999999999968,0.111173380844679,1
"NR M order1 - NR F order2","4",-0.857142857142891,1.35382890994899,623.967739398344,-0.633124947210047,1
"NR M order1 - PR F order2","4",0.142857142857098,1.35382890994899,623.967739398344,0.10552082453497,1
"NR M order1 - NR M order2","4",-3.33333333333341,1.35382890994899,623.967739398344,-2.46215257248348,0.351995559592237
"NR M order1 - PR M order2","4",-0.809523809523884,1.35382890994899,623.967739398372,-0.597951339031744,1
"PR M order1 - NR F order2","4",-1.00000000000003,1.35382890994899,623.967739398344,-0.73864577174505,1
"PR M order1 - PR F order2","4",-4.34374758384592e-14,1.35382890994899,623.967739398372,-3.20849078633547e-14,1
"PR M order1 - NR M order2","4",-3.47619047619055,1.35382890994899,623.967739398344,-2.56767339701848,0.282692622441029
"PR M order1 - PR M order2","4",-0.952380952381025,1.35382890994899,623.967739398344,-0.703472163566746,1
"NR F order2 - PR F order2","4",0.999999999999989,1.28499413952993,892.999999999968,0.778213665912753,1
"NR F order2 - NR M order2","4",-2.47619047619052,1.35382890994899,623.967739398344,-1.82902762527343,1
"NR F order2 - PR M order2","4",0.0476190476190071,1.35382890994899,623.967739398344,0.0351736081783046,1
"PR F order2 - NR M order2","4",-3.47619047619051,1.35382890994899,623.967739398344,-2.56767339701845,0.282692622441029
"PR F order2 - PR M order2","4",-0.952380952380982,1.35382890994899,623.967739398344,-0.703472163566714,1
"NR M order2 - PR M order2","4",2.52380952380953,1.28499413952993,892.999999999968,1.96406306158936,1
"NR F order1 - PR F order1","5",-0.771428571428558,1.40764055296496,893.000000000436,-0.548029516344687,1
"NR F order1 - NR M order1","5",-0.119047619047553,1.41990773966305,623.967739398372,-0.0838417988170159,1
"NR F order1 - PR M order1","5",-1.45238095238088,1.41990773966305,623.967739398372,-1.02286994556811,1
"NR F order1 - NR F order2","5",-1.14285714285711,1.41990773966305,623.967739398372,-0.804881268643775,1
"NR F order1 - PR F order2","5",0.595238095238124,1.41990773966305,623.967739398372,0.419208994085331,1
"NR F order1 - NR M order2","5",-3.61904761904763,1.41990773966305,623.967739398372,-2.5487906840387,0.287248519404487
"NR F order1 - PR M order2","5",-1.54761904761906,1.41990773966305,623.967739398344,-1.08994338462181,1
"PR F order1 - NR M order1","5",0.652380952381004,1.41990773966305,623.967739398372,0.459453057517537,1
"PR F order1 - PR M order1","5",-0.680952380952325,1.41990773966305,623.967739398372,-0.479575089233556,1
"PR F order1 - NR F order2","5",-0.371428571428557,1.41990773966305,623.967739398372,-0.261586412309223,1
"PR F order1 - PR F order2","5",1.36666666666668,1.41990773966305,623.967739398372,0.962503850419884,1
"PR F order1 - NR M order2","5",-2.84761904761907,1.41990773966305,623.967739398372,-2.00549582770414,1
"PR F order1 - PR M order2","5",-0.776190476190498,1.41990773966305,623.967739398372,-0.546648528287261,1
"NR M order1 - PR M order1","5",-1.33333333333333,1.28499413952993,892.999999999968,-1.03761822121701,1
"NR M order1 - NR F order2","5",-1.02380952380956,1.35382890994899,623.967739398344,-0.75623257583422,1
"NR M order1 - PR F order2","5",0.714285714285678,1.35382890994899,623.967739398344,0.527604122674991,1
"NR M order1 - NR M order2","5",-3.50000000000007,1.35382890994899,623.967739398344,-2.58526020110765,0.268818651115204
"NR M order1 - PR M order2","5",-1.4285714285715,1.35382890994899,623.967739398344,-1.05520824535009,1
"PR M order1 - NR F order2","5",0.309523809523769,1.35382890994899,623.967739398344,0.228628453159144,1
"PR M order1 - PR F order2","5",2.04761904761901,1.35382890994899,623.967739398344,1.51246515166836,1
"PR M order1 - NR M order2","5",-2.16666666666674,1.35382890994899,623.967739398344,-1.60039917211428,1
"PR M order1 - PR M order2","5",-0.0952380952381727,1.35382890994899,623.967739398344,-0.0703472163567264,1
"NR F order2 - PR F order2","5",1.73809523809524,1.28499413952993,892.999999999968,1.35260946694361,1
"NR F order2 - NR M order2","5",-2.47619047619051,1.35382890994899,623.967739398344,-1.82902762527343,1
"NR F order2 - PR M order2","5",-0.404761904761942,1.35382890994899,623.967739398344,-0.298975669515871,1
"PR F order2 - NR M order2","5",-4.21428571428575,1.35382890994899,623.967739398344,-3.11286432378264,0.0542518503989788
"PR F order2 - PR M order2","5",-2.14285714285718,1.35382890994899,623.967739398344,-1.58281236802509,1
"NR M order2 - PR M order2","5",2.07142857142857,1.28499413952993,892.999999999968,1.61201402224786,1
"NR F order1 - PR F order1","6",0.999999999999989,1.40764055296496,893.000000000436,0.710408632298674,1
"NR F order1 - NR M order1","6",1.32857142857146,1.41990773966305,623.967739398344,0.935674474798434,1
"NR F order1 - PR M order1","6",1.23333333333336,1.41990773966305,623.967739398372,0.868601035744783,1
"NR F order1 - NR F order2","6",1.16190476190474,1.41990773966305,623.967739398372,0.81829595645451,1
"NR F order1 - PR F order2","6",1.70952380952381,1.41990773966305,623.967739398372,1.20396823101301,1
"NR F order1 - NR M order2","6",1.49523809523805,1.41990773966305,623.967739398372,1.05305299314227,1
"NR F order1 - PR M order2","6",1.42380952380948,1.41990773966305,623.967739398372,1.00274791385204,1
"PR F order1 - NR M order1","6",0.328571428571468,1.41990773966305,623.967739398372,0.231403364735119,1
"PR F order1 - PR M order1","6",0.233333333333372,1.41990773966305,623.967739398372,0.164329925681469,1
"PR F order1 - NR F order2","6",0.16190476190475,1.41990773966305,623.967739398372,0.114024846391196,1
"PR F order1 - PR F order2","6",0.709523809523818,1.41990773966305,623.967739398372,0.499697120949696,1
"PR F order1 - NR M order2","6",0.495238095238059,1.41990773966305,623.967739398372,0.348781883078953,1
"PR F order1 - PR M order2","6",0.423809523809494,1.41990773966305,623.967739398372,0.298476803788721,1
"NR M order1 - PR M order1","6",-0.0952380952380962,1.28499413952993,892.999999999968,-0.0741155872297877,1
"NR M order1 - NR F order2","6",-0.166666666666718,1.35382890994899,623.967739398344,-0.123107628624209,1
"NR M order1 - PR F order2","6",0.380952380952349,1.35382890994899,623.967739398372,0.281388865426653,1
"NR M order1 - NR M order2","6",0.166666666666591,1.35382890994899,623.967739398344,0.123107628624115,1
"NR M order1 - PR M order2","6",0.0952380952380261,1.35382890994899,623.967739398372,0.0703472163566184,1
"PR M order1 - NR F order2","6",-0.071428571428622,1.35382890994899,623.967739398344,-0.0527604122675392,1
"PR M order1 - PR F order2","6",0.476190476190445,1.35382890994899,623.967739398344,0.351736081783323,1
"PR M order1 - NR M order2","6",0.261904761904687,1.35382890994899,623.967739398344,0.193454844980785,1
"PR M order1 - PR M order2","6",0.190476190476122,1.35382890994899,623.967739398372,0.140694432713288,1
"NR F order2 - PR F order2","6",0.547619047619067,1.28499413952993,892.999999999968,0.42616462657129,1
"NR F order2 - NR M order2","6",0.333333333333309,1.35382890994899,623.967739398344,0.246215257248324,1
"NR F order2 - PR M order2","6",0.261904761904744,1.35382890994899,623.967739398316,0.193454844980828,1
"PR F order2 - NR M order2","6",-0.214285714285758,1.35382890994899,623.967739398344,-0.158281236802538,1
"PR F order2 - PR M order2","6",-0.285714285714323,1.35382890994899,623.967739398344,-0.211041649070035,1
"NR M order2 - PR M order2","6",-0.071428571428565,1.28499413952992,892.999999999968,-0.0555866904223353,1
"NR F order1 - PR F order1","7",1.3142857142857,1.40764055296497,893.000000000436,0.933679916735402,1
"NR F order1 - NR M order1","7",0.609523809523848,1.41990773966305,623.967739398372,0.429270009943385,1
"NR F order1 - PR M order1","7",-0.485714285714248,1.41990773966305,623.967739398372,-0.342074539173587,1
"NR F order1 - NR F order2","7",0.204761904761898,1.41990773966305,623.967739398372,0.144207893965342,1
"NR F order1 - PR F order2","7",0.919047619047622,1.41990773966305,623.967739398372,0.647258686867721,1
"NR F order1 - NR M order2","7",-1.00952380952384,1.41990773966305,623.967739398372,-0.710978453968711,1
"NR F order1 - PR M order2","7",-0.509523809523845,1.41990773966305,623.967739398372,-0.358842898937052,1
"PR F order1 - NR M order1","7",-0.704761904761857,1.41990773966305,623.967739398372,-0.496343448996974,1
"PR F order1 - PR M order1","7",-1.79999999999995,1.41990773966305,623.967739398372,-1.26768799811395,1
"PR F order1 - NR F order2","7",-1.10952380952381,1.41990773966305,623.967739398372,-0.781405564975016,1
"PR F order1 - PR F order2","7",-0.395238095238082,1.41990773966305,623.967739398401,-0.278354772072637,1
"PR F order1 - NR M order2","7",-2.32380952380955,1.41990773966305,623.967739398372,-1.63659191290907,1
"PR F order1 - PR M order2","7",-1.82380952380955,1.41990773966305,623.967739398401,-1.28445635787741,1
"NR M order1 - PR M order1","7",-1.0952380952381,1.28499413952993,892.999999999968,-0.852329253142549,1
"NR M order1 - NR F order2","7",-0.40476190476195,1.35382890994899,623.967739398344,-0.298975669515877,1
"NR M order1 - PR F order2","7",0.309523809523774,1.35382890994899,623.967739398344,0.228628453159149,1
"NR M order1 - NR M order2","7",-1.61904761904769,1.35382890994899,623.967739398344,-1.19590267806343,1
"NR M order1 - PR M order2","7",-1.11904761904769,1.35382890994899,623.967739398372,-0.826579792190919,1
"PR M order1 - NR F order2","7",0.690476190476147,1.35382890994899,623.967739398344,0.510017318585818,1
"PR M order1 - PR F order2","7",1.40476190476187,1.35382890994899,623.967739398344,1.03762144126085,1
"PR M order1 - NR M order2","7",-0.523809523809595,1.35382890994899,623.967739398344,-0.386909689961733,1
"PR M order1 - PR M order2","7",-0.0238095238095968,1.35382890994899,623.967739398372,-0.0175868040892212,1
"NR F order2 - PR F order2","7",0.714285714285724,1.28499413952993,892.999999999968,0.555866904223409,1
"NR F order2 - NR M order2","7",-1.21428571428574,1.35382890994899,623.967739398344,-0.896927008547552,1
"NR F order2 - PR M order2","7",-0.714285714285743,1.35382890994899,623.967739398344,-0.527604122675041,1
"PR F order2 - NR M order2","7",-1.92857142857147,1.35382890994899,623.967739398344,-1.42453113122258,1
"PR F order2 - PR M order2","7",-1.42857142857147,1.35382890994899,623.967739398316,-1.05520824535007,1
"NR M order2 - PR M order2","7",0.499999999999998,1.28499413952993,892.999999999968,0.38910683295638,1
"NR F order1 - PR F order1","8",0.885714285714283,1.40764055296496,893.000000000436,0.629219074321687,1
"NR F order1 - NR M order1","8",-0.619047619047575,1.41990773966305,623.967739398372,-0.435977353848692,1
"NR F order1 - PR M order1","8",0.333333333333372,1.41990773966305,623.967739398372,0.234757036687801,1
"NR F order1 - NR F order2","8",-0.261904761904761,1.41990773966305,623.967739398372,-0.184451957397536,1
"NR F order1 - PR F order2","8",1.30952380952381,1.41990773966305,623.967739398401,0.922259786987686,1
"NR F order1 - NR M order2","8",0.428571428571394,1.41990773966305,623.967739398372,0.301830475741399,1
"NR F order1 - PR M order2","8",0.3333333333333,1.41990773966305,623.967739398401,0.234757036687751,1
"PR F order1 - NR M order1","8",-1.50476190476186,1.41990773966305,623.967739398372,-1.05976033704763,1
"PR F order1 - PR M order1","8",-0.55238095238091,1.41990773966305,623.967739398372,-0.389025946511139,1
"PR F order1 - NR F order2","8",-1.14761904761904,1.41990773966305,623.967739398372,-0.808234940596475,1
"PR F order1 - PR F order2","8",0.423809523809531,1.41990773966305,623.967739398372,0.298476803788746,1
"PR F order1 - NR M order2","8",-0.457142857142889,1.41990773966305,623.967739398372,-0.321952507457541,1
"PR F order1 - PR M order2","8",-0.552380952380983,1.41990773966305,623.967739398372,-0.38902594651119,1
"NR M order1 - PR M order1","8",0.952380952380948,1.28499413952993,892.999999999968,0.741155872297866,1
"NR M order1 - NR F order2","8",0.357142857142815,1.35382890994899,623.967739398344,0.263802061337478,1
"NR M order1 - PR F order2","8",1.92857142857139,1.35382890994899,623.967739398344,1.42453113122252,1
"NR M order1 - NR M order2","8",1.04761904761897,1.35382890994899,623.967739398344,0.773819379923303,1
"NR M order1 - PR M order2","8",0.952380952380876,1.35382890994899,623.967739398344,0.703472163566636,1
"PR M order1 - NR F order2","8",-0.595238095238133,1.35382890994899,623.967739398344,-0.43967010222921,1
"PR M order1 - PR F order2","8",0.976190476190441,1.35382890994899,623.967739398344,0.721058967655833,1
"PR M order1 - NR M order2","8",0.0952380952380214,1.35382890994899,623.967739398316,0.0703472163566147,1
"PR M order1 - PR M order2","8",-7.21644966006352e-14,1.35382890994899,623.967739398344,-5.33040002841676e-14,1
"NR F order2 - PR F order2","8",1.57142857142857,1.28499413952993,892.999999999968,1.22290718929149,1
"NR F order2 - NR M order2","8",0.690476190476154,1.35382890994899,623.967739398344,0.510017318585825,1
"NR F order2 - PR M order2","8",0.595238095238061,1.35382890994899,623.967739398344,0.439670102229158,1
"PR F order2 - NR M order2","8",-0.880952380952419,1.35382890994899,623.967739398344,-0.650711751299218,1
"PR F order2 - PR M order2","8",-0.976190476190513,1.35382890994899,623.967739398344,-0.721058967655886,1
"NR M order2 - PR M order2","8",-0.0952380952380936,1.28499413952992,892.999999999968,-0.0741155872297858,1
"NR F order1 - PR F order1","9",0.0571428571428396,1.40764055296496,893.000000000436,0.0405947789884836,1
"NR F order1 - NR M order1","9",0.0857142857143172,1.41990773966305,623.967739398372,0.0603660951483068,1
"NR F order1 - PR M order1","9",-0.438095238095206,1.41990773966305,623.967739398401,-0.308537819646766,1
"NR F order1 - NR F order2","9",0.157142857142848,1.41990773966305,623.967739398372,0.110671174438515,1
"NR F order1 - PR F order2","9",0.442857142857137,1.41990773966305,623.967739398401,0.311891491599467,1
"NR F order1 - NR M order2","9",1.37142857142853,1.41990773966305,623.967739398372,0.965857522372526,1
"NR F order1 - PR M order2","9",-0.0809523809524277,1.41990773966305,623.967739398372,-0.0570124231956353,1
"PR F order1 - NR M order1","9",0.0285714285714775,1.41990773966305,623.967739398372,0.0201220317161294,1
"PR F order1 - PR M order1","9",-0.495238095238045,1.41990773966305,623.967739398372,-0.348781883078943,1
"PR F order1 - NR F order2","9",0.100000000000008,1.41990773966305,623.967739398372,0.0704271110063381,1
"PR F order1 - PR F order2","9",0.385714285714298,1.41990773966305,623.967739398372,0.27164742816729,1
"PR F order1 - NR M order2","9",1.31428571428569,1.41990773966305,623.967739398372,0.925613458940349,1
"PR F order1 - PR M order2","9",-0.138095238095267,1.41990773966305,623.967739398372,-0.0972564866278128,1
"NR M order1 - PR M order1","9",-0.523809523809523,1.28499413952993,892.999999999968,-0.407635729763827,1
"NR M order1 - NR F order2","9",0.0714285714285309,1.35382890994899,623.967739398344,0.0527604122674719,1
"NR M order1 - PR F order2","9",0.35714285714282,1.35382890994899,623.967739398344,0.263802061337482,1
"NR M order1 - NR M order2","9",1.28571428571421,1.35382890994899,623.967739398344,0.949687420814979,1
"NR M order1 - PR M order2","9",-0.166666666666745,1.35382890994899,623.967739398372,-0.123107628624229,1
"PR M order1 - NR F order2","9",0.595238095238054,1.35382890994899,623.967739398344,0.439670102229151,1
"PR M order1 - PR F order2","9",0.880952380952343,1.35382890994899,623.967739398372,0.650711751299162,1
"PR M order1 - NR M order2","9",1.80952380952374,1.35382890994899,623.967739398316,1.33659711077666,1
