"contrast","estimate","SE","df","t.ratio","p.value"
"NR0 Order2 - PR0 Order1",0.231645760572723,0.120186536935082,21,1.92738526693588,0.202702947765668
"NR1 Order2 - PR1 Order1",0.385194801544799,0.145708600833135,21,2.64359687309003,0.0754006533041859
"NR2 Order2 - PR2 Order1",0.44365118997096,0.137294255269132,21,3.23138931852094,0.0245480059090292
"NR3 Order2 - PR3 Order1",0.161934672909066,0.15525689090834,21,1.04301117948232,0.494860996415021
"NR4 Order2 - PR4 Order1",0.436931046275844,0.132887437355953,21,3.28797857020509,0.0245480059090292
"NR5 Order2 - PR5 Order1",0.183353303451437,0.154113475762128,21,1.18972920794052,0.494860996415021
"NR6 Order2 - PR6 Order1",0.39992944499187,0.151094244367599,21,2.64688735607213,0.0754006533041859
