"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1,1,1,0.546972879097485,0.527600073112978,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1,1,1,0.810913022010664,0.78351270301399,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1,1,1,0.239157297797286,0.229924026418023,0.911111932588216,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1,1,1,1,1,1,0.0578743342402246,0.248715135787707,0.0925834286905236,0.0211872902608969,0.399581548440548,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",3.05127785993159e-07,1.72465395300735e-08,5.96460463240529e-07,9.25270927532716e-06,9.83711003317925e-06,1.02324410269922e-06,3.47491643025249e-12,3.90082857647224e-11,7.38662764656074e-12,7.48482443812273e-13,8.93143302467081e-11,2.48231397975602e-07,0.00023495863511657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",2.03208074152889e-12,8.60140442160887e-14,4.34455057084226e-12,9.5956135636838e-11,1.03086545898847e-10,7.94480897250909e-12,1.08546543901665e-17,1.33631003935812e-16,2.37512692781603e-17,2.2610722603083e-18,3.16341748409405e-16,1.61770959858156e-12,4.111522194463e-09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",3.17416224411351e-10,1.45605860601735e-11,6.69538195546558e-10,1.30623287366429e-08,1.39249691503007e-08,1.19649420937978e-09,2.06409632957229e-15,2.50071483820661e-14,4.5092374315651e-15,4.31712585972456e-16,5.88803406674192e-14,2.54285592888104e-10,4.60177153348636e-07,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"16",8.30918255711738e-10,3.90082857647224e-11,1.72834598296062e-09,3.26665629430747e-08,3.4790642127423e-08,3.07345882769756e-09,5.6847577862598e-15,6.8314218295145e-14,1.24052515860586e-14,1.19530231957847e-15,1.59906918667652e-13,6.69538195546558e-10,1.09084936237274e-06,1,1,1,NA,NA,NA,NA,NA,NA,NA
"17",3.26665629430747e-08,1.72834598296062e-09,6.55429089980826e-08,1.09084936237274e-06,1.1569053274931e-06,1.14970211542805e-07,2.96968128758219e-13,3.47491643025249e-12,6.4339587386305e-13,6.34230126224467e-14,7.94480897250909e-12,2.64155759860759e-08,3.15710923309754e-05,1,1,1,1,NA,NA,NA,NA,NA,NA
"18",0.000648206252438073,5.23368625604247e-05,0.00116947799006057,0.0114826775148807,0.0120516308979167,0.00184780805651777,2.29560852597714e-08,2.16595659195629e-07,4.62006183559613e-08,5.44746099331002e-09,4.60177153348636e-07,0.000544008441002691,0.140135296721675,1,0.017344816577745,0.399581548440548,0.672033660342435,1,NA,NA,NA,NA,NA
"19",1,1,1,1,1,1,0.0500672704142413,0.221006340696803,0.0804306632907523,0.0181841779799144,0.352168652836132,1,1,0.000281201244567045,5.10602654069137e-09,5.5908504080528e-07,1.32088902817214e-06,3.81354190935683e-05,0.160484576757665,NA,NA,NA,NA
"20",1,1,1,1,1,1,0.0770426777214452,0.324206168679745,0.122208064232458,0.0288350230966793,0.508813854135867,1,1,0.000162701277349163,2.66231664131558e-09,3.05127785993159e-07,7.311241892096e-07,2.14705638320986e-05,0.106437310306717,1,NA,NA,NA
"21",1,1,1,1,1,1,0.911111932588216,1,1,0.411936168300248,1,1,1,3.91106827072113e-06,3.62921079458529e-11,5.10602654069137e-09,1.30623287366429e-08,4.60177153348636e-07,0.00567920891025412,1,1,NA,NA
"22",1,1,1,1,1,1,1,1,1,1,1,1,1,7.79745191081912e-07,5.88813273560532e-12,8.91580636056089e-10,2.3057046496553e-09,8.68500334608589e-08,0.00147135085144435,1,1,1,NA
"23",1,1,1,1,1,1,0.00832206685159719,0.0432600768236614,0.0140857775093485,0.002736958706942,0.0737845682546447,1,1,0.00218638070606554,6.1294761055602e-08,5.82725305901733e-06,1.36262753595039e-05,0.000336228815810103,0.696021805808902,1,1,1,1
