"contrast","estimate","SE","df","t.ratio","p.value"
"NR0 Order2 - NR1 Order2",0.189277108515518,0.147141272099821,21,1.28636313805356,0.255544706143033
"NR0 Order2 - NR2 Order2",0.220247468709934,0.138904069391506,21,1.5856084683103,0.255544706143033
"NR0 Order2 - NR3 Order2",0.462402286907713,0.149884562568499,21,3.0850561190809,0.0224514597792267
"NR0 Order2 - NR4 Order2",0.56679429140967,0.163130140496512,21,3.47449152979666,0.0113224446016292
"NR0 Order2 - NR5 Order2",0.293113415051525,0.161082473970871,21,1.81964808353099,0.249298128837887
"NR0 Order2 - NR6 Order2",0.554370787604283,0.125213751044053,21,4.42739541769053,0.00140308581635191
