"","contrast","estimate","SE","df","t.ratio","p.value"
"1","grain F order1 - pr F order1",-179.2,33.101433689203,19,-5.41366279426294,0.00181410841985028
"2","grain F order1 - nr F order1",-122.8,31.3889521295228,19,-3.9122045072827,0.0430717114051558
"3","grain F order1 - grain M order1",-0.633333333333337,17.75099700684,19,-0.0356787471199108,1
"4","grain F order1 - pr M order1",-147.466666666667,34.4967232955342,19,-4.27480214289677,0.0196421747390984
"5","grain F order1 - nr M order1",-105.8,31.8913808957624,19,-3.31751078279769,0.141166670231617
"6","grain F order1 - grain F order2",-6.46666666666668,17.75099700684,19,-0.364298786382245,1
"7","grain F order1 - pr F order2",-236.966666666667,34.4967232955342,19,-6.86925145430677,9.38675137479359e-05
"8","grain F order1 - nr F order2",-160.8,31.8913808957624,19,-5.04211468689857,0.00390799227523542
"9","grain F order1 - grain M order2",-16.9666666666667,17.75099700684,19,-0.955814857054447,1
"10","grain F order1 - pr M order2",-223.8,34.4967232955342,19,-6.48757269154813,0.000194319558815848
"11","grain F order1 - nr M order2",-70.3,31.8913808957624,19,-2.20435735378712,1
"12","pr F order1 - nr F order1",56.4,22.3472279375145,19,2.52380295926193,0.669935259763122
"13","pr F order1 - grain M order1",178.566666666667,36.9460298652916,19,4.83317604943579,0.00600707160447775
"14","pr F order1 - pr M order1",31.7333333333333,47.3279531165128,19,0.670498748492496,1
"15","pr F order1 - nr M order1",73.4,45.4639571914805,19,1.6144657116155,1
"16","pr F order1 - grain F order2",172.733333333333,36.9460298652916,19,4.67528808814192,0.00840829212157066
"17","pr F order1 - pr F order2",-57.7666666666667,47.3279531165128,19,-1.22056127220325,1
"18","pr F order1 - nr F order2",18.4,45.4639571914805,19,0.404716200186992,1
"19","pr F order1 - grain M order2",162.233333333333,36.9460298652916,19,4.39108975781295,0.0153869199477673
"20","pr F order1 - pr M order2",-44.6000000000001,47.3279531165128,19,-0.942360636011513,1
"21","pr F order1 - nr M order2",108.9,45.4639571914805,19,2.39530403262844,0.839109952482624
"22","nr F order1 - grain M order1",122.166666666667,34.0213555223619,19,3.5908818091145,0.079886369476599
"23","nr F order1 - pr M order1",-24.6666666666667,45.0819105071065,19,-0.547152203382737,1
"24","nr F order1 - nr M order1",17,43.1209335738537,19,0.394240073000366,1
"25","nr F order1 - grain F order2",116.333333333333,34.0213555223619,19,3.41942087689212,0.115012066524315
"26","nr F order1 - pr F order2",-114.166666666667,45.0819105071065,19,-2.53242742781875,0.669935259763122
"27","nr F order1 - nr F order2",-38,43.1209335738537,19,-0.881242516118465,1
"28","nr F order1 - grain M order2",105.833333333333,34.0213555223619,19,3.11079119889183,0.212934017783901
"29","nr F order1 - pr M order2",-101,45.0819105071065,19,-2.24036645439148,1
"30","nr F order1 - nr M order2",52.5,43.1209335738537,19,1.21750610779525,1
"31","grain M order1 - pr M order1",-146.833333333333,30.2173365288965,19,-4.85924142231789,0.00577446583872584
"32","grain M order1 - nr M order1",-105.166666666667,28.6540618963158,19,-3.67021845095507,0.0683118126079426
"33","grain M order1 - grain F order2",-5.83333333333334,16.9249115678324,19,-0.344659604864359,1
"34","grain M order1 - pr F order2",-236.333333333333,34.0790060736923,19,-6.93486578869955,8.36073939981814e-05
"35","grain M order1 - nr F order2",-160.166666666667,31.4390666572769,19,-5.09451086486355,0.00354203743818361
"36","grain M order1 - grain M order2",-16.3333333333333,16.9249115678324,19,-0.965046893620204,1
"37","grain M order1 - pr M order2",-223.166666666667,34.0790060736923,19,-6.54850866789048,0.000174298910310337
"38","grain M order1 - nr M order2",-69.6666666666667,31.4390666572769,19,-2.21592668211547,1
"39","pr M order1 - nr M order1",41.6666666666667,20.4001347318106,19,2.04247017063542,1
"40","pr M order1 - grain F order2",141,34.0790060736923,19,4.13744461018323,0.026309966703253
"41","pr M order1 - pr F order2",-89.5,45.1254327221643,19,-1.98336048212653,1
"42","pr M order1 - nr F order2",-13.3333333333333,43.1664329736951,19,-0.308881981086053,1
"43","pr M order1 - grain M order2",130.5,34.0790060736923,19,3.82933703282916,0.0497819868625581
"44","pr M order1 - pr M order2",-76.3333333333334,45.1254327221643,19,-1.69158119332207,1
"45","pr M order1 - nr M order2",77.1666666666667,43.1664329736951,19,1.78765446553554,1
"46","nr M order1 - grain F order2",99.3333333333333,31.4390666572769,19,3.15955096301631,0.196122560952712
"47","nr M order1 - pr F order2",-131.166666666667,43.1664329736951,19,-3.03862648893406,0.243270257279209
"48","nr M order1 - nr F order2",-55,41.1141969760137,19,-1.3377374251548,1
"49","nr M order1 - grain M order2",88.8333333333333,31.4390666572769,19,2.82557158269747,0.37814054876866
"50","nr M order1 - pr M order2",-118,43.1664329736951,19,-2.73360553261158,0.448643243725047
"51","nr M order1 - nr M order2",35.5,41.1141969760137,19,0.863448701690828,1
"52","grain F order2 - pr F order2",-230.5,30.2173365288965,19,-7.62807138145929,2.2268296867227e-05
"53","grain F order2 - nr F order2",-154.333333333333,28.6540618963158,19,-5.38608920060918,0.00189339679908234
"54","grain F order2 - grain M order2",-10.5,16.9249115678324,19,-0.620387288755845,1
"55","grain F order2 - pr M order2",-217.333333333333,34.0790060736923,19,-6.37733779158267,0.000235910502612472
"56","grain F order2 - nr M order2",-63.8333333333333,31.4390666572769,19,-2.03038258193833,1
"57","pr F order2 - nr F order2",76.1666666666667,20.4001347318106,19,3.73363547192155,0.0605245790279189
"58","pr F order2 - grain M order2",220,34.0790060736923,19,6.45558733503767,0.000204106893531579
"59","pr F order2 - pr M order2",13.1666666666666,45.1254327221643,19,0.291779288804461,1
"60","pr F order2 - nr M order2",166.666666666667,43.1664329736951,19,3.86102476357568,0.0473597998883211
"61","nr F order2 - grain M order2",143.833333333333,31.4390666572769,19,4.57498738436758,0.0103426305239915
"62","nr F order2 - pr M order2",-63.0000000000001,43.1664329736951,19,-1.45946736063161,1
"63","nr F order2 - nr M order2",90.5,41.1141969760137,19,2.20118612684563,1
"64","grain M order2 - pr M order2",-206.833333333333,30.2173365288965,19,-6.84485653245913,9.70205821684769e-05
"65","grain M order2 - nr M order2",-53.3333333333333,28.6540618963158,19,-1.86128352504853,1
"66","pr M order2 - nr M order2",153.5,20.4001347318106,19,7.52446010862089,2.67387579100191e-05
