"contrast","estimate","SE","df","t.ratio","p.value"
"NR0 Order2 - NR1 Order2",-2.74999999999998,12.7572624536084,21,-0.21556348864032,0.831407918803011
"NR0 Order2 - NR2 Order2",25.6666666666668,10.2781541212638,21,2.49720585660091,0.0836161923446345
"NR0 Order2 - NR3 Order2",35.5000000000001,11.0574225982638,21,3.210513090598,0.0209988718319038
"NR0 Order2 - NR4 Order2",44.0833333333334,12.7134316057406,21,3.46746139833939,0.0138137909430828
"NR0 Order2 - NR5 Order2",24.6666666666667,16.7901629506557,21,1.46911419139642,0.313247954626868
"NR0 Order2 - NR6 Order2",28.4166666666666,15.4703795006826,21,1.83684354125978,0.241286577959596
