"contrast","estimate","SE","df","t.ratio","p.value"
"NR0 Order2 - PR0 Order1",86.0303030303031,14.6008815729897,21,5.89213073198616,5.2855472475715e-05
"NR1 Order2 - PR1 Order1",55.5075757575757,15.8628455012622,21,3.4992193395037,0.0128176552395931
"NR2 Order2 - PR2 Order1",17.8181818181818,13.6742091472296,21,1.30305026245644,1
"NR3 Order2 - PR3 Order1",8.25757575757569,13.6892860332852,21,0.603214494714887,1
"NR4 Order2 - PR4 Order1",-7.1439393939394,15.2511356134731,21,-0.468420160635667,1
"NR5 Order2 - PR5 Order1",-0.727272727272727,14.4289719500781,21,-0.0504036413535886,1
"NR6 Order2 - PR6 Order1",2.61363636363647,15.5093917394094,21,0.168519591712628,1
