"contrast","estimate","SE","df","t.ratio","p.value","contrast_pretty"
"PR X0 Order1 - PR X6 Order2",-75.4469696969697,15.55506938414,21,-4.85031392877588,0.0309199153868633,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - PR X1 Order1",-3.00000000000004,17.4835729951096,21,-0.171589640220519,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - NR X2 Order1",-11.7272727272727,7.44186661545931,21,-1.57585097036154,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - PR X2 Order1",-12.2727272727273,17.3573466468349,21,-0.707062405472278,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - NR X3 Order1",-3.99999999999998,7.91629641421725,21,-0.505286789516394,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - PR X3 Order1",-12,13.3702276350475,21,-0.897516506640797,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - NR X4 Order1",-14,9.97522182736056,21,-1.40347756093003,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - PR X4 Order1",-18.8181818181818,12.3632437761284,21,-1.52210715560886,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - NR X5 Order1",-16.9090909090909,9.81204881667674,21,-1.72329869378064,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - PR X5 Order1",-31.8181818181818,14.4852967743849,21,-2.19658473787348,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - NR X6 Order1",-7.36363636363641,10.0836784931541,21,-0.730252989386326,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - PR X6 Order1",-24.7272727272727,13.817431816815,21,-1.78957081569826,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - NR X0 Order2",-55.7575757575758,16.0556756160949,21,-3.4727642168905,0.726611659857841,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - PR X0 Order2",32.9924242424242,14.2398541439332,21,2.3169074562804,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - NR X1 Order2",-58.5075757575758,15.6094792169017,21,-3.74820805643692,0.399116834549044,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - PR X1 Order2",23.9924242424242,15.8418864164723,21,1.5144928837185,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - NR X2 Order2",-30.090909090909,14.0144471567477,21,-2.14713493542417,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - PR X2 Order2",-19.0909090909091,15.330367550216,21,-1.2453001552882,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - NR X3 Order2",-20.2575757575757,14.6127284750788,21,-1.38629659697872,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - PR X3 Order2",-19.2575757575758,14.822229931864,21,-1.29923606947811,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - NR X4 Order2",-11.6742424242424,15.3342743032402,21,-0.761316916169653,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - PR X4 Order2",-42.8409090909091,15.5346359175862,21,-2.75776718026655,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - NR X5 Order2",-31.0909090909091,14.9558984813165,21,-2.07883927065626,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - PR X5 Order2",-53.6742424242424,15.1480189869674,21,-3.54331760941289,0.623727812775479,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - NR X6 Order2",-27.3409090909092,13.9189658920718,21,-1.96429169400311,1,"NANA OrderNA - NANA OrderNA"
"NR X1 Order1 - PR X6 Order2",-45.1742424242424,16.9280583743738,21,-2.66860152683716,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - NR X2 Order1",-8.72727272727264,15.7478918378622,21,-0.554186732873661,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - PR X2 Order1",-9.27272727272725,11.2008616097249,21,-0.827858391239865,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - NR X3 Order1",-0.999999999999943,16.2755293967003,21,-0.0614419338152331,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - PR X3 Order1",-9.00000000000001,15.8374111859733,21,-0.56827469428659,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - NR X4 Order1",-10.9999999999999,16.5234539677554,21,-0.665720376712148,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - PR X4 Order1",-15.8181818181818,16.889416629078,21,-0.93657360497272,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - NR X5 Order1",-13.9090909090909,14.9472124198362,21,-0.930547483933015,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - PR X5 Order1",-28.8181818181818,16.1301931172975,21,-1.78659868537334,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - NR X6 Order1",-4.36363636363637,13.8959043019475,21,-0.314023202003831,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - PR X6 Order1",-21.7272727272727,17.1067248978566,21,-1.27010125298707,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - NR X0 Order2",-52.7575757575758,16.3021086201537,21,-3.23624243874522,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - PR X0 Order2",35.9924242424243,14.5171440722519,21,2.47930474914969,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - NR X1 Order2",-55.5075757575757,15.8628455012622,21,-3.4992193395037,0.685744555318229,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - PR X1 Order2",26.9924242424242,16.0915938056625,21,1.67742391265965,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - NR X2 Order2",-27.090909090909,14.296109788446,21,-1.89498468407145,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - PR X2 Order2",-16.0909090909091,15.5882710779208,21,-1.03224462870037,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - NR X3 Order2",-17.2575757575757,14.8830729172575,21,-1.15954385586358,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - PR X3 Order2",-16.2575757575758,15.0888212305359,21,-1.07745830566768,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - NR X4 Order2",-8.67424242424238,15.5921132108845,21,-0.556322437306771,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - PR X4 Order2",-39.8409090909091,15.7892032435454,21,-2.52330079462344,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - NR X5 Order2",-28.090909090909,15.2201486641054,21,-1.84563959990466,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - PR X5 Order2",-50.6742424242424,15.4089748264948,21,-3.28861867806488,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - NR X6 Order2",-24.3409090909091,14.2025222224323,21,-1.71384411231293,1,"NANA OrderNA - NANA OrderNA"
"PR X1 Order1 - PR X6 Order2",-42.1742424242424,17.161969184806,21,-2.45742443481255,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - PR X2 Order1",-0.545454545454606,15.0293691233389,21,-0.0362925776177509,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - NR X3 Order1",7.7272727272727,5.24294970216487,21,1.47384071300208,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - PR X3 Order1",-0.272727272727364,11.0672576808847,21,-0.0246427146264442,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - NR X4 Order1",-2.2727272727273,6.96904052997506,21,-0.326117671859118,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - PR X4 Order1",-7.09090909090913,10.7741793092321,21,-0.658139138712229,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - NR X5 Order1",-5.18181818181821,10.2077206082329,21,-0.507637148457894,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - PR X5 Order1",-20.0909090909091,11.0652972913225,21,-1.81566826104749,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - NR X6 Order1",4.36363636363627,9.8655014495385,21,0.442312677764636,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - PR X6 Order1",-13,10.0205236719891,21,-1.29733738730038,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - NR X0 Order2",-44.0303030303031,14.3609906173209,21,-3.06596558716485,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - PR X0 Order2",44.7196969696969,12.2974297339731,21,3.63650762290217,0.508468833916664,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - NR X1 Order2",-46.7803030303031,13.8603453580494,21,-3.37511813896726,0.895254977699316,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - PR X1 Order2",35.7196969696969,14.1215685125245,21,2.52944259966708,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - NR X2 Order2",-18.3636363636364,12.0356994450172,21,-1.52576395310693,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - PR X2 Order2",-7.36363636363643,13.5452390619815,21,-0.543632809280166,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - NR X3 Order2",-8.53030303030306,12.7273392941295,21,-0.670234589741602,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - PR X3 Order2",-7.53030303030316,12.9673371273581,21,-0.580713137658461,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - NR X4 Order2",0.0530303030302623,13.5496605281656,21,0.00391377355322141,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - PR X4 Order2",-31.1136363636364,13.7760025084737,21,-2.25853881374501,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - NR X5 Order2",-19.3636363636364,13.1199173551116,21,-1.47589621485628,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - PR X5 Order2",-41.9469696969697,13.3385085842098,21,-3.14480209178909,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - NR X6 Order2",-15.6136363636365,11.9243844086884,21,-1.30938720427866,1,"NANA OrderNA - NANA OrderNA"
"NR X2 Order1 - PR X6 Order2",-33.4469696969697,15.3301171667969,21,-2.18178173937325,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - NR X3 Order1",8.27272727272731,15.6107755664869,21,0.529936980868982,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - PR X3 Order1",0.272727272727241,10.3914401346944,21,0.026245377848704,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - NR X4 Order1",-1.7272727272727,16.7829405351983,21,-0.10291836068001,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - PR X4 Order1",-6.54545454545453,12.7695147783361,21,-0.512584437159594,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - NR X5 Order1",-4.63636363636361,14.415081306302,21,-0.321632846728148,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - PR X5 Order1",-19.5454545454545,12.9048539375264,21,-1.51458161712452,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - NR X6 Order1",4.90909090909088,12.4300918022245,21,0.394936013924882,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - PR X6 Order1",-12.4545454545454,16.6262250389256,21,-0.749090393362693,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - NR X0 Order2",-43.4848484848485,15.7595680836173,21,-2.75926651378554,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - PR X0 Order2",45.2651515151515,13.9051326039486,21,3.25528370022863,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - NR X1 Order2",-46.2348484848485,15.3047413606304,21,-3.02094935127634,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - PR X1 Order2",36.2651515151515,15.5417062102368,21,2.33340863767357,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - NR X2 Order2",-17.8181818181818,13.6742091472296,21,-1.30305026245644,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - PR X2 Order2",-6.81818181818182,15.0199679066774,21,-0.453941170882975,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - NR X3 Order2",-7.98484848484845,14.2867456119048,21,-0.558899045433752,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - PR X3 Order2",-6.98484848484855,14.5009574458361,21,-0.481681882795556,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - NR X4 Order2",0.598484848484868,15.0239553746647,21,0.0398353718152084,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - PR X4 Order2",-30.5681818181818,15.228400434217,21,-2.0073140281692,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - NR X5 Order2",-18.8181818181818,14.6375601135007,21,-1.28560919116739,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - PR X5 Order2",-41.4015151515151,14.8338041621975,21,-2.79102479032471,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - NR X6 Order2",-15.0681818181819,13.5763352270618,21,-1.10988580984258,1,"NANA OrderNA - NANA OrderNA"
"PR X2 Order1 - PR X6 Order2",-32.9015151515151,16.6474750944132,21,-1.97636668413197,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - PR X3 Order1",-8.00000000000007,11.0539801063,21,-0.723721222859866,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - NR X4 Order1",-10,5.96342265921257,21,-1.67688935892403,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - PR X4 Order1",-14.8181818181818,11.0297812183314,21,-1.34347014912265,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - NR X5 Order1",-12.9090909090909,10.2493956653384,21,-1.25949776265806,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - PR X5 Order1",-27.8181818181818,11.8534618813552,21,-2.34684028148251,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - NR X6 Order1",-3.36363636363643,9.61092950201452,21,-0.349980338835217,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - PR X6 Order1",-20.7272727272727,10.2882900031939,21,-2.01464701333633,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - NR X0 Order2",-51.7575757575758,14.9974052881394,21,-3.45110202486213,0.758484573825135,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - PR X0 Order2",36.9924242424242,13.0349872239269,21,2.83793329498024,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - NR X1 Order2",-54.5075757575758,14.5187219585724,21,-3.75429572334998,0.394546700920199,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - PR X1 Order2",27.9924242424242,14.7683042736753,21,1.89543929510723,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - NR X2 Order2",-26.0909090909091,12.7883609190827,21,-2.04020743987421,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - PR X2 Order2",-15.0909090909091,14.2182142026402,21,-1.0613786566886,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - NR X3 Order2",-16.2575757575758,13.4413272921176,21,-1.20952160484253,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - PR X3 Order2",-15.2575757575759,13.6687946081756,21,-1.11623418120936,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - NR X4 Order2",-7.67424242424244,14.2224264559343,21,-0.539587421880488,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - PR X4 Order2",-38.8409090909091,14.4382256174159,21,-2.69014421301589,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - NR X5 Order2",-27.0909090909091,13.8136289681926,21,-1.96117248793122,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - PR X5 Order2",-49.6742424242424,14.0214095267548,21,-3.54274242753248,0.623727812775479,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - NR X6 Order2",-23.3409090909092,12.6836531564097,21,-1.84023552229617,1,"NANA OrderNA - NANA OrderNA"
"NR X3 Order1 - PR X6 Order2",-41.1742424242424,15.9278562968672,21,-2.58504607630977,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - NR X4 Order1",-1.99999999999994,12.775605248523,21,-0.156548356112612,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - PR X4 Order1",-6.81818181818177,6.43736153309764,21,-1.05915782158981,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - NR X5 Order1",-4.90909090909085,13.5270413407882,21,-0.362909433438961,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - PR X5 Order1",-19.8181818181818,8.28563484109253,21,-2.39187246339818,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - NR X6 Order1",4.63636363636364,11.3204909644522,21,0.409554996415123,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - PR X6 Order1",-12.7272727272727,12.1464901464634,21,-1.04781484805949,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - NR X0 Order2",-43.7575757575758,15.2200341032464,21,-2.87499853553169,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - PR X0 Order2",44.9924242424243,13.2905291337557,21,3.38529969646965,0.879717631678957,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - NR X1 Order2",-46.5075757575757,14.7485782378372,21,-3.15335993799466,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - PR X1 Order2",35.9924242424242,14.9943350585189,21,2.40040149176041,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - NR X2 Order2",-18.090909090909,13.0487335678216,21,-1.38641110241698,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - PR X2 Order2",-7.09090909090906,14.452850509136,21,-0.490623568439092,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - NR X3 Order2",-8.25757575757569,13.6892860332852,21,-0.603214494714887,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - PR X3 Order2",-7.2575757575758,13.9126999093549,21,-0.521651139236878,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - NR X4 Order2",0.325757575757627,14.4569943979284,21,0.0225328700275561,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - PR X4 Order2",-30.840909090909,14.6693432609193,21,-2.1024055775607,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - NR X5 Order2",-19.090909090909,14.0550210956143,21,-1.35829814562613,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - PR X5 Order2",-41.6742424242424,14.2592846189507,21,-2.92260401120383,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - NR X6 Order2",-15.3409090909091,12.9461318593384,21,-1.18498013596574,1,"NANA OrderNA - NANA OrderNA"
"PR X3 Order1 - PR X6 Order2",-33.1742424242424,16.1376540717951,21,-2.05570414861125,1,"NANA OrderNA - NANA OrderNA"
"NR X4 Order1 - PR X4 Order1",-4.81818181818183,12.1810481977586,21,-0.395547389679357,1,"NANA OrderNA - NANA OrderNA"
"NR X4 Order1 - NR X5 Order1",-2.90909090909091,10.0341032677452,21,-0.28992036771659,1,"NANA OrderNA - NANA OrderNA"
"NR X4 Order1 - PR X5 Order1",-17.8181818181818,12.1472987686584,21,-1.46684313587108,1,"NANA OrderNA - NANA OrderNA"
"NR X4 Order1 - NR X6 Order1",6.63636363636357,10.2988277652644,21,0.644380485587547,1,"NANA OrderNA - NANA OrderNA"
"NR X4 Order1 - PR X6 Order1",-10.7272727272727,10.4689154017548,21,-1.02467851879619,1,"NANA OrderNA - NANA OrderNA"
"NR X4 Order1 - NR X0 Order2",-41.7575757575758,15.7637139088231,21,-2.64896813016911,1,"NANA OrderNA - NANA OrderNA"
"NR X4 Order1 - PR X0 Order2",46.9924242424242,13.9098311546348,21,3.37836050775974,0.891313277475346,"NANA OrderNA - NANA OrderNA"
"NR X4 Order1 - NR X1 Order2",-44.5075757575758,15.3090103577221,21,-2.90727974686655,1,"NANA OrderNA - NANA OrderNA"
"NR X4 Order1 - PR X1 Order2",37.9924242424242,15.5459101355426,21,2.44388549214382,1,"NANA OrderNA - NANA OrderNA"
