MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/5/2022 8:29:07,1.12.0,Free_feed,11,3.52,19,0,Pellet,Left,0,0,1,0,6.88,nan,nan
5/5/2022 8:29:16,1.12.0,Free_feed,11,3.51,1,0,Pellet,Left,0,0,2,0,2.04,9,nan
5/5/2022 8:29:25,1.12.0,Free_feed,11,3.51,1,0,Pellet,Left,0,0,3,0,1.42,9,nan
5/5/2022 8:29:35,1.12.0,Free_feed,11,3.51,1,0,Pellet,Left,0,0,4,0,4.22,10,nan
5/5/2022 8:29:44,1.12.0,Free_feed,11,3.53,1,0,Pellet,Left,0,0,5,0,1.42,9,nan
5/5/2022 8:29:48,1.12.0,Free_feed,11,3.51,1,0,Pellet,Left,0,0,6,0,2.58,4,nan
5/5/2022 8:29:57,1.12.0,Free_feed,11,3.52,1,0,Pellet,Left,0,0,7,0,2.65,9,nan
5/5/2022 8:30:05,1.12.0,Free_feed,11,3.51,1,0,Pellet,Left,0,0,8,0,1.29,7,nan
5/5/2022 8:30:14,1.12.0,Free_feed,11,3.53,1,0,Pellet,Left,0,0,9,0,2.79,10,nan
5/5/2022 8:30:23,1.12.0,Free_feed,11,3.51,2,0,Pellet,Left,0,0,10,0,2.92,9,nan
