,contrast,estimate,SE,df,t.ratio,p.value
326,NR3 Order2 - NR6 Order2,-7.083333333,9.201764436,21,-0.769779903,1
327,NR3 Order2 - PR0 Order2,53.25,12.33822809,21,4.315854726,0.10807489
328,NR3 Order2 - PR1 Order2,44.25,15.58263304,21,2.839699805,1
329,NR3 Order2 - PR2 Order2,1.166666667,14.9461797,21,0.078057851,1
330,NR3 Order2 - PR3 Order2,1,10.5833802,21,0.094487771,1
331,NR3 Order2 - PR4 Order2,-22.58333333,10.56021153,21,-2.138530395,1
332,NR3 Order2 - PR5 Order2,-33.41666667,11.34882573,21,-2.944504346,1
333,NR3 Order2 - PR6 Order2,-24.91666667,9.850287742,21,-2.529536935,1
334,NR4 Order2 - NR5 Order2,-19.41666667,9.606922471,21,-2.021112039,1
335,NR4 Order2 - NR6 Order2,-15.66666667,9.860376881,21,-1.588850696,1
336,NR4 Order2 - PR0 Order2,44.66666667,12.85987492,21,3.473336013,0.72661166
337,NR4 Order2 - PR1 Order2,35.66666667,15.82000274,21,2.25452974,1
338,NR4 Order2 - PR2 Order2,-7.416666667,16.06844222,21,-0.461567249,1
339,NR4 Order2 - PR3 Order2,-7.583333333,12.23171078,21,-0.619973237,1
340,NR4 Order2 - PR4 Order2,-31.16666667,11.66246575,21,-2.672390843,1
341,NR4 Order2 - PR5 Order2,-42,11.63015313,21,-3.611302409,0.535983305
342,NR4 Order2 - PR6 Order2,-33.5,10.02322339,21,-3.342238188,0.960753997
343,NR5 Order2 - NR6 Order2,3.75,4.296074839,21,0.872889822,1
344,NR5 Order2 - PR0 Order2,64.08333333,13.46932921,21,4.757722698,0.038414192
345,NR5 Order2 - PR1 Order2,55.08333333,14.31086636,21,3.849056512,0.319502641
346,NR5 Order2 - PR2 Order2,12,13.8013896,21,0.869477665,1
347,NR5 Order2 - PR3 Order2,11.83333333,12.95115607,21,0.913689347,1
348,NR5 Order2 - PR4 Order2,-11.75,13.81067552,21,-0.850791113,1
349,NR5 Order2 - PR5 Order2,-22.58333333,14.34410251,21,-1.57439849,1
350,NR5 Order2 - PR6 Order2,-14.08333333,15.42860581,21,-0.912806608,1
351,NR6 Order2 - PR0 Order2,60.33333333,11.61608288,21,5.19394825,0.014010271
352,NR6 Order2 - PR1 Order2,51.33333333,13.30431547,21,3.858397184,0.313377669
353,NR6 Order2 - PR2 Order2,8.25,11.90090684,21,0.693224484,1
354,NR6 Order2 - PR3 Order2,8.083333333,10.83854492,21,0.745795067,1
355,NR6 Order2 - PR4 Order2,-15.5,12.07544525,21,-1.283596561,1
356,NR6 Order2 - PR5 Order2,-26.33333333,12.72096662,21,-2.070073298,1
357,NR6 Order2 - PR6 Order2,-17.83333333,14.89143412,21,-1.197556474,1
358,PR0 Order2 - PR1 Order2,-9,9.593769022,21,-0.938108889,1
359,PR0 Order2 - PR2 Order2,-52.08333333,11.19871803,21,-4.650829961,0.049125835
360,PR0 Order2 - PR3 Order2,-52.25,14.0591765,21,-3.716433891,0.426601514
361,PR0 Order2 - PR4 Order2,-75.83333333,14.55620957,21,-5.20968958,0.01353898
362,PR0 Order2 - PR5 Order2,-86.66666667,13.90922609,21,-6.230876261,0.001325251
363,PR0 Order2 - PR6 Order2,-78.16666667,13.87867879,21,-5.63214034,0.005095966
364,PR1 Order2 - PR2 Order2,-43.08333333,10.72400854,21,-4.017465409,0.216859598
365,PR1 Order2 - PR3 Order2,-43.25,15.16316679,21,-2.852306554,1
366,PR1 Order2 - PR4 Order2,-66.83333333,16.17038531,21,-4.133069932,0.16591315
367,PR1 Order2 - PR5 Order2,-77.66666667,15.44348414,21,-5.029089676,0.020537498
368,PR1 Order2 - PR6 Order2,-69.16666667,16.37844214,21,-4.223030864,0.134175817
369,PR2 Order2 - PR3 Order2,-0.166666667,9.949046474,21,-0.016752024,1
370,PR2 Order2 - PR4 Order2,-23.75,12.2258796,21,-1.942600514,1
371,PR2 Order2 - PR5 Order2,-34.58333333,12.35545698,21,-2.799033122,1
372,PR2 Order2 - PR6 Order2,-26.08333333,15.91839855,21,-1.638565164,1
373,PR3 Order2 - PR4 Order2,-23.58333333,6.163304434,21,-3.826410586,0.33623676
374,PR3 Order2 - PR5 Order2,-34.41666667,7.932891402,21,-4.338476972,0.102673624
375,PR3 Order2 - PR6 Order2,-25.91666667,11.62937893,21,-2.228551225,1
376,PR4 Order2 - PR5 Order2,-10.83333333,6.61817683,21,-1.636905996,1
377,PR4 Order2 - PR6 Order2,-2.333333333,10.10099315,21,-0.231000388,1
378,PR5 Order2 - PR6 Order2,8.5,10.1324383,21,0.838889885,1
