MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/23/2022 10:32:04,1.12.0,Free_feed,7,3.74,4,0,Pellet,Left,0,0,1,0,Timed_out,nan,nan
4/23/2022 10:32:10,1.12.0,Free_feed,7,3.75,nan,0,LeftWithPellet,Left,1,0,1,0,nan,nan,0.02
4/23/2022 10:32:11,1.12.0,Free_feed,7,3.74,nan,0,LeftWithPellet,Left,2,0,1,0,nan,nan,0.56
4/23/2022 10:32:12,1.12.0,Free_feed,7,3.74,nan,0,LeftWithPellet,Left,3,0,1,0,nan,nan,0.11
4/23/2022 10:32:13,1.12.0,Free_feed,7,3.74,nan,0,LeftWithPellet,Left,4,0,1,0,nan,nan,0.08
4/23/2022 10:32:14,1.12.0,Free_feed,7,3.74,nan,0,LeftWithPellet,Left,5,0,1,0,nan,nan,0.17
4/23/2022 10:32:19,1.12.0,Free_feed,7,3.74,nan,0,LeftWithPellet,Left,6,0,1,0,nan,nan,0.12
4/23/2022 10:32:21,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,0,2,0,10.88,17,nan
4/23/2022 10:32:28,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,0,3,0,0.06,7,nan
4/23/2022 10:33:31,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,0,4,0,57.14,63,nan
4/23/2022 10:33:32,1.12.0,Free_feed,7,3.75,1,0,Pellet,Left,6,0,5,0,0.06,1,nan
4/23/2022 10:34:16,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,0,6,0,42.63,44,nan
4/23/2022 10:34:45,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,0,7,0,27.62,29,nan
4/23/2022 10:34:46,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,0,8,0,0.06,1,nan
4/23/2022 10:34:47,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,0,9,0,0.13,1,nan
4/23/2022 10:36:23,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,0,10,0,Timed_out,96,nan
4/23/2022 10:38:34,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,0,11,0,Timed_out,131,nan
4/23/2022 10:39:46,1.12.0,Free_feed,7,3.75,1,0,Pellet,Left,6,0,12,0,Timed_out,72,nan
4/23/2022 10:41:44,1.12.0,Free_feed,7,3.74,2,0,Pellet,Left,6,0,13,0,Timed_out,118,nan
4/23/2022 10:41:47,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,0,14,0,0.06,3,nan
4/23/2022 10:41:48,1.12.0,Free_feed,7,3.75,1,0,Pellet,Left,6,0,15,0,0.06,1,nan
4/23/2022 10:48:23,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,0,16,0,Timed_out,395,nan
4/23/2022 10:48:40,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,0,17,0,10.43,17,nan
4/23/2022 10:48:41,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,0,18,0,0.06,1,nan
4/23/2022 10:48:42,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,0,19,0,0.06,1,nan
4/23/2022 10:49:02,1.12.0,Free_feed,7,3.75,1,0,Pellet,Left,6,0,20,0,13.10,20,nan
4/23/2022 10:50:41,1.12.0,Free_feed,7,3.74,nan,0,RightWithPellet,Left,6,1,20,0,nan,nan,0.06
4/23/2022 10:50:44,1.12.0,Free_feed,7,3.74,nan,0,RightWithPellet,Left,6,2,20,0,nan,nan,0.28
4/23/2022 10:54:33,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,2,21,0,Timed_out,331,nan
4/23/2022 10:54:34,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,2,22,0,0.06,1,nan
4/23/2022 10:54:35,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,6,2,23,0,0.74,1,nan
4/23/2022 10:54:59,1.12.0,Free_feed,7,3.74,nan,0,LeftWithPellet,Left,7,2,23,0,nan,nan,0.00
4/23/2022 10:54:59,1.12.0,Free_feed,7,3.74,nan,0,LeftWithPellet,Left,8,2,23,0,nan,nan,0.06
4/23/2022 10:55:00,1.12.0,Free_feed,7,3.74,nan,0,LeftWithPellet,Left,9,2,23,0,nan,nan,0.20
4/23/2022 10:55:04,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,9,2,24,0,27.72,29,nan
4/23/2022 11:00:10,1.12.0,Free_feed,7,3.74,nan,0,LeftWithPellet,Left,10,2,24,0,nan,nan,0.35
4/23/2022 11:00:13,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,10,2,25,0,Timed_out,309,nan
4/23/2022 11:11:13,1.12.0,Free_feed,7,3.74,3,0,Pellet,Left,10,2,26,0,Timed_out,660,nan
4/23/2022 11:11:30,1.12.0,Free_feed,7,3.74,3,0,Pellet,Left,10,2,27,0,10.91,17,nan
4/23/2022 11:11:31,1.12.0,Free_feed,7,3.75,1,0,Pellet,Left,10,2,28,0,0.34,1,nan
4/23/2022 11:11:44,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,10,2,29,0,11.12,13,nan
4/23/2022 11:12:00,1.12.0,Free_feed,7,3.74,1,0,Pellet,Left,10,2,30,0,13.03,16,nan
