MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/3/2022 11:12:33,1.12.0,Free_feed,10,3.83,4,0,Pellet,Left,0,0,1,0,Timed_out,nan,nan
5/3/2022 11:12:44,1.12.0,Free_feed,10,3.82,2,0,Pellet,Left,0,0,2,0,4.36,11,nan
5/3/2022 11:18:24,1.12.0,Free_feed,10,3.82,1,0,Pellet,Left,0,0,3,0,Timed_out,340,nan
5/3/2022 12:46:48,1.12.0,Free_feed,10,3.82,1,0,Pellet,Left,0,0,4,0,Timed_out,5304,nan
5/3/2022 12:47:02,1.12.0,Free_feed,10,3.82,1,0,Pellet,Left,0,0,5,0,7.22,14,nan
5/3/2022 12:47:18,1.12.0,Free_feed,10,3.82,2,0,Pellet,Left,0,0,6,0,9.55,16,nan
5/3/2022 12:47:33,1.12.0,Free_feed,10,3.82,1,0,Pellet,Left,0,0,7,0,8.25,15,nan
5/3/2022 12:59:48,1.12.0,Free_feed,10,3.82,1,0,Pellet,Left,0,0,8,0,Timed_out,735,nan
5/3/2022 13:00:02,1.12.0,Free_feed,10,3.82,1,0,Pellet,Left,0,0,9,0,7.02,14,nan
5/3/2022 15:14:22,1.12.0,Free_feed,10,3.82,1,0,Pellet,Left,0,0,10,0,Timed_out,8060,nan
5/3/2022 15:14:25,1.12.0,Free_feed,10,3.82,1,0,Pellet,Left,0,0,11,0,0.06,2,nan
5/3/2022 15:14:36,1.12.0,Free_feed,10,3.82,1,0,Pellet,Left,0,0,12,0,4.56,12,nan
5/3/2022 15:14:52,1.12.0,Free_feed,10,3.82,1,0,Pellet,Left,0,0,13,0,13.85,16,nan
5/3/2022 15:14:53,1.12.0,Free_feed,10,3.82,1,0,Pellet,Left,0,0,14,0,0.27,1,nan
5/3/2022 17:22:37,1.12.0,Free_feed,10,3.82,1,0,Pellet,Left,0,0,15,0,Timed_out,7664,nan
5/3/2022 17:22:52,1.12.0,Free_feed,10,3.82,1,0,Pellet,Left,0,0,16,0,8.18,15,nan
5/3/2022 17:23:08,1.12.0,Free_feed,10,3.81,1,0,Pellet,Left,0,0,17,0,14.82,16,nan
5/3/2022 17:23:29,1.12.0,Free_feed,10,3.81,1,0,Pellet,Left,0,0,18,0,14.47,21,nan
5/3/2022 17:24:50,1.12.0,Free_feed,10,3.81,1,0,Pellet,Left,0,0,19,0,Timed_out,81,nan
5/3/2022 18:33:33,1.12.0,Free_feed,10,3.81,1,0,Pellet,Left,0,0,20,0,Timed_out,4122,nan
5/3/2022 18:33:41,1.12.0,Free_feed,10,3.80,1,0,Pellet,Left,0,0,21,0,2.04,9,nan
5/3/2022 18:33:58,1.12.0,Free_feed,10,3.81,1,0,Pellet,Left,0,0,22,0,9.76,17,nan
5/3/2022 18:34:12,1.12.0,Free_feed,10,3.81,1,0,Pellet,Left,0,0,23,0,8.05,14,nan
5/3/2022 18:35:47,1.12.0,Free_feed,10,3.81,2,0,Pellet,Left,0,0,24,0,Timed_out,94,nan
5/3/2022 19:11:13,1.12.0,Free_feed,10,3.81,1,0,Pellet,Left,0,0,25,0,Timed_out,2127,nan
5/3/2022 19:11:25,1.12.0,Free_feed,10,3.80,1,0,Pellet,Left,0,0,26,0,6.00,12,nan
5/3/2022 19:11:40,1.12.0,Free_feed,10,3.81,1,0,Pellet,Left,0,0,27,0,7.16,15,nan
5/3/2022 19:12:01,1.12.0,Free_feed,10,3.80,1,0,Pellet,Left,0,0,28,0,14.33,21,nan
5/3/2022 19:12:02,1.12.0,Free_feed,10,3.81,1,0,Pellet,Left,0,0,29,0,0.20,1,nan
