MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/26/2022 9:59:14,1.12.0,Free_feed,10,3.68,3,0,Pellet,Left,0,0,1,0,Timed_out,nan,nan
4/26/2022 10:14:54,1.12.0,Free_feed,10,3.72,1,0,Pellet,Left,0,0,2,0,Timed_out,940,nan
4/26/2022 10:21:40,1.12.0,Free_feed,10,3.72,2,0,Pellet,Left,0,0,3,0,Timed_out,406,nan
4/26/2022 10:21:48,1.12.0,Free_feed,10,3.73,nan,0,RightWithPellet,Left,0,1,3,0,nan,nan,0.02
4/26/2022 10:21:48,1.12.0,Free_feed,10,3.73,nan,0,RightWithPellet,Left,0,2,3,0,nan,nan,0.09
4/26/2022 10:21:48,1.12.0,Free_feed,10,3.72,nan,0,RightWithPellet,Left,0,3,3,0,nan,nan,0.01
4/26/2022 10:24:50,1.12.0,Free_feed,10,3.72,1,0,Pellet,Left,0,3,4,0,Timed_out,190,nan
4/26/2022 10:24:55,1.12.0,Free_feed,10,3.73,1,0,Pellet,Left,0,3,5,0,0.06,5,nan
4/26/2022 10:24:57,1.12.0,Free_feed,10,3.73,1,0,Pellet,Left,0,3,6,0,0.06,2,nan
4/26/2022 10:26:05,1.12.0,Free_feed,10,3.73,1,0,Pellet,Left,0,3,7,0,Timed_out,68,nan
4/26/2022 10:26:14,1.12.0,Free_feed,10,3.73,1,0,Pellet,Left,0,3,8,0,1.70,9,nan
4/26/2022 10:26:20,1.12.0,Free_feed,10,3.73,nan,0,LeftWithPellet,Left,1,3,8,0,nan,nan,0.01
4/26/2022 10:27:16,1.12.0,Free_feed,10,3.73,1,0,Pellet,Left,1,3,9,0,55.60,62,nan
4/26/2022 10:47:56,1.12.0,Free_feed,10,3.74,3,0,Pellet,Left,1,3,10,0,Timed_out,1240,nan
4/26/2022 15:02:23,1.12.0,Free_feed,10,3.91,2,0,Pellet,Left,1,3,11,0,Timed_out,15267,nan
4/26/2022 15:02:45,1.12.0,Free_feed,10,3.91,1,0,Pellet,Left,1,3,12,0,20.91,22,nan
4/26/2022 15:03:07,1.12.0,Free_feed,10,3.91,1,0,Pellet,Left,1,3,13,0,15.71,22,nan
4/26/2022 15:03:35,1.12.0,Free_feed,10,3.91,1,0,Pellet,Left,1,3,14,0,21.73,28,nan
4/26/2022 17:25:41,1.12.0,Free_feed,10,4.02,2,0,Pellet,Left,1,3,15,0,Timed_out,8526,nan
4/26/2022 17:26:03,1.12.0,Free_feed,10,4.02,1,0,Pellet,Left,1,3,16,0,20.84,22,nan
4/26/2022 17:26:17,1.12.0,Free_feed,10,4.02,1,0,Pellet,Left,1,3,17,0,7.09,14,nan
4/26/2022 17:26:37,1.12.0,Free_feed,10,4.02,1,0,Pellet,Left,1,3,18,0,13.17,20,nan
4/26/2022 17:27:01,1.12.0,Free_feed,10,4.02,1,0,Pellet,Left,1,3,19,0,16.80,24,nan
4/26/2022 17:27:18,1.12.0,Free_feed,10,4.02,1,0,Pellet,Left,1,3,20,0,10.71,17,nan
4/26/2022 17:27:18,1.12.0,Free_feed,10,4.02,1,0,Pellet,Left,1,3,21,0,0.06,0,nan
4/26/2022 17:29:59,1.12.0,Free_feed,10,4.02,1,0,Pellet,Left,1,3,22,0,Timed_out,161,nan
4/26/2022 17:32:42,1.12.0,Free_feed,10,4.02,1,0,Pellet,Left,1,3,23,0,Timed_out,163,nan
4/26/2022 17:32:44,1.12.0,Free_feed,10,4.02,1,0,Pellet,Left,1,3,24,0,0.13,2,nan
4/26/2022 18:37:54,1.12.0,Free_feed,10,4.08,1,0,Pellet,Left,1,3,25,0,Timed_out,3910,nan
4/26/2022 18:38:16,1.12.0,Free_feed,10,4.08,1,0,Pellet,Left,1,3,26,0,14.54,22,nan
4/26/2022 18:38:42,1.12.0,Free_feed,10,4.08,1,0,Pellet,Left,1,3,27,0,19.54,26,nan
4/26/2022 18:38:56,1.12.0,Free_feed,10,4.08,2,0,Pellet,Left,1,3,28,0,7.70,14,nan
4/26/2022 18:39:11,1.12.0,Free_feed,10,4.08,1,0,Pellet,Left,1,3,29,0,13.45,15,nan
4/26/2022 18:39:26,1.12.0,Free_feed,10,4.08,1,0,Pellet,Left,1,3,30,0,8.18,15,nan
4/26/2022 19:31:00,1.12.0,Free_feed,10,4.11,2,0,Pellet,Left,1,3,31,0,Timed_out,3094,nan
4/26/2022 19:31:14,1.12.0,Free_feed,10,4.12,1,0,Pellet,Left,1,3,32,0,7.50,14,nan
4/26/2022 19:31:28,1.12.0,Free_feed,10,4.12,1,0,Pellet,Left,1,3,33,0,12.42,14,nan
4/26/2022 19:31:44,1.12.0,Free_feed,10,4.12,1,0,Pellet,Left,1,3,34,0,9.55,16,nan
4/26/2022 19:41:31,1.12.0,Free_feed,10,4.12,1,0,Pellet,Left,1,3,35,0,Timed_out,587,nan
4/26/2022 19:41:45,1.12.0,Free_feed,10,4.12,1,0,Pellet,Left,1,3,36,0,7.29,14,nan
4/26/2022 20:01:09,1.12.0,Free_feed,10,4.15,1,0,Pellet,Left,1,3,37,0,Timed_out,1164,nan
4/26/2022 20:01:20,1.12.0,Free_feed,10,4.14,1,0,Pellet,Left,1,3,38,0,4.56,11,nan
4/26/2022 20:01:33,1.12.0,Free_feed,10,4.14,1,0,Pellet,Left,1,3,39,0,6.13,13,nan
4/26/2022 20:01:34,1.12.0,Free_feed,10,4.15,1,0,Pellet,Left,1,3,40,0,0.27,1,nan
4/26/2022 20:02:11,1.12.0,Free_feed,10,4.15,1,0,Pellet,Left,1,3,41,0,30.97,37,nan
4/26/2022 20:11:06,1.12.0,Free_feed,10,4.16,2,0,Pellet,Left,1,3,42,0,Timed_out,535,nan
4/26/2022 20:20:37,1.12.0,Free_feed,10,4.16,2,0,Pellet,Left,1,3,43,0,Timed_out,571,nan
