"","contrast","estimate","SE","df","t.ratio","p.value"
"1","grain F order1 - pr F order1",-0.45610823562218,0.226641987947031,19,-2.01246132613688,1
"2","grain F order1 - nr F order1",-0.103948701667879,0.226607462158761,19,-0.458717028458017,1
"3","grain F order1 - grain M order1",-0.0204597389377121,0.252577542134371,19,-0.0810037929929158,1
"4","grain F order1 - pr M order1",-0.267630238767983,0.266460636117408,19,-1.00438940125497,1
"5","grain F order1 - nr M order1",-0.00556045638697415,0.25483339347983,19,-0.0218199675915483,1
"6","grain F order1 - grain F order2",-0.15791319501995,0.252577542134371,19,-0.625206792676524,1
"7","grain F order1 - pr F order2",-0.799614290388024,0.266460636117408,19,-3.00087210643638,0.440851334536483
"8","grain F order1 - nr F order2",-0.344706571674827,0.25483339347983,19,-1.35267425892561,1
"9","grain F order1 - grain M order2",-0.30990285825121,0.252577542134371,19,-1.22696125566992,1
"10","grain F order1 - pr M order2",-0.708736595005372,0.266460636117408,19,-2.65981724479967,0.881865628082244
"11","grain F order1 - nr M order2",0.197272247948289,0.25483339347983,19,0.7741224384076,1
"12","pr F order1 - nr F order1",0.352159533954301,0.137374615943478,19,2.56349785974429,1
"13","pr F order1 - grain M order1",0.435648496684468,0.269151336169792,19,1.61860053486653,1
"14","pr F order1 - pr M order1",0.188477996854198,0.282220299715379,19,0.66783997127166,1
"15","pr F order1 - nr M order1",0.450547779235206,0.271269396364186,19,1.66088687214216,1
"16","pr F order1 - grain F order2",0.29819504060223,0.269151336169792,19,1.10790845345875,1
"17","pr F order1 - pr F order2",-0.343506054765844,0.282220299715379,19,-1.21715572945062,1
"18","pr F order1 - nr F order2",0.111401663947353,0.271269396364186,19,0.410668012833241,1
"19","pr F order1 - grain M order2",0.14620537737097,0.269151336169792,19,0.543208811264223,1
"20","pr F order1 - pr M order2",-0.252628359383192,0.282220299715379,19,-0.895145953845169,1
"21","pr F order1 - nr M order2",0.653380483570469,0.271269396364186,19,2.40860374346573,1
"22","nr F order1 - grain M order1",0.0834889627301674,0.255282171646997,19,0.327045802656425,1
"23","nr F order1 - pr M order1",-0.163681537100103,0.269025729197526,19,-0.608423356339735,1
"24","nr F order1 - nr M order1",0.0983882452809053,0.257514331256752,19,0.382069008745025,1
"25","nr F order1 - grain F order2",-0.0539644933520704,0.255282171646997,19,-0.211391547650622,1
"26","nr F order1 - pr F order2",-0.695665588720145,0.269025729197526,19,-2.58587009798371,1
"27","nr F order1 - nr F order2",-0.240757870006948,0.257514331256752,19,-0.934929985573899,1
"28","nr F order1 - grain M order2",-0.205954156583331,0.255282171646997,19,-0.806770622697942,1
"29","nr F order1 - pr M order2",-0.604787893337493,0.269025729197526,19,-2.24806710919996,1
"30","nr F order1 - nr M order2",0.301220949616168,0.257514331256752,19,1.16972499412407,1
"31","grain M order1 - pr M order1",-0.24717049983027,0.206894882127338,19,-1.1946670564724,1
"32","grain M order1 - nr M order1",0.0148992825507379,0.20686336453892,19,0.0720247521060441,1
"33","grain M order1 - grain F order2",-0.137453456082238,0.240823237308725,19,-0.570764921268906,1
"34","grain M order1 - pr F order2",-0.779154551450312,0.255346210931959,19,-3.05136523705038,0.4007087127504
