"","contrast","estimate","SE","df","t.ratio","p.value"
"1","grain F order1 - pr F order1",0.378631103471193,0.10005115358982,19,3.78437519094949,0.0664456302441566
"2","grain F order1 - nr F order1",0.310513772447956,0.115398711250357,19,2.69079064301072,0.62237595051378
"3","grain F order1 - grain M order1",-0.0557836474308179,0.111033445711691,19,-0.502404001544413,1
"4","grain F order1 - pr M order1",0.380722694331693,0.105740419467314,19,3.60054079839716,0.0972111055114829
"5","grain F order1 - nr M order1",0.250405596563075,0.12355501979862,19,2.02667278894218,1
"6","grain F order1 - grain F order2",0.0686593779723076,0.111033445711691,19,0.618366632974611,1
"7","grain F order1 - pr F order2",0.603571242795626,0.105740419467314,19,5.70804660919846,0.00105684637560834
"8","grain F order1 - nr F order2",0.274329811586882,0.12355501979862,19,2.22030486526575,1
"9","grain F order1 - grain M order2",0.118514237087248,0.111033445711691,19,1.06737421618871,1
"10","grain F order1 - pr M order2",0.481670377655539,0.105740419467314,19,4.55521531011545,0.0123307545698949
"11","grain F order1 - nr M order2",-0.0341698511783071,0.12355501979862,19,-0.276555750094168,1
"12","pr F order1 - nr F order1",-0.068117331023237,0.0696806233756871,19,-0.977564891404293,1
"13","pr F order1 - grain M order1",-0.434414750902011,0.104649693538137,19,-4.15113256632422,0.0303837549465173
"14","pr F order1 - pr M order1",0.00209159086050035,0.0990160017377926,19,0.0211237660963039,1
"15","pr F order1 - nr M order1",-0.128225506908118,0.117851496420081,19,-1.08802612442916,1
"16","pr F order1 - grain F order2",-0.309971725498886,0.104649693538137,19,-2.96199362863804,0.376334062851611
"17","pr F order1 - pr F order2",0.224940139324432,0.0990160017377926,19,2.27175542716927,1
"18","pr F order1 - nr F order2",-0.104301291884311,0.117851496420081,19,-0.885023059126289,1
"19","pr F order1 - grain M order2",-0.260116866383945,0.104649693538137,19,-2.48559606425557,0.896401586092596
"20","pr F order1 - pr M order2",0.103039274184346,0.0990160017377926,19,1.04063254803206,1
"21","pr F order1 - nr M order2",-0.4128009546495,0.117851496420081,19,-3.50272136705055,0.119029943016568
"22","nr F order1 - grain M order1",-0.366297419878774,0.125909992802806,19,-2.90920054655591,0.413766448419332
"23","nr F order1 - pr M order1",0.0702089218837374,0.121268035896172,19,0.578956535123975,1
"24","nr F order1 - nr M order1",-0.0601081758848811,0.137079331550854,19,-0.438491895202902,1
"25","nr F order1 - grain F order2",-0.241854394475648,0.125909992802806,19,-1.92085146771812,1
"26","nr F order1 - pr F order2",0.293057470347669,0.121268035896172,19,2.41660935779138,1
"27","nr F order1 - nr F order2",-0.0361839608610741,0.137079331550854,19,-0.263963651206239,1
"28","nr F order1 - grain M order2",-0.191999535360708,0.125909992802806,19,-1.52489513410908,1
"29","nr F order1 - pr M order2",0.171156605207583,0.121268035896172,19,1.41139092377257,1
"30","nr F order1 - nr M order2",-0.344683623626263,0.137079331550854,19,-2.51448281609391,0.864530069286883
"31","grain M order1 - pr M order1",0.436506341762511,0.0913337895425976,19,4.77924264336943,0.00756425201420855
"32","grain M order1 - nr M order1",0.306189243993893,0.105344128764743,19,2.90656202281271,0.413766448419332
"33","grain M order1 - grain F order2",0.124443025403126,0.105866236641129,19,1.17547415825283,1
"34","grain M order1 - pr F order2",0.659354890226443,0.100300898814856,19,6.57376851072428,0.000176356056570521
"35","grain M order1 - nr F order2",0.3301134590177,0.118933077448546,19,2.77562362043912,0.530021719132816
"36","grain M order1 - grain M order2",0.174297884518066,0.105866236641129,19,1.64639728442327,1
"37","grain M order1 - pr M order2",0.537454025086357,0.100300898814856,19,5.35841683810267,0.0021916863540758
"38","grain M order1 - nr M order2",0.0216137962525108,0.118933077448546,19,0.181730740650023,1
"39","pr M order1 - nr M order1",-0.130317097768618,0.063609415406476,19,-2.04870767850746,1
"40","pr M order1 - grain F order2",-0.312063316359386,0.100300898814856,19,-3.11127138486983,0.281691840892316
"41","pr M order1 - pr F order2",0.222848548463932,0.0944080533936618,19,2.36048240010521,1
"42","pr M order1 - nr F order2",-0.106392882744811,0.114007399557636,19,-0.933210328080726,1
"43","pr M order1 - grain M order2",-0.262208457244446,0.100300898814856,19,-2.61421842020032,0.716490076084323
"44","pr M order1 - pr M order2",0.100947683323846,0.0944080533936618,19,1.0692698312814,1
"45","pr M order1 - nr M order2",-0.414892545510001,0.114007399557636,19,-3.63917208110913,0.0907739406971804
"46","nr M order1 - grain F order2",-0.181746218590767,0.118933077448546,19,-1.52813853378507,1
"47","nr M order1 - pr F order2",0.353165646232551,0.114007399557636,19,3.09774319564241,0.284392671574514
"48","nr M order1 - nr F order2",0.023924215023807,0.130700014392533,19,0.183046766559299,1
"49","nr M order1 - grain M order2",-0.131891359475827,0.118933077448546,19,-1.10895439944272,1
"50","nr M order1 - pr M order2",0.231264781092464,0.114007399557636,19,2.02850676350661,1
"51","nr M order1 - nr M order2",-0.284575447741382,0.130700014392533,19,-2.17731764655139,1
"52","grain F order2 - pr F order2",0.534911864823318,0.0913337895425976,19,5.85666999587089,0.000780027116135528
"53","grain F order2 - nr F order2",0.205670433614574,0.105344128764743,19,1.95236731297938,1
"54","grain F order2 - grain M order2",0.0498548591149403,0.105866236641129,19,0.470923126170443,1
"55","grain F order2 - pr M order2",0.413010999683232,0.100300898814856,19,4.11771982667476,0.0322063283708264
"56","grain F order2 - nr M order2",-0.102829229150615,0.118933077448546,19,-0.864597396759549,1
"57","pr F order2 - nr F order2",-0.329241431208744,0.063609415406476,19,-5.17598580500747,0.00322459827521355
"58","pr F order2 - grain M order2",-0.485057005708378,0.100300898814856,19,-4.83601853462687,0.00677232590019186
"59","pr F order2 - pr M order2",-0.121900865140086,0.0944080533936618,19,-1.29121256882382,1
"60","pr F order2 - nr M order2",-0.637741093973933,0.114007399557636,19,-5.59385703426669,0.00133178198451298
"61","nr F order2 - grain M order2",-0.155815574499634,0.118933077448546,19,-1.3101113486872,1
"62","nr F order2 - pr M order2",0.207340566068657,0.114007399557636,19,1.81865884910249,1
"63","nr F order2 - nr M order2",-0.308499662765189,0.130700014392533,19,-2.36036441311069,1
"64","grain M order2 - pr M order2",0.363156140568292,0.0913337895425976,19,3.97614226221192,0.0436917812368312
"65","grain M order2 - nr M order2",-0.152684088265555,0.105344128764743,19,-1.44938393867714,1
"66","pr M order2 - nr M order2",-0.515840228833847,0.063609415406476,19,-8.10949488432697,9.03361746905302e-06
