MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/26/2022 9:13:46,1.12.0,Free_feed,1,4.22,nan,0,LeftWithPellet,Left,1,0,0,0,nan,nan,0.37
4/26/2022 9:13:47,1.12.0,Free_feed,1,4.22,4,0,Pellet,Left,1,0,1,0,Timed_out,nan,nan
4/26/2022 9:15:38,1.12.0,Free_feed,1,4.22,2,0,Pellet,Left,1,0,2,0,Timed_out,111,nan
4/26/2022 9:16:00,1.12.0,Free_feed,1,4.22,1,0,Pellet,Left,1,0,3,0,15.15,22,nan
4/26/2022 9:16:22,1.12.0,Free_feed,1,4.21,1,0,Pellet,Left,1,0,4,0,21.04,22,nan
4/26/2022 9:18:56,1.12.0,Free_feed,1,4.22,2,0,Pellet,Left,1,0,5,0,Timed_out,154,nan
4/26/2022 9:19:09,1.12.0,Free_feed,1,4.22,1,0,Pellet,Left,1,0,6,0,6.82,13,nan
4/26/2022 9:19:30,1.12.0,Free_feed,1,4.22,nan,0,RightWithPellet,Left,1,1,6,0,nan,nan,0.48
4/26/2022 9:21:05,1.12.0,Free_feed,1,4.22,1,0,Pellet,Left,1,1,7,0,Timed_out,116,nan
4/26/2022 9:21:06,1.12.0,Free_feed,1,4.22,1,0,Pellet,Left,1,1,8,0,0.13,1,nan
4/26/2022 9:21:29,1.12.0,Free_feed,1,4.22,1,0,Pellet,Left,1,1,9,0,16.18,23,nan
4/26/2022 10:51:28,1.12.0,Free_feed,1,4.21,1,0,Pellet,Left,1,1,10,0,Timed_out,5399,nan
4/26/2022 10:51:44,1.12.0,Free_feed,1,4.21,1,0,Pellet,Left,1,1,11,0,10.02,16,nan
4/26/2022 10:51:59,1.12.0,Free_feed,1,4.20,1,0,Pellet,Left,1,1,12,0,13.37,15,nan
4/26/2022 10:52:18,1.12.0,Free_feed,1,4.20,1,0,Pellet,Left,1,1,13,0,12.97,19,nan
4/26/2022 10:52:36,1.12.0,Free_feed,1,4.20,1,0,Pellet,Left,1,1,14,0,11.12,18,nan
4/26/2022 10:54:11,1.12.0,Free_feed,1,4.22,1,0,Pellet,Left,1,1,15,0,Timed_out,95,nan
4/26/2022 10:54:33,1.12.0,Free_feed,1,4.20,2,0,Pellet,Left,1,1,16,0,17.34,22,nan
4/26/2022 10:54:34,1.12.0,Free_feed,1,4.21,1,0,Pellet,Left,1,1,17,0,0.06,1,nan
4/26/2022 10:54:54,1.12.0,Free_feed,1,4.21,1,0,Pellet,Left,1,1,18,0,13.71,20,nan
4/26/2022 10:55:13,1.12.0,Free_feed,1,4.20,1,0,Pellet,Left,1,1,19,0,13.10,19,nan
4/26/2022 10:55:30,1.12.0,Free_feed,1,4.21,1,0,Pellet,Left,1,1,20,0,9.75,17,nan
4/26/2022 10:59:10,1.12.0,Free_feed,1,4.21,1,0,Pellet,Left,1,1,21,0,Timed_out,220,nan
4/26/2022 10:59:12,1.12.0,Free_feed,1,4.21,1,0,Pellet,Left,1,1,22,0,0.06,2,nan
4/26/2022 12:26:47,1.12.0,Free_feed,1,4.20,1,0,Pellet,Left,1,1,23,0,Timed_out,5255,nan
