MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/12/2022 13:01:22,1.12.0,ClosedEcon_PR1,7,3.80,nan,1,Right,Left,0,1,0,0,nan,nan,0.17
5/12/2022 13:11:48,1.12.0,ClosedEcon_PR1,7,3.80,nan,1,Left,Left,1,1,0,0,nan,nan,0.38
5/12/2022 13:15:00,1.12.0,ClosedEcon_PR1,7,3.79,nan,1,RightWithPellet,Left,1,2,0,1,nan,nan,0.30
5/12/2022 13:15:03,1.12.0,ClosedEcon_PR1,7,3.80,nan,1,LeftWithPellet,Left,2,2,0,1,nan,nan,0.24
5/12/2022 13:15:59,1.12.0,ClosedEcon_PR1,7,3.80,nan,1,LeftWithPellet,Left,3,2,0,1,nan,nan,0.15
5/12/2022 13:17:28,1.12.0,ClosedEcon_PR1,7,3.79,nan,1,LeftWithPellet,Left,4,2,0,1,nan,nan,0.05
5/12/2022 13:18:52,1.12.0,ClosedEcon_PR1,7,3.80,nan,1,LeftWithPellet,Left,5,2,0,1,nan,nan,0.17
5/12/2022 13:25:52,1.12.0,ClosedEcon_PR1,7,3.79,nan,1,LeftWithPellet,Left,6,2,0,1,nan,nan,0.19
5/12/2022 13:29:05,1.12.0,ClosedEcon_PR1,7,3.80,nan,1,LeftWithPellet,Left,7,2,0,1,nan,nan,0.18
5/12/2022 13:30:40,1.12.0,ClosedEcon_PR1,7,3.79,nan,1,RightWithPellet,Left,7,3,0,1,nan,nan,0.01
5/12/2022 13:39:51,1.12.0,ClosedEcon_PR1,7,3.79,nan,1,LeftWithPellet,Left,8,3,0,1,nan,nan,0.23
5/12/2022 13:39:53,1.12.0,ClosedEcon_PR1,7,3.80,nan,1,LeftWithPellet,Left,9,3,0,1,nan,nan,0.09
5/12/2022 13:43:10,1.12.0,ClosedEcon_PR1,7,3.80,3,1,Pellet,Left,9,3,1,1,Timed_out,nan,nan
5/12/2022 13:43:29,1.12.0,ClosedEcon_PR1,7,3.80,nan,1,Right,Left,9,4,1,0,nan,nan,0.08
5/12/2022 13:43:34,1.12.0,ClosedEcon_PR1,7,3.80,nan,1,Left,Left,10,4,1,0,nan,nan,0.11
5/12/2022 13:43:37,1.12.0,ClosedEcon_PR1,7,3.79,1,1,Pellet,Left,10,4,2,1,2.04,27,nan
5/12/2022 13:48:46,1.12.0,ClosedEcon_PR1,7,3.79,nan,3,Left,Left,11,4,2,1,nan,nan,0.13
5/12/2022 13:51:56,1.12.0,ClosedEcon_PR1,7,3.80,nan,3,Left,Left,12,4,2,1,nan,nan,0.33
5/12/2022 13:51:57,1.12.0,ClosedEcon_PR1,7,3.80,nan,3,Right,Left,12,5,2,1,nan,nan,0.19
5/12/2022 13:51:59,1.12.0,ClosedEcon_PR1,7,3.80,nan,3,Right,Left,12,6,2,1,nan,nan,0.32
5/12/2022 13:57:33,1.12.0,ClosedEcon_PR1,7,3.79,nan,3,Left,Left,13,6,2,1,nan,nan,0.25
5/12/2022 13:57:35,1.12.0,ClosedEcon_PR1,7,3.79,1,3,Pellet,Left,13,6,3,2,1.63,838,nan
5/12/2022 14:04:58,1.12.0,ClosedEcon_PR1,7,3.79,nan,5,Right,Left,13,7,3,2,nan,nan,0.10
5/12/2022 14:05:00,1.12.0,ClosedEcon_PR1,7,3.79,nan,5,Left,Left,14,7,3,2,nan,nan,0.42
5/12/2022 14:10:15,1.12.0,ClosedEcon_PR1,7,3.79,nan,5,Right,Left,14,8,3,2,nan,nan,0.24
5/12/2022 14:10:17,1.12.0,ClosedEcon_PR1,7,3.79,nan,5,Right,Left,14,9,3,2,nan,nan,0.10
5/12/2022 14:10:19,1.12.0,ClosedEcon_PR1,7,3.80,nan,5,Right,Left,14,10,3,2,nan,nan,0.07
5/12/2022 14:10:22,1.12.0,ClosedEcon_PR1,7,3.79,nan,5,Left,Left,15,10,3,2,nan,nan,0.20
5/12/2022 14:10:23,1.12.0,ClosedEcon_PR1,7,3.79,nan,5,Right,Left,15,11,3,2,nan,nan,0.19
5/12/2022 14:23:44,1.12.0,ClosedEcon_PR1,7,3.79,nan,5,Right,Left,15,12,3,2,nan,nan,0.28
5/12/2022 14:23:46,1.12.0,ClosedEcon_PR1,7,3.79,nan,5,Left,Left,16,12,3,2,nan,nan,0.02
5/12/2022 14:23:47,1.12.0,ClosedEcon_PR1,7,3.79,nan,5,Right,Left,16,13,3,2,nan,nan,0.06
5/12/2022 17:11:20,1.12.0,ClosedEcon_PR1,7,3.78,nan,1,Left,Left,17,13,3,0,nan,nan,0.13
5/12/2022 17:11:21,1.12.0,ClosedEcon_PR1,7,3.78,2,1,Pellet,Left,17,13,4,1,0.40,11626,nan
5/12/2022 17:11:47,1.12.0,ClosedEcon_PR1,7,3.78,nan,3,Left,Left,18,13,4,1,nan,nan,0.51
5/12/2022 17:11:49,1.12.0,ClosedEcon_PR1,7,3.78,nan,3,Right,Left,18,14,4,1,nan,nan,0.01
5/12/2022 17:11:53,1.12.0,ClosedEcon_PR1,7,3.79,nan,3,Right,Left,18,15,4,1,nan,nan,0.36
5/12/2022 17:11:55,1.12.0,ClosedEcon_PR1,7,3.78,nan,3,Right,Left,18,16,4,1,nan,nan,0.69
5/12/2022 17:11:57,1.12.0,ClosedEcon_PR1,7,3.79,nan,3,Left,Left,19,16,4,1,nan,nan,0.25
5/12/2022 17:11:57,1.12.0,ClosedEcon_PR1,7,3.78,nan,3,Left,Left,20,16,4,1,nan,nan,0.00
5/12/2022 17:11:59,1.12.0,ClosedEcon_PR1,7,3.78,2,3,Pellet,Left,20,16,5,2,0.68,38,nan
5/12/2022 17:21:52,1.12.0,ClosedEcon_PR1,7,3.78,nan,5,Left,Left,21,16,5,2,nan,nan,0.03
5/12/2022 17:21:54,1.12.0,ClosedEcon_PR1,7,3.78,nan,5,Left,Left,22,16,5,2,nan,nan,0.00
5/12/2022 17:21:54,1.12.0,ClosedEcon_PR1,7,3.78,nan,5,Right,Left,22,17,5,2,nan,nan,0.00
5/12/2022 17:22:00,1.12.0,ClosedEcon_PR1,7,3.78,nan,5,Left,Left,23,17,5,2,nan,nan,0.33
5/12/2022 17:22:02,1.12.0,ClosedEcon_PR1,7,3.78,nan,5,Left,Left,24,17,5,2,nan,nan,0.04
5/12/2022 17:22:03,1.12.0,ClosedEcon_PR1,7,3.78,nan,5,Left,Left,25,17,5,2,nan,nan,0.23
5/12/2022 17:22:04,1.12.0,ClosedEcon_PR1,7,3.78,1,5,Pellet,Left,25,17,6,3,0.34,605,nan
5/12/2022 17:22:14,1.12.0,ClosedEcon_PR1,7,3.78,nan,7,Left,Left,26,17,6,3,nan,nan,0.07
5/12/2022 17:22:22,1.12.0,ClosedEcon_PR1,7,3.78,nan,7,Right,Left,26,18,6,3,nan,nan,0.09
5/12/2022 17:27:39,1.12.0,ClosedEcon_PR1,7,3.78,nan,7,Left,Left,27,18,6,3,nan,nan,0.30
5/12/2022 17:27:40,1.12.0,ClosedEcon_PR1,7,3.78,nan,7,Left,Left,28,18,6,3,nan,nan,0.49
5/12/2022 17:27:42,1.12.0,ClosedEcon_PR1,7,3.79,nan,7,Left,Left,29,18,6,3,nan,nan,0.37
5/12/2022 17:27:45,1.12.0,ClosedEcon_PR1,7,3.78,nan,7,Left,Left,30,18,6,3,nan,nan,0.00
5/12/2022 17:27:45,1.12.0,ClosedEcon_PR1,7,3.78,nan,7,Right,Left,30,19,6,3,nan,nan,0.00
5/12/2022 17:27:47,1.12.0,ClosedEcon_PR1,7,3.78,nan,7,Right,Left,30,20,6,3,nan,nan,0.32
5/12/2022 17:27:48,1.12.0,ClosedEcon_PR1,7,3.78,nan,7,Right,Left,30,21,6,3,nan,nan,0.20
5/12/2022 17:27:50,1.12.0,ClosedEcon_PR1,7,3.78,nan,7,Left,Left,31,21,6,3,nan,nan,0.23
