MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/22/2023 11:31:48,21.91,66.04,1.16.3,ClosedEcon_PR1,16,4.07,nan,1,Right,Left,0,1,0,0,nan,nan,18.26
4/22/2023 11:35:58,21.96,65.32,1.16.3,ClosedEcon_PR1,16,4.07,nan,1,Left,Left,1,1,0,0,nan,nan,0.34
4/22/2023 11:41:38,22.00,64.61,1.16.3,ClosedEcon_PR1,16,4.08,nan,1,LeftWithPellet,Left,2,1,0,1,nan,nan,0.04
4/22/2023 11:45:15,22.01,64.71,1.16.3,ClosedEcon_PR1,16,4.08,nan,1,RightWithPellet,Left,2,2,0,1,nan,nan,0.15
4/22/2023 11:45:37,22.01,64.69,1.16.3,ClosedEcon_PR1,16,4.08,2,1,Pellet,Left,2,2,1,1,Timed_out,nan,nan
4/22/2023 11:56:45,22.01,64.91,1.16.3,ClosedEcon_PR1,16,4.08,nan,3,Left,Left,3,2,1,1,nan,nan,0.07
4/22/2023 11:56:47,22.02,64.90,1.16.3,ClosedEcon_PR1,16,4.08,nan,3,Left,Left,4,2,1,1,nan,nan,0.16
4/22/2023 11:56:53,22.02,64.90,1.16.3,ClosedEcon_PR1,16,4.07,nan,3,Left,Left,5,2,1,1,nan,nan,0.21
4/22/2023 11:56:54,22.02,64.90,1.16.3,ClosedEcon_PR1,16,4.07,2,3,Pellet,Left,5,2,2,2,0.19,677,nan
4/22/2023 11:57:16,22.02,64.88,1.16.3,ClosedEcon_PR1,16,4.07,nan,5,Right,Left,5,3,2,2,nan,nan,0.46
4/22/2023 11:58:29,22.02,64.90,1.16.3,ClosedEcon_PR1,16,4.08,nan,5,Left,Left,6,3,2,2,nan,nan,0.07
4/22/2023 12:05:00,22.02,64.53,1.16.3,ClosedEcon_PR1,16,4.08,nan,5,Left,Left,7,3,2,2,nan,nan,0.16
4/22/2023 12:05:01,22.03,64.54,1.16.3,ClosedEcon_PR1,16,4.07,nan,5,Left,Left,8,3,2,2,nan,nan,0.00
4/22/2023 12:11:37,22.00,64.65,1.16.3,ClosedEcon_PR1,16,4.07,nan,5,Right,Left,8,4,2,2,nan,nan,0.00
4/22/2023 12:13:31,22.01,64.58,1.16.3,ClosedEcon_PR1,16,4.08,nan,5,Left,Left,9,4,2,2,nan,nan,0.23
4/22/2023 12:13:32,22.02,64.55,1.16.3,ClosedEcon_PR1,16,4.08,nan,5,Left,Left,10,4,2,2,nan,nan,0.19
4/22/2023 12:13:34,22.03,64.57,1.16.3,ClosedEcon_PR1,16,4.08,2,5,Pellet,Left,10,4,3,3,1.38,1000,nan
4/22/2023 12:17:01,22.03,64.69,1.16.3,ClosedEcon_PR1,16,4.08,nan,7,Right,Left,10,5,3,3,nan,nan,0.07
4/22/2023 12:25:08,22.02,64.64,1.16.3,ClosedEcon_PR1,16,4.07,nan,7,Left,Left,11,5,3,3,nan,nan,0.21
4/22/2023 12:29:40,22.04,64.40,1.16.3,ClosedEcon_PR1,16,4.07,nan,7,Left,Left,12,5,3,3,nan,nan,0.30
4/22/2023 12:29:43,22.02,64.37,1.16.3,ClosedEcon_PR1,16,4.08,nan,7,Left,Left,13,5,3,3,nan,nan,0.19
4/22/2023 12:29:55,22.03,64.39,1.16.3,ClosedEcon_PR1,16,4.08,nan,7,Left,Left,14,5,3,3,nan,nan,0.75
4/22/2023 12:29:59,22.04,64.40,1.16.3,ClosedEcon_PR1,16,4.07,nan,7,Left,Left,15,5,3,3,nan,nan,0.18
4/22/2023 12:30:08,22.05,64.39,1.16.3,ClosedEcon_PR1,16,4.07,nan,7,Left,Left,16,5,3,3,nan,nan,0.33
4/22/2023 12:30:11,22.02,64.38,1.16.3,ClosedEcon_PR1,16,4.07,nan,7,Left,Left,17,5,3,3,nan,nan,0.20
4/22/2023 12:30:13,22.03,64.39,1.16.3,ClosedEcon_PR1,16,4.08,2,7,Pellet,Left,17,5,4,4,1.25,999,nan
4/22/2023 12:32:46,22.04,64.40,1.16.3,ClosedEcon_PR1,16,4.08,nan,9,Left,Left,18,5,4,4,nan,nan,0.20
4/22/2023 12:32:51,22.03,64.42,1.16.3,ClosedEcon_PR1,16,4.07,nan,9,Left,Left,19,5,4,4,nan,nan,0.06
4/22/2023 12:33:00,22.04,64.44,1.16.3,ClosedEcon_PR1,16,4.07,nan,9,Left,Left,20,5,4,4,nan,nan,0.24
4/22/2023 12:33:13,22.02,64.43,1.16.3,ClosedEcon_PR1,16,4.07,nan,9,Left,Left,21,5,4,4,nan,nan,0.21
4/22/2023 12:33:17,22.03,64.44,1.16.3,ClosedEcon_PR1,16,4.07,nan,9,Left,Left,22,5,4,4,nan,nan,0.17
4/22/2023 12:33:20,22.04,64.44,1.16.3,ClosedEcon_PR1,16,4.07,nan,9,Left,Left,23,5,4,4,nan,nan,0.25
4/22/2023 12:39:35,22.04,64.24,1.16.3,ClosedEcon_PR1,16,4.08,nan,9,Left,Left,24,5,4,4,nan,nan,0.30
4/22/2023 12:39:39,22.03,64.21,1.16.3,ClosedEcon_PR1,16,4.07,nan,9,Right,Left,24,6,4,4,nan,nan,0.19
4/22/2023 12:39:41,22.04,64.23,1.16.3,ClosedEcon_PR1,16,4.07,nan,9,Left,Left,25,6,4,4,nan,nan,0.24
4/22/2023 12:48:43,22.01,63.83,1.16.3,ClosedEcon_PR1,16,4.07,nan,9,Left,Left,26,6,4,4,nan,nan,0.52
4/22/2023 12:48:44,22.03,63.84,1.16.3,ClosedEcon_PR1,16,4.08,1,9,Pellet,Left,26,6,5,5,0.19,1111,nan
4/22/2023 12:51:58,22.03,63.77,1.16.3,ClosedEcon_PR1,16,4.07,nan,11,Left,Left,27,6,5,5,nan,nan,0.08
4/22/2023 12:53:21,22.03,63.67,1.16.3,ClosedEcon_PR1,16,4.08,nan,11,Left,Left,28,6,5,5,nan,nan,0.43
4/22/2023 12:53:23,22.05,63.62,1.16.3,ClosedEcon_PR1,16,4.07,nan,11,Left,Left,29,6,5,5,nan,nan,0.32
