"contrast","estimate","SE","df","t.ratio","p.value"
"NR0 Order2 - PR0 Order1",2.17424242424243,4.78404456544124,21,0.454477878393654,1
"NR1 Order2 - PR1 Order1",-2.48484848484848,5.51097454530705,21,-0.450890938511863,1
"NR2 Order2 - PR2 Order1",-4.37121212121213,5.36199719574249,21,-0.815220889090159,1
"NR3 Order2 - PR3 Order1",-5.5530303030303,5.41930933829589,21,-1.0246749089943,1
"NR4 Order2 - PR4 Order1",-6.66666666666668,4.82509124592536,21,-1.38166644460796,1
"NR5 Order2 - PR5 Order1",-4.15151515151514,5.56014502809005,21,-0.746655911049358,1
"NR6 Order2 - PR6 Order1",-11.8636363636364,5.85153454344959,21,-2.02744019975357,0.388480459032206
