"contrast","estimate","SE","df","t.ratio","p.value"
"PR0 Order2 - NR0 Order1",6.36363636363636,4.82513655813699,21,1.3188510391286,0.266607590609433
"PR1 Order2 - NR1 Order1",8.56818181818183,5.48645144714061,21,1.56169828544593,0.266607590609433
"PR2 Order2 - NR2 Order1",15.5984848484849,5.31064980333699,21,2.93720833158372,0.0236141540295579
"PR3 Order2 - NR3 Order1",18.6818181818182,5.39084375393854,21,3.46547201783937,0.0115655487949522
"PR4 Order2 - NR4 Order1",18.2348484848485,4.80731614219101,21,3.79314526973,0.00638528193390884
"PR5 Order2 - NR5 Order1",21.9848484848485,5.54796641555383,21,3.96268593537509,0.00497198198699626
"PR6 Order2 - NR6 Order1",18.0681818181818,5.82025083273922,21,3.10436480100606,0.0214750135087433
