"contrast","estimate","SE","df","t.ratio","p.value"
"NR0 Order2 - NR1 Order2",-1.25000000000001,2.99137468579623,21,-0.417868081165261,1
"NR0 Order2 - NR2 Order2",-0.999999999999993,2.83237824493243,21,-0.353060189538297,1
"NR0 Order2 - NR3 Order2",4,2.96917788554632,21,1.34717425300506,0.769128430539591
"NR0 Order2 - NR4 Order2",6.74999999999999,3.42433939448185,21,1.97118311662602,0.310119288620574
"NR0 Order2 - NR5 Order2",0.416666666666654,3.31401781003272,21,0.125728553843391,1
"NR0 Order2 - NR6 Order2",7.58333333333333,2.65596359475099,21,2.85520981850818,0.056862143167826
