"diff","lwr","upr","p adj","comparison"
-0.0406799999999992,-0.301619748151176,0.220259748151178,1,"M:1:4-F:1:4"
-0.440879999999999,-0.701819748151176,-0.179940251848822,5.10402548004052e-08,"F:2:4-F:1:4"
-0.413046666666668,-0.673986414817845,-0.152106918515491,6.52460694250401e-07,"M:2:4-F:1:4"
0.198720000000001,-0.0738226782229614,0.471262678222963,0.693563349098607,"F:1:5-F:1:4"
0.0133200000000007,-0.247619748151176,0.274259748151177,1,"M:1:5-F:1:4"
-0.415046666666666,-0.675986414817843,-0.154106918515489,5.45473617497017e-07,"F:2:5-F:1:4"
-0.420879999999999,-0.681819748151176,-0.159940251848823,3.22360098947705e-07,"M:2:5-F:1:4"
0.13248,-0.140062678222962,0.405022678222962,0.999519359505278,"F:1:6-F:1:4"
0.12972,-0.131219748151177,0.390659748151177,0.999179349994355,"M:1:6-F:1:4"
-0.35788,-0.618819748151176,-0.0969402518488228,6.95901677115751e-05,"F:2:6-F:1:4"
-0.391879999999999,-0.652819748151176,-0.130940251848822,4.17124901186394e-06,"M:2:6-F:1:4"
0.0943200000000005,-0.178222678222961,0.366862678222962,0.999999985464527,"F:1:7-F:1:4"
0.159720000000001,-0.101219748151176,0.420659748151178,0.956834979162811,"M:1:7-F:1:4"
-0.377213333333333,-0.63815308148451,-0.116273585182157,1.44187349473412e-05,"F:2:7-F:1:4"
-0.372213333333333,-0.633153081484509,-0.111273585182156,2.18116164539817e-05,"M:2:7-F:1:4"
0.116640000000002,-0.15590267822296,0.389182678222964,0.999984145066561,"F:1:8-F:1:4"
0.186120000000002,-0.0748197481511751,0.447059748151178,0.744575536050394,"M:1:8-F:1:4"
-0.36338,-0.624319748151177,-0.102440251848823,4.47976722079968e-05,"F:2:8-F:1:4"
-0.338879999999999,-0.599819748151176,-0.0779402518488226,0.000303873795953202,"M:2:8-F:1:4"
0.231840000000001,-0.0407026782229607,0.504382678222963,0.291465950700621,"F:1:9-F:1:4"
0.175920000000001,-0.0850197481511756,0.436859748151178,0.852356125831679,"M:1:9-F:1:4"
-0.347213333333334,-0.60815308148451,-0.0862735851821568,0.000160687081486866,"F:2:9-F:1:4"
-0.33338,-0.594319748151177,-0.072440251848823,0.000458889300208543,"M:2:9-F:1:4"
0.216720000000001,-0.0558226782229608,0.489262678222963,0.464522585770738,"F:1:10-F:1:4"
0.141720000000001,-0.119219748151176,0.402659748151178,0.994478425081059,"M:1:10-F:1:4"
-0.384713333333333,-0.64565308148451,-0.123773585182156,7.68346350077387e-06,"F:2:10-F:1:4"
-0.312879999999999,-0.573819748151176,-0.0519402518488224,0.00200438570094441,"M:2:10-F:1:4"
-0.40288,-0.675422678222962,-0.130337321777038,7.05061788108807e-06,"F:1:11-F:1:4"
-0.39888,-0.659819748151177,-0.137940251848823,2.27725833668035e-06,"M:1:11-F:1:4"
0.187320000000001,-0.0736197481511756,0.448259748151178,0.730136344342759,"F:2:11-F:1:4"
0.387720000000002,0.126780251848825,0.648659748151178,5.95299956063222e-06,"M:2:11-F:1:4"
-0.39728,-0.669822678222962,-0.124737321777038,1.10797560524123e-05,"F:1:12-F:1:4"
-0.391213333333333,-0.65215308148451,-0.130273585182156,4.41681344509615e-06,"M:1:12-F:1:4"
0.277920000000001,0.0169802518488241,0.538859748151178,0.0191689029252101,"F:2:12-F:1:4"
0.316920000000001,0.0559802518488241,0.577859748151178,0.00151114945903175,"M:2:12-F:1:4"
-0.38008,-0.652622678222962,-0.107537321777038,4.2961028643651e-05,"F:1:13-F:1:4"
-0.384046666666666,-0.644986414817843,-0.12310691851549,8.12895787327683e-06,"M:1:13-F:1:4"
0.144720000000001,-0.116219748151175,0.405659748151178,0.991733105825845,"F:2:13-F:1:4"
0.245520000000001,-0.0154197481511755,0.506459748151178,0.108780297432632,"M:2:13-F:1:4"
-0.38888,-0.661422678222962,-0.116337321777038,2.1613344507232e-05,"F:1:14-F:1:4"
-0.39088,-0.651819748151176,-0.129940251848823,4.54483328971023e-06,"M:1:14-F:1:4"
0.087120000000001,-0.173819748151176,0.348059748151178,0.999999996136307,"F:2:14-F:1:4"
0.232320000000001,-0.0286197481511759,0.493259748151178,0.195250075065396,"M:2:14-F:1:4"
-0.36848,-0.641022678222962,-0.0959373217770376,0.000104026785740952,"F:1:15-F:1:4"
-0.389546666666666,-0.650486414817843,-0.128606918515489,5.0941240600233e-06,"M:1:15-F:1:4"
0.0301200000000014,-0.230819748151175,0.291059748151178,1,"F:2:15-F:1:4"
0.227520000000001,-0.0334197481511757,0.488459748151178,0.2366878463071,"M:2:15-F:1:4"
-0.371879999999999,-0.644422678222961,-0.0993373217770374,8.04795118364288e-05,"F:1:16-F:1:4"
-0.38138,-0.642319748151176,-0.120440251848823,1.01765449291857e-05,"M:1:16-F:1:4"
0.211320000000001,-0.0496197481511758,0.472259748151178,0.415297907418008,"F:2:16-F:1:4"
0.186120000000002,-0.0748197481511753,0.447059748151178,0.744575536050395,"M:2:16-F:1:4"
-0.39068,-0.663222678222962,-0.118137321777038,1.87488944075609e-05,"F:1:17-F:1:4"
-0.383213333333333,-0.64415308148451,-0.122273585182157,8.72134876561681e-06,"M:1:17-F:1:4"
0.199920000000001,-0.0610197481511757,0.460859748151178,0.565781288143381,"F:2:17-F:1:4"
0.170520000000001,-0.0904197481511758,0.431459748151178,0.896560695695122,"M:2:17-F:1:4"
-0.4002,-0.648996287909313,-0.151403712090686,3.57626217417639e-07,"F:2:4-M:1:4"
-0.372366666666669,-0.621162954575983,-0.123570378757355,4.67856092079e-06,"M:2:4-M:1:4"
0.2394,-0.021539748151177,0.500339748151176,0.144077319010226,"F:1:5-M:1:4"
0.0539999999999998,-0.194796287909314,0.302796287909314,1,"M:1:5-M:1:4"
-0.374366666666667,-0.623162954575981,-0.125570378757353,3.90786017046008e-06,"F:2:5-M:1:4"
-0.3802,-0.628996287909314,-0.131403712090686,2.30174705617703e-06,"M:2:5-M:1:4"
0.173159999999999,-0.0877797481511779,0.434099748151176,0.876143707671103,"F:1:6-M:1:4"
0.170399999999999,-0.0783962879093145,0.419196287909313,0.825773799684044,"M:1:6-M:1:4"
-0.3172,-0.565996287909314,-0.0684037120906866,0.000483292757134102,"F:2:6-M:1:4"
-0.3512,-0.599996287909314,-0.102403712090686,2.99560459626758e-05,"M:2:6-M:1:4"
0.135,-0.125939748151177,0.395939748151176,0.997982006179238,"F:1:7-M:1:4"
0.2004,-0.0483962879093139,0.449196287909314,0.429743408049882,"M:1:7-M:1:4"
-0.336533333333334,-0.585329621242648,-0.0877370454240204,0.000102676369706844,"F:2:7-M:1:4"
-0.331533333333334,-0.580329621242647,-0.0827370454240198,0.000154566098115594,"M:2:7-M:1:4"
0.157320000000001,-0.103619748151176,0.418259748151178,0.965611418415516,"F:1:8-M:1:4"
0.226800000000001,-0.021996287909313,0.475596287909315,0.154161825444844,"M:1:8-M:1:4"
-0.322700000000001,-0.571496287909315,-0.0739037120906869,0.000313887453670225,"F:2:8-M:1:4"
-0.2982,-0.546996287909314,-0.0494037120906865,0.00202187533951503,"M:2:8-M:1:4"
0.27252,0.0115802518488237,0.533459748151177,0.0262850084489343,"F:1:9-M:1:4"
0.2166,-0.0321962879093134,0.465396287909314,0.239907663808451,"M:1:9-M:1:4"
-0.306533333333334,-0.555329621242648,-0.0577370454240207,0.0010921078977455,"F:2:9-M:1:4"
-0.292700000000001,-0.541496287909314,-0.0439037120906869,0.00300390794781547,"M:2:9-M:1:4"
0.2574,-0.00353974815117647,0.518339748151177,0.0602666306793578,"F:1:10-M:1:4"
0.1824,-0.0663962879093137,0.431196287909314,0.680235374079883,"M:1:10-M:1:4"
-0.344033333333334,-0.592829621242648,-0.09523704542402,5.50091853719348e-05,"F:2:10-M:1:4"
-0.2722,-0.520996287909314,-0.0234037120906863,0.0121225874604066,"M:2:10-M:1:4"
-0.362200000000001,-0.623139748151177,-0.101260251848824,4.92622930228226e-05,"F:1:11-M:1:4"
-0.358200000000001,-0.606996287909314,-0.109403712090687,1.63737408241937e-05,"M:1:11-M:1:4"
0.228,-0.0207962879093135,0.476796287909314,0.145829072494704,"F:2:11-M:1:4"
0.428400000000001,0.179603712090687,0.677196287909315,2.30593234507026e-08,"M:2:11-M:1:4"
-0.356600000000001,-0.617539748151178,-0.0956602518488242,7.70357072245043e-05,"F:1:12-M:1:4"
-0.350533333333334,-0.599329621242647,-0.10173704542402,3.17130544768007e-05,"M:1:12-M:1:4"
0.3186,0.0698037120906862,0.567396287909314,0.00043331805558533,"F:2:12-M:1:4"
0.3576,0.108803712090686,0.606396287909314,1.725065165048e-05,"M:2:12-M:1:4"
-0.3394,-0.600339748151177,-0.0784602518488237,0.000292157778790991,"F:1:13-M:1:4"
-0.343366666666667,-0.592162954575981,-0.0945703787573534,5.81761499260924e-05,"M:1:13-M:1:4"
0.1854,-0.0633962879093133,0.434196287909314,0.639141253625543,"F:2:13-M:1:4"
0.2862,0.0374037120906867,0.534996287909314,0.00474172162930908,"M:2:13-M:1:4"
-0.348200000000001,-0.609139748151177,-0.0872602518488237,0.000148864869825127,"F:1:14-M:1:4"
-0.350200000000001,-0.598996287909314,-0.101403712090687,3.26286891668692e-05,"M:1:14-M:1:4"
0.1278,-0.120996287909314,0.376596287909314,0.998274337045463,"F:2:14-M:1:4"
0.273,0.0242037120906863,0.521796287909314,0.0115092550084271,"M:2:14-M:1:4"
-0.3278,-0.588739748151177,-0.0668602518488237,0.000692286813765874,"F:1:15-M:1:4"
-0.348866666666667,-0.597662954575981,-0.100070378757353,3.65547547970246e-05,"M:1:15-M:1:4"
0.0708000000000005,-0.177996287909313,0.319596287909314,0.999999999993243,"F:2:15-M:1:4"
0.2682,0.0194037120906864,0.516996287909314,0.0156644267071361,"M:2:15-M:1:4"
-0.3312,-0.592139748151177,-0.0702602518488234,0.000539317606426892,"F:1:16-M:1:4"
-0.3407,-0.589496287909314,-0.0919037120906867,7.2704629394349e-05,"M:1:16-M:1:4"
0.252,0.00320371209068634,0.500796287909314,0.0416959509227605,"F:2:16-M:1:4"
0.226800000000001,-0.0219962879093131,0.475596287909314,0.154161825444844,"M:2:16-M:1:4"
-0.350000000000001,-0.610939748151177,-0.0890602518488239,0.000129424681436063,"F:1:17-M:1:4"
-0.342533333333334,-0.591329621242648,-0.0937370454240205,6.23839711971774e-05,"M:1:17-M:1:4"
0.2406,-0.00819628790931351,0.489396287909314,0.0780333227858553,"F:2:17-M:1:4"
0.2112,-0.0375962879093136,0.459996287909314,0.296343712529135,"M:2:17-M:1:4"
0.0278333333333307,-0.220962954575983,0.276629621242645,1,"M:2:4-F:2:4"
0.639599999999999,0.378660251848823,0.900539748151176,7.52842232998319e-13,"F:1:5-F:2:4"
0.454199999999999,0.205403712090686,0.702996287909313,1.68337543904329e-09,"M:1:5-F:2:4"
0.0258333333333326,-0.222962954575981,0.274629621242646,1,"F:2:5-F:2:4"
0.0199999999999994,-0.228796287909314,0.268796287909313,1,"M:2:5-F:2:4"
0.573359999999999,0.312420251848822,0.834299748151175,8.1290529863054e-13,"F:1:6-F:2:4"
0.570599999999999,0.321803712090685,0.819396287909313,7.71716024416946e-13,"M:1:6-F:2:4"
0.0829999999999993,-0.165796287909314,0.331796287909313,0.99999999624902,"F:2:6-F:2:4"
0.0489999999999995,-0.199796287909314,0.297796287909313,1,"M:2:6-F:2:4"
0.535199999999999,0.274260251848822,0.796139748151176,4.88598050907285e-12,"F:1:7-F:2:4"
0.6006,0.351803712090686,0.849396287909313,7.57949258911594e-13,"M:1:7-F:2:4"
0.0636666666666655,-0.185129621242648,0.312462954575979,1,"F:2:7-F:2:4"
0.0686666666666661,-0.180129621242648,0.31746295457598,1,"M:2:7-F:2:4"
0.55752,0.296580251848824,0.818459748151177,1.11244347067441e-12,"F:1:8-F:2:4"
0.627,0.378203712090687,0.875796287909314,7.06212865964062e-13,"M:1:8-F:2:4"
0.0774999999999989,-0.171296287909315,0.326296287909313,0.999999999730559,"F:2:8-F:2:4"
0.101999999999999,-0.146796287909314,0.350796287909313,0.999995633914522,"M:2:8-F:2:4"
0.67272,0.411780251848823,0.933659748151177,6.85784762310959e-13,"F:1:9-F:2:4"
0.6168,0.368003712090686,0.865596287909314,7.2908346027134e-13,"M:1:9-F:2:4"
0.0936666666666652,-0.155129621242649,0.342462954575979,0.999999721316093,"F:2:9-F:2:4"
0.107499999999999,-0.141296287909315,0.356296287909313,0.999979069292735,"M:2:9-F:2:4"
0.6576,0.396660251848823,0.918539748151177,7.05768776754212e-13,"F:1:10-F:2:4"
0.5826,0.333803712090686,0.831396287909314,7.5905948193622e-13,"M:1:10-F:2:4"
0.0561666666666658,-0.192629621242648,0.30496295457598,1,"F:2:10-F:2:4"
0.128,-0.120796287909314,0.376796287909313,0.998213970526653,"M:2:10-F:2:4"
0.037999999999999,-0.222939748151178,0.298939748151176,1,"F:1:11-F:2:4"
0.0419999999999989,-0.206796287909315,0.290796287909313,1,"M:1:11-F:2:4"
0.6282,0.379403712090686,0.876996287909314,7.21978032913739e-13,"F:2:11-F:2:4"
0.8286,0.579803712090687,1.07739628790931,2.20601314993019e-13,"M:2:11-F:2:4"
0.0435999999999987,-0.217339748151178,0.304539748151175,1,"F:1:12-F:2:4"
0.049666666666666,-0.199129621242648,0.29846295457598,1,"M:1:12-F:2:4"
0.7188,0.470003712090686,0.967596287909313,2.70117261891301e-13,"F:2:12-F:2:4"
0.7578,0.509003712090686,1.00659628790931,2.25042207091519e-13,"M:2:12-F:2:4"
0.0607999999999991,-0.200139748151178,0.321739748151176,1,"F:1:13-F:2:4"
0.0568333333333324,-0.191962954575981,0.305629621242646,1,"M:1:13-F:2:4"
0.5856,0.336803712090686,0.834396287909314,7.56616991282044e-13,"F:2:13-F:2:4"
0.6864,0.437603712090686,0.935196287909314,4.16222611931971e-13,"M:2:13-F:2:4"
0.0519999999999991,-0.208939748151178,0.312939748151176,1,"F:1:14-F:2:4"
0.049999999999999,-0.198796287909315,0.298796287909313,1,"M:1:14-F:2:4"
0.528,0.279203712090686,0.776796287909314,1.3221646000261e-12,"F:2:14-F:2:4"
0.6732,0.424403712090686,0.921996287909313,5.09037256790634e-13,"M:2:14-F:2:4"
0.0723999999999992,-0.188539748151178,0.333339748151176,1,"F:1:15-F:2:4"
0.0513333333333326,-0.197462954575981,0.300129621242646,1,"M:1:15-F:2:4"
0.471,0.222203712090686,0.719796287909314,2.91189850010198e-10,"F:2:15-F:2:4"
0.6684,0.419603712090686,0.917196287909314,5.27689003604337e-13,"M:2:15-F:2:4"
0.0689999999999995,-0.191939748151177,0.329939748151176,1,"F:1:16-F:2:4"
0.0594999999999992,-0.189296287909315,0.308296287909313,1,"M:1:16-F:2:4"
0.6522,0.403403712090686,0.900996287909313,6.187272916236e-13,"F:2:16-F:2:4"
0.627,0.378203712090686,0.875796287909314,7.06212865964062e-13,"M:2:16-F:2:4"
0.050199999999999,-0.210739748151178,0.311139748151176,1,"F:1:17-F:2:4"
0.0576666666666653,-0.191129621242648,0.306462954575979,1,"M:1:17-F:2:4"
0.6408,0.392003712090686,0.889596287909314,6.70685729176057e-13,"F:2:17-F:2:4"
0.6114,0.362603712090686,0.860196287909313,7.4362738189393e-13,"M:2:17-F:2:4"
0.611766666666669,0.350826918515492,0.872706414817845,7.52398143788469e-13,"F:1:5-M:2:4"
0.426366666666669,0.177570378757355,0.675162954575982,2.82203114210233e-08,"M:1:5-M:2:4"
-0.00199999999999817,-0.250796287909312,0.246796287909316,1,"F:2:5-M:2:4"
-0.00783333333333133,-0.256629621242645,0.240962954575982,1,"M:2:5-M:2:4"
0.545526666666668,0.284586918515491,0.806466414817844,2.1325163857e-12,"F:1:6-M:2:4"
0.542766666666668,0.293970378757354,0.791562954575982,8.49875725350557e-13,"M:1:6-M:2:4"
0.0551666666666685,-0.193629621242645,0.303962954575982,1,"F:2:6-M:2:4"
0.0211666666666688,-0.227629621242645,0.269962954575983,1,"M:2:6-M:2:4"
0.507366666666669,0.246426918515492,0.768306414817845,7.5329631421539e-11,"F:1:7-M:2:4"
0.572766666666669,0.323970378757355,0.821562954575982,7.62390151010095e-13,"M:1:7-M:2:4"
0.0358333333333348,-0.212962954575979,0.284629621242649,1,"F:2:7-M:2:4"
0.0408333333333353,-0.207962954575978,0.289629621242649,1,"M:2:7-M:2:4"
0.52968666666667,0.268746918515493,0.790626414817847,8.15247869212499e-12,"F:1:8-M:2:4"
0.59916666666667,0.350370378757356,0.847962954575983,7.53730411418019e-13,"M:1:8-M:2:4"
0.0496666666666682,-0.199129621242646,0.298462954575982,1,"F:2:8-M:2:4"
0.0741666666666686,-0.174629621242645,0.322962954575982,0.999999999953478,"M:2:8-M:2:4"
0.644886666666669,0.383946918515493,0.905826414817846,7.49511563924443e-13,"F:1:9-M:2:4"
0.588966666666669,0.340170378757355,0.837762954575983,7.43738404196392e-13,"M:1:9-M:2:4"
0.0658333333333345,-0.182962954575979,0.314629621242648,1,"F:2:9-M:2:4"
0.0796666666666683,-0.169129621242645,0.328462954575982,0.999999999210837,"M:2:9-M:2:4"
0.629766666666669,0.368826918515492,0.890706414817846,7.60058682658382e-13,"F:1:10-M:2:4"
0.554766666666669,0.305970378757355,0.803562954575983,7.7804429565731e-13,"M:1:10-M:2:4"
0.0283333333333351,-0.220462954575979,0.277129621242649,1,"F:2:10-M:2:4"
0.100166666666669,-0.148629621242645,0.348962954575983,0.999997517137165,"M:2:10-M:2:4"
0.0101666666666683,-0.250773081484508,0.271106414817845,1,"F:1:11-M:2:4"
0.0141666666666681,-0.234629621242646,0.262962954575982,1,"M:1:11-M:2:4"
0.600366666666669,0.351570378757355,0.849162954575983,7.6127992798547e-13,"F:2:11-M:2:4"
0.80076666666667,0.551970378757356,1.04956295457598,2.20601314993019e-13,"M:2:11-M:2:4"
0.015766666666668,-0.245173081484509,0.276706414817845,1,"F:1:12-M:2:4"
0.0218333333333353,-0.226962954575979,0.270629621242649,1,"M:1:12-M:2:4"
0.690966666666669,0.442170378757355,0.939762954575983,3.86468634872017e-13,"F:2:12-M:2:4"
0.729966666666669,0.481170378757355,0.978762954575983,2.43471909300297e-13,"M:2:12-M:2:4"
0.0329666666666684,-0.227973081484508,0.293906414817845,1,"F:1:13-M:2:4"
0.0290000000000017,-0.219796287909312,0.277796287909315,1,"M:1:13-M:2:4"
0.557766666666669,0.308970378757356,0.806562954575983,7.45958850245643e-13,"F:2:13-M:2:4"
0.658566666666669,0.409770378757356,0.907362954575983,6.07847105982273e-13,"M:2:13-M:2:4"
0.0241666666666683,-0.236773081484508,0.285106414817845,1,"F:1:14-M:2:4"
0.0221666666666683,-0.226629621242645,0.270962954575982,1,"M:1:14-M:2:4"
0.500166666666669,0.251370378757355,0.748962954575983,1.33882904762572e-11,"F:2:14-M:2:4"
0.645366666666669,0.396570378757355,0.894162954575983,6.77125022718883e-13,"M:2:14-M:2:4"
0.0445666666666685,-0.216373081484508,0.305506414817845,1,"F:1:15-M:2:4"
0.0235000000000018,-0.225296287909312,0.272296287909316,1,"M:1:15-M:2:4"
0.443166666666669,0.194370378757356,0.691962954575983,5.21838583456002e-09,"F:2:15-M:2:4"
0.640566666666669,0.391770378757355,0.889362954575983,6.76902978113958e-13,"M:2:15-M:2:4"
0.0411666666666687,-0.219773081484508,0.302106414817846,1,"F:1:16-M:2:4"
0.0316666666666685,-0.217129621242645,0.280462954575982,1,"M:1:16-M:2:4"
0.624366666666669,0.375570378757355,0.873162954575983,7.36855021443716e-13,"F:2:16-M:2:4"
0.59916666666667,0.350370378757356,0.847962954575983,7.53730411418019e-13,"M:2:16-M:2:4"
0.0223666666666682,-0.238573081484509,0.283306414817845,1,"F:1:17-M:2:4"
0.0298333333333346,-0.218962954575979,0.278629621242648,1,"M:1:17-M:2:4"
0.612966666666669,0.364170378757355,0.861762954575983,7.24864612777765e-13,"F:2:17-M:2:4"
0.583566666666669,0.334770378757355,0.832362954575983,7.70605801392321e-13,"M:2:17-M:2:4"
-0.1854,-0.446339748151177,0.0755397481511769,0.753087049852993,"M:1:5-F:1:5"
-0.613766666666667,-0.874706414817844,-0.35282691851549,7.61168905683007e-13,"F:2:5-F:1:5"
-0.6196,-0.880539748151177,-0.358660251848823,7.44182493406242e-13,"M:2:5-F:1:5"
-0.0662400000000009,-0.338782678222963,0.206302678222961,1,"F:1:6-F:1:5"
-0.0690000000000005,-0.329939748151177,0.191939748151176,1,"M:1:6-F:1:5"
-0.5566,-0.817539748151177,-0.295660251848823,1.15751852547419e-12,"F:2:6-F:1:5"
-0.5906,-0.851539748151177,-0.329660251848823,7.66831043108596e-13,"M:2:6-F:1:5"
-0.1044,-0.376942678222962,0.168142678222962,0.99999950254927,"F:1:7-F:1:5"
-0.0389999999999998,-0.299939748151177,0.221939748151177,1,"M:1:7-F:1:5"
-0.575933333333334,-0.836873081484511,-0.314993585182157,7.89923682020799e-13,"F:2:7-F:1:5"
-0.570933333333333,-0.83187308148451,-0.309993585182157,8.20343792895528e-13,"M:2:7-F:1:5"
-0.0820799999999988,-0.354622678222961,0.190462678222963,0.999999999929674,"F:1:8-F:1:5"
-0.0125999999999989,-0.273539748151176,0.248339748151178,1,"M:1:8-F:1:5"
-0.5621,-0.823039748151177,-0.301160251848824,9.744427487135e-13,"F:2:8-F:1:5"
-0.5376,-0.798539748151177,-0.276660251848823,3.97959443176887e-12,"M:2:8-F:1:5"
0.0331200000000007,-0.239422678222961,0.305662678222963,1,"F:1:9-F:1:5"
