"","contrast","estimate","SE","df","t.ratio","p.value"
"1","G0 F Order1 - G1 F Order1",5.99999999999999,4.22482222194231,19,1.42017810094778,0.999997368919028
"2","G0 F Order1 - G2 F Order1",9.2,5.23597541977531,19,1.75707471147655,0.999619451065127
"3","G0 F Order1 - NR0 F Order1",3.2,7.84843262931154,19,0.407724720480999,1
"4","G0 F Order1 - NR1 F Order1",2.2,7.55805600179807,19,0.291080140114947,1
"5","G0 F Order1 - NR2 F Order1",-5.2,7.64644166756267,19,-0.680054883836905,1
"6","G0 F Order1 - NR3 F Order1",-0.200000000000005,7.31290615906071,19,-0.0273489083067481,1
"7","G0 F Order1 - NR4 F Order1",1.4,7.4262691631943,19,0.188519964632929,1
"8","G0 F Order1 - NR5 F Order1",-9.10382880192628e-15,7.11139436570363,19,-1.2801749324762e-15,1
"9","G0 F Order1 - NR6 F Order1",5.6,6.88109538403665,19,0.813823917190765,1
"10","G0 F Order1 - PR0 F Order1",-4.79999999999999,5.6628676635993,19,-0.847627083156863,1
"11","G0 F Order1 - PR1 F Order1",-8.8,6.94095397659883,19,-1.26783724970211,1
"12","G0 F Order1 - PR2 F Order1",-6.80000000000001,6.29658776988455,19,-1.07995000602123,1
"13","G0 F Order1 - PR3 F Order1",-2.2,7.05153958553136,19,-0.311988605228006,1
"14","G0 F Order1 - PR4 F Order1",-5.40000000000001,6.51168989304296,19,-0.829277820150699,1
"15","G0 F Order1 - PR5 F Order1",-9,7.05939712151812,19,-1.27489640334394,1
"16","G0 F Order1 - PR6 F Order1",-10.8,8.3583973952872,19,-1.29211372578306,1
"17","G0 F Order1 - G0 M Order1",-7.03333333333334,6.85965832098813,19,-1.0253183182337,1
"18","G0 F Order1 - G1 M Order1",7.29999999999999,6.97778010578424,19,1.04617799491111,1
"19","G0 F Order1 - G2 M Order1",11.8,6.62354033351557,19,1.78152459347023,0.999500450571556
"20","G0 F Order1 - NR0 M Order1",5.13333333333334,6.94674394677019,19,0.738955310958312,1
