"contrast","estimate","SE","df","t.ratio","p.value"
"O2:NR0 - O1:PR0",86.0303030303031,14.6008815729897,21,5.89213073198616,2.2652345346735e-05
"O2:NR1 - O1:PR1",55.5075757575757,15.8628455012622,21,3.4992193395037,0.00427255174653102
"O2:NR3 - O1:PR2",7.98484848484845,14.2867456119048,21,0.558899045433752,0.582142244397118
