"contrast","estimate","SE","df","t.ratio","p.value"
"PR0 Order2 - NR0 Order1",-26.2651515151515,14.7711464540654,21,-1.77813899529259,0.360861139794898
"PR1 Order2 - NR1 Order1",-23.9924242424242,15.8418864164723,21,-1.5144928837185,0.434423914467511
"PR2 Order2 - NR2 Order1",7.36363636363643,13.5452390619815,21,0.543632809280166,0.592419194461724
"PR3 Order2 - NR3 Order1",15.2575757575759,13.6687946081756,21,1.11623418120936,0.553863822408938
"PR4 Order2 - NR4 Order1",28.8409090909091,15.2326908260463,21,1.89335616538571,0.360861139794898
"PR5 Order2 - NR5 Order1",36.7651515151515,14.4107408397394,21,2.55123257881143,0.130156141544781
"PR6 Order2 - NR6 Order1",37.810606060606,15.2349240072381,21,2.4818375229599,0.130156141544781
