MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/17/2023 11:22:20,21.87,69.12,1.16.3,FR1,6,3.89,nan,1,Right,Left,0,1,0,0,nan,nan,19.61
4/17/2023 11:23:30,21.89,68.85,1.16.3,FR1,6,3.89,nan,1,Right,Left,0,2,0,0,nan,nan,0.47
4/17/2023 11:24:06,21.91,68.71,1.16.3,FR1,6,3.89,nan,1,Left,Left,1,2,0,0,nan,nan,0.03
4/17/2023 11:25:39,21.97,68.43,1.16.3,FR1,6,3.89,2,1,Pellet,Left,1,2,1,0,Timed_out,nan,nan
4/17/2023 11:27:36,22.03,68.11,1.16.3,FR1,6,3.89,nan,1,Left,Left,2,2,1,0,nan,nan,0.36
4/17/2023 11:28:12,22.03,68.05,1.16.3,FR1,6,3.89,nan,1,RightWithPellet,Left,2,3,1,0,nan,nan,0.04
4/17/2023 11:28:13,22.04,68.08,1.16.3,FR1,6,3.89,nan,1,RightWithPellet,Left,2,4,1,0,nan,nan,0.32
4/17/2023 11:33:27,22.10,67.86,1.16.3,FR1,6,3.89,1,1,Pellet,Left,2,4,2,0,Timed_out,468,nan
4/17/2023 11:33:34,22.10,67.88,1.16.3,FR1,6,3.89,nan,1,Left,Left,3,4,2,0,nan,nan,0.16
4/17/2023 11:34:37,22.14,67.98,1.16.3,FR1,6,3.89,1,1,Pellet,Left,3,4,3,0,Timed_out,70,nan
4/17/2023 11:36:36,22.14,67.79,1.16.3,FR1,6,3.89,nan,1,Right,Left,3,5,3,0,nan,nan,0.02
4/17/2023 11:36:38,22.13,67.80,1.16.3,FR1,6,3.89,nan,1,Left,Left,4,5,3,0,nan,nan,0.21
4/17/2023 11:36:39,22.14,67.75,1.16.3,FR1,6,3.89,nan,1,RightWithPellet,Left,4,6,3,0,nan,nan,0.13
4/17/2023 11:36:43,22.16,67.81,1.16.3,FR1,6,3.89,nan,1,RightWithPellet,Left,4,7,3,0,nan,nan,0.01
4/17/2023 11:36:52,22.14,67.77,1.16.3,FR1,6,3.89,1,1,Pellet,Left,4,7,4,0,13.12,135,nan
4/17/2023 11:53:49,22.12,67.39,1.16.3,FR1,6,3.89,nan,1,Right,Left,4,8,4,0,nan,nan,0.56
4/17/2023 11:53:58,22.14,67.38,1.16.3,FR1,6,3.89,nan,1,Right,Left,4,9,4,0,nan,nan,0.37
4/17/2023 11:54:01,22.14,67.36,1.16.3,FR1,6,3.89,nan,1,Right,Left,4,10,4,0,nan,nan,0.13
4/17/2023 11:54:05,22.13,67.39,1.16.3,FR1,6,3.89,nan,1,Right,Left,4,11,4,0,nan,nan,0.07
4/17/2023 12:07:03,22.11,67.22,1.16.3,FR1,6,3.89,nan,1,Left,Left,5,11,4,0,nan,nan,1.21
4/17/2023 12:07:04,22.13,67.24,1.16.3,FR1,6,3.89,1,1,Pellet,Left,5,11,5,0,0.27,1812,nan
4/17/2023 12:08:40,22.12,67.27,1.16.3,FR1,6,3.89,nan,1,Left,Left,6,11,5,0,nan,nan,0.10
4/17/2023 12:18:15,22.16,67.14,1.16.3,FR1,6,3.88,nan,1,RightWithPellet,Left,6,12,5,0,nan,nan,0.25
4/17/2023 12:18:16,22.18,67.14,1.16.3,FR1,6,3.89,nan,1,RightWithPellet,Left,6,13,5,0,nan,nan,0.16
4/17/2023 12:26:25,22.14,67.32,1.16.3,FR1,6,3.89,nan,1,RightWithPellet,Left,6,14,5,0,nan,nan,0.05
4/17/2023 12:26:26,22.13,67.32,1.16.3,FR1,6,3.89,1,1,Pellet,Left,6,14,6,0,Timed_out,1162,nan
4/17/2023 12:38:45,22.11,67.13,1.16.3,FR1,6,3.89,nan,1,Left,Left,7,14,6,0,nan,nan,0.08
4/17/2023 12:38:46,22.12,67.12,1.16.3,FR1,6,3.89,1,1,Pellet,Left,7,14,7,0,0.54,740,nan
4/17/2023 12:43:33,22.12,67.16,1.16.3,FR1,6,3.89,nan,1,Right,Left,7,15,7,0,nan,nan,0.46
4/17/2023 12:43:38,22.13,67.20,1.16.3,FR1,6,3.89,nan,1,Left,Left,8,15,7,0,nan,nan,0.03
4/17/2023 12:43:41,22.11,67.13,1.16.3,FR1,6,3.89,nan,1,RightDuringDispense,Left,8,16,7,0,nan,nan,0.17
4/17/2023 12:43:44,22.11,67.16,1.16.3,FR1,6,3.89,nan,1,LeftWithPellet,Left,9,16,7,0,nan,nan,0.01
4/17/2023 12:53:11,22.11,67.01,1.16.3,FR1,6,3.89,nan,1,LeftWithPellet,Left,10,16,7,0,nan,nan,0.10
4/17/2023 12:59:38,22.09,66.98,1.16.3,FR1,6,3.89,3,1,Pellet,Left,10,16,8,0,Timed_out,1252,nan
4/17/2023 12:59:40,22.10,66.97,1.16.3,FR1,6,3.89,nan,1,LeftinTimeOut,Left,11,16,8,0,nan,nan,nan
4/17/2023 16:11:14,22.01,66.81,1.16.3,FR1,6,3.88,nan,1,Left,Left,12,16,8,0,nan,nan,0.07
4/17/2023 16:11:18,22.01,66.79,1.16.3,FR1,6,3.88,nan,1,LeftWithPellet,Left,13,16,8,0,nan,nan,0.30
4/17/2023 16:13:17,22.06,66.80,1.16.3,FR1,6,3.88,2,1,Pellet,Left,13,16,9,0,Timed_out,11619,nan
4/17/2023 17:55:40,22.01,66.36,1.16.3,FR1,6,3.87,nan,1,Left,Left,14,16,9,0,nan,nan,0.17
4/17/2023 17:55:44,22.00,66.36,1.16.3,FR1,6,3.87,2,1,Pellet,Left,14,16,10,0,1.84,6147,nan
4/17/2023 18:05:21,22.02,66.27,1.16.3,FR1,6,3.88,nan,1,Left,Left,15,16,10,0,nan,nan,0.50
4/17/2023 18:05:23,22.01,66.26,1.16.3,FR1,6,3.88,1,1,Pellet,Left,15,16,11,0,0.47,579,nan
4/17/2023 18:09:26,22.02,66.32,1.16.3,FR1,6,3.87,nan,1,Right,Left,15,17,11,0,nan,nan,0.16
4/17/2023 18:12:04,22.02,66.26,1.16.3,FR1,6,3.88,nan,1,Left,Left,16,17,11,0,nan,nan,0.19
4/17/2023 18:12:13,22.02,66.26,1.16.3,FR1,6,3.88,1,1,Pellet,Left,16,17,12,0,7.92,410,nan
4/17/2023 19:48:42,21.97,66.14,1.16.3,FR1,6,3.87,nan,1,Left,Left,17,17,12,0,nan,nan,0.07
4/17/2023 19:48:42,21.98,66.11,1.16.3,FR1,6,3.87,nan,1,LeftDuringDispense,Left,18,17,12,0,nan,nan,0.22
4/17/2023 19:48:43,21.99,66.14,1.16.3,FR1,6,3.88,nan,1,LeftDuringDispense,Left,19,17,12,0,nan,nan,0.07
4/17/2023 19:48:43,21.98,66.12,1.16.3,FR1,6,3.87,nan,1,LeftDuringDispense,Left,20,17,12,0,nan,nan,0.12
4/17/2023 19:48:47,21.97,66.11,1.16.3,FR1,6,3.87,3,1,Pellet,Left,20,17,13,0,0.13,5793,nan
4/17/2023 19:49:46,21.97,66.23,1.16.3,FR1,6,3.88,nan,1,Right,Left,20,18,13,0,nan,nan,0.10
4/17/2023 19:49:54,21.99,66.21,1.16.3,FR1,6,3.87,nan,1,Right,Left,20,19,13,0,nan,nan,0.06
4/17/2023 19:50:17,21.98,66.30,1.16.3,FR1,6,3.87,nan,1,Left,Left,21,19,13,0,nan,nan,0.70
4/17/2023 19:50:22,21.98,66.29,1.16.3,FR1,6,3.87,nan,1,RightWithPellet,Left,21,20,13,0,nan,nan,0.34
4/17/2023 19:50:24,21.99,66.25,1.16.3,FR1,6,3.87,1,1,Pellet,Left,21,20,14,0,5.60,98,nan
4/17/2023 19:50:39,22.01,66.35,1.16.3,FR1,6,3.88,nan,1,Right,Left,21,21,14,0,nan,nan,0.08
4/17/2023 19:50:40,21.99,66.34,1.16.3,FR1,6,3.87,nan,1,Right,Left,21,22,14,0,nan,nan,0.00
4/17/2023 19:50:44,22.00,66.36,1.16.3,FR1,6,3.87,nan,1,Right,Left,21,23,14,0,nan,nan,0.08
4/17/2023 20:05:46,21.98,66.34,1.16.3,FR1,6,3.87,nan,1,Right,Left,21,24,14,0,nan,nan,0.26
4/17/2023 20:06:04,21.99,66.34,1.16.3,FR1,6,3.87,nan,1,Right,Left,21,25,14,0,nan,nan,0.10
4/17/2023 20:35:09,22.00,66.75,1.16.3,FR1,6,3.87,nan,1,Right,Left,21,26,14,0,nan,nan,0.35
