"contrast","hour","estimate","SE","df","t.ratio","p.value"
"PR F order1 - PR M order1","1",-4.01904761904758,1.41990773966305,623.967739398372,-2.83049912806399,0.0894215011782702
"PR F order1 - NR F order2","1",0.00476190476191041,1.41990773966305,623.967739398372,0.00335367195268646,1
"PR F order1 - PR F order2","1",0.909523809523814,1.41990773966305,623.967739398372,0.640551342962358,0.998286302281573
"PR F order1 - NR M order2","1",-2.90000000000003,1.41990773966305,623.967739398372,-2.04238621918366,0.454039117013846
"PR F order1 - PR M order2","1",-3.61428571428575,1.41990773966305,623.967739398372,-2.54543701208603,0.178538016421534
"NR M order1 - PR M order1","1",-0.71428571428571,1.28499413952993,893.000000000027,-0.555866904223398,0.999319258435133
"NR M order1 - NR F order2","1",3.30952380952378,1.35382890994899,623.967739398344,2.44456576839423,0.221866136197718
"NR M order1 - PR F order2","1",4.21428571428568,1.35382890994899,623.967739398344,3.11286432378258,0.0405059856139982
"NR M order1 - NR M order2","1",0.404761904761833,1.35382890994899,623.967739398316,0.298975669515791,0.999989564658932
"NR M order1 - PR M order2","1",-0.309523809523883,1.35382890994899,623.967739398344,-0.228628453159229,0.999998360184945
"PR M order1 - NR F order2","1",4.02380952380949,1.35382890994899,623.967739398344,2.97216989106924,0.0608795219354017
"PR M order1 - PR F order2","1",4.92857142857139,1.35382890994899,623.967739398344,3.6404684464576,0.00709875215561107
"PR M order1 - NR M order2","1",1.11904761904754,1.35382890994899,623.967739398344,0.826579792190807,0.991587437825309
"PR M order1 - PR M order2","1",0.404761904761827,1.35382890994899,623.967739398344,0.298975669515787,0.999989564658932
"NR F order2 - PR F order2","1",0.904761904761904,1.28499413952992,892.999999999968,0.704098078682976,0.996883715465946
"NR F order2 - NR M order2","1",-2.90476190476194,1.35382890994899,623.967739398344,-2.14559009887844,0.386764780760094
"NR F order2 - PR M order2","1",-3.61904761904766,1.35382890994899,623.967739398344,-2.67319422155346,0.132796028013235
"PR F order2 - NR M order2","1",-3.80952380952385,1.35382890994899,623.967739398372,-2.8138886542668,0.0933822074545512
"PR F order2 - PR M order2","1",-4.52380952380956,1.35382890994899,623.967739398316,-3.34149277694182,0.0198268147077045
"NR M order2 - PR M order2","1",-0.714285714285716,1.28499413952993,892.999999999968,-0.555866904223403,0.999319258435133
"NR F order1 - PR F order1","2",-0.571428571428567,1.40764055296496,893.000000000436,-0.405947789884958,0.999916293783326
"NR F order1 - NR M order1","2",1.52857142857148,1.41990773966305,623.967739398372,1.07652869681112,0.961509282607535
"NR F order1 - PR M order1","2",-0.733333333333277,1.41990773966305,623.967739398372,-0.516465480713063,0.999579031294657
"NR F order1 - NR F order2","2",-0.138095238095224,1.41990773966305,623.967739398401,-0.0972564866277821,0.999999995734276
"NR F order1 - PR F order2","2",-1.39999999999998,1.41990773966305,623.967739398372,-0.98597955408864,0.976356057868324
"NR F order1 - NR M order2","2",-1.40000000000002,1.41990773966305,623.967739398372,-0.985979554088669,0.97635605786832
"NR F order1 - PR M order2","2",-1.23333333333336,1.41990773966305,623.967739398372,-0.868601035744784,0.988676305621128
"PR F order1 - NR M order1","2",2.10000000000005,1.41990773966305,623.967739398372,1.47896933113301,0.818580000210147
"PR F order1 - PR M order1","2",-0.161904761904711,1.41990773966305,623.967739398372,-0.114024846391168,0.999999987045356
"PR F order1 - NR F order2","2",0.433333333333343,1.41990773966305,623.967739398372,0.305184147694113,0.999987983003228
"PR F order1 - PR F order2","2",-0.828571428571418,1.41990773966305,623.967739398372,-0.583538919766745,0.999061754244502
"PR F order1 - NR M order2","2",-0.828571428571458,1.41990773966305,623.967739398372,-0.583538919766774,0.999061754244502
"PR F order1 - PR M order2","2",-0.661904761904792,1.41990773966305,623.967739398372,-0.466160401422888,0.999787051992751
"NR M order1 - PR M order1","2",-2.26190476190476,1.28499413952993,892.999999999968,-1.76024519670744,0.647280289020613
"NR M order1 - NR F order2","2",-1.66666666666671,1.35382890994899,623.967739398344,-1.23107628624174,0.922497015537042
"NR M order1 - PR F order2","2",-2.92857142857147,1.35382890994899,623.967739398344,-2.1631769029676,0.375725621610196
"NR M order1 - NR M order2","2",-2.92857142857151,1.35382890994899,623.967739398344,-2.16317690296764,0.375725621610175
"NR M order1 - PR M order2","2",-2.76190476190484,1.35382890994899,623.967739398372,-2.04006927434347,0.455590985792518
"PR M order1 - NR F order2","2",0.595238095238054,1.35382890994899,623.967739398344,0.439670102229151,0.999856123525373
"PR M order1 - PR F order2","2",-0.666666666666707,1.35382890994899,623.967739398344,-0.492430514496713,0.999693094739013
"PR M order1 - NR M order2","2",-0.666666666666747,1.35382890994899,623.967739398344,-0.492430514496744,0.999693094739013
"PR M order1 - PR M order2","2",-0.500000000000081,1.35382890994899,623.967739398344,-0.369322885872573,0.99995574505623
"NR F order2 - PR F order2","2",-1.26190476190476,1.28499413952993,892.999999999968,-0.982031530794676,0.976938558984425
"NR F order2 - NR M order2","2",-1.2619047619048,1.35382890994899,623.967739398344,-0.932100616725896,0.982864381466588
"NR F order2 - PR M order2","2",-1.09523809523813,1.35382890994899,623.967739398344,-0.808992988101726,0.992615221825812
"PR F order2 - NR M order2","2",-4.05231403988182e-14,1.35382890994899,623.967739398344,-2.99322463134172e-14,1
"PR F order2 - PR M order2","2",0.166666666666626,1.35382890994899,623.967739398344,0.123107628624141,0.99999997788255
"NR M order2 - PR M order2","2",0.166666666666666,1.28499413952992,892.99999999991,0.129702277652127,0.999999968301874
"NR F order1 - PR F order1","3",-1.8,1.40764055296496,893.000000000436,-1.27873553813762,0.906667973966579
"NR F order1 - NR M order1","3",-2.69523809523806,1.41990773966305,623.967739398372,-1.89817832521826,0.552668000051767
"NR F order1 - PR M order1","3",-0.623809523809481,1.41990773966305,623.967739398372,-0.439331025801375,0.999856867406578
"NR F order1 - NR F order2","3",-1.86190476190475,1.41990773966305,623.967739398372,-1.31128573349885,0.894553318402581
"NR F order1 - PR F order2","3",-0.0761904761904695,1.41990773966305,623.967739398372,-0.0536587512429151,0.999999999933302
"NR F order1 - NR M order2","3",-3.43333333333336,1.41990773966305,623.967739398372,-2.41799747788409,0.234356853583867
"NR F order1 - PR M order2","3",-0.719047619047653,1.41990773966305,623.967739398372,-0.50640446485508,0.999630444636643
"PR F order1 - NR M order1","3",-0.89523809523806,1.41990773966305,623.967739398372,-0.630490327104282,0.998451942963878
"PR F order1 - PR M order1","3",1.17619047619052,1.41990773966305,623.967739398372,0.828356972312601,0.99147764066505
"PR F order1 - NR F order2","3",-0.0619047619047581,1.41990773966305,623.967739398372,-0.0435977353848696,0.999999999984449
"PR F order1 - PR F order2","3",1.72380952380953,1.41990773966305,623.967739398372,1.21402924687106,0.927735301877955
"PR F order1 - NR M order2","3",-1.63333333333337,1.41990773966305,623.967739398372,-1.15030947977012,0.945210219194581
"PR F order1 - PR M order2","3",1.08095238095234,1.41990773966305,623.967739398401,0.761283533258898,0.994912253916217
"NR M order1 - PR M order1","3",2.07142857142857,1.28499413952993,892.999999999968,1.61201402224787,0.743099541788372
"NR M order1 - NR F order2","3",0.833333333333301,1.35382890994899,623.967739398344,0.615538143120832,0.998673737091114
"NR M order1 - PR F order2","3",2.61904761904759,1.35382890994899,623.967739398344,1.93454844980838,0.5275312154478
"NR M order1 - NR M order2","3",-0.738095238095309,1.35382890994899,623.967739398344,-0.545190926764238,0.999398514928192
"NR M order1 - PR M order2","3",1.9761904761904,1.35382890994899,623.967739398344,1.45970473940083,0.82847174714325
"PR M order1 - NR F order2","3",-1.23809523809527,1.35382890994899,623.967739398344,-0.914513812636725,0.984661376397075
"PR M order1 - PR F order2","3",0.547619047619011,1.35382890994899,623.967739398344,0.40449649405082,0.999917984515967
"PR M order1 - NR M order2","3",-2.80952380952388,1.35382890994899,623.967739398344,-2.07524288252179,0.432207393804087
"PR M order1 - PR M order2","3",-0.0952380952381723,1.35382890994899,623.967739398316,-0.0703472163567262,0.999999999556703
"NR F order2 - PR F order2","3",1.78571428571428,1.28499413952992,892.999999999968,1.38966726055851,0.862062597239469
"NR F order2 - NR M order2","3",-1.57142857142861,1.35382890994899,623.967739398344,-1.16072906988507,0.942575187332319
"NR F order2 - PR M order2","3",1.1428571428571,1.35382890994899,623.967739398316,0.844166596280001,0.990450687376614
"PR F order2 - NR M order2","3",-3.35714285714289,1.35382890994899,623.967739398344,-2.47973937657262,0.206021563994939
"PR F order2 - PR M order2","3",-0.642857142857183,1.35382890994899,623.967739398344,-0.474843710407547,0.999759118139257
"NR M order2 - PR M order2","3",2.71428571428571,1.28499413952993,892.99999999991,2.11229423604893,0.407654758027456
"NR F order1 - PR F order1","4",2.48571428571431,1.40764055296496,893.000000000436,1.7658728859996,0.643479262580836
"NR F order1 - NR M order1","4",0.819047619047681,1.41990773966305,623.967739398372,0.576831575861431,0.999129827001449
"NR F order1 - PR M order1","4",0.961904761904822,1.41990773966305,623.967739398372,0.677441734441905,0.997550624952205
"NR F order1 - NR F order2","4",-0.0380952380952106,1.41990773966305,623.967739398372,-0.0268293756214405,0.999999999999601
"NR F order1 - PR F order2","4",0.961904761904778,1.41990773966305,623.967739398372,0.677441734441873,0.997550624952205
"NR F order1 - NR M order2","4",-2.51428571428573,1.41990773966305,623.967739398401,-1.77073879101637,0.640232536905553
"NR F order1 - PR M order2","4",0.00952380952379642,1.41990773966305,623.967739398401,0.00670734390535575,1
"PR F order1 - NR M order1","4",-1.66666666666663,1.41990773966305,623.967739398372,-1.17378518343884,0.939152231997519
"PR F order1 - PR M order1","4",-1.52380952380949,1.41990773966305,623.967739398372,-1.07317502485837,0.962155918328963
"PR F order1 - NR F order2","4",-2.52380952380952,1.41990773966305,623.967739398372,-1.77744613492171,0.63568856859724
"PR F order1 - PR F order2","4",-1.52380952380953,1.41990773966305,623.967739398372,-1.0731750248584,0.962155918328958
"PR F order1 - NR M order2","4",-5.00000000000004,1.41990773966305,623.967739398372,-3.52135555031664,0.0108196657266149
"PR F order1 - PR M order2","4",-2.47619047619051,1.41990773966305,623.967739398372,-1.74390941539492,0.658287316095462
"NR M order1 - PR M order1","4",0.142857142857141,1.28499413952993,892.999999999968,0.111173380844679,0.99999998918993
"NR M order1 - NR F order2","4",-0.857142857142891,1.35382890994899,623.967739398344,-0.633124947210047,0.998409890191336
"NR M order1 - PR F order2","4",0.142857142857098,1.35382890994899,623.967739398344,0.10552082453497,0.999999992459613
"NR M order1 - NR M order2","4",-3.33333333333341,1.35382890994899,623.967739398344,-2.46215257248348,0.213845171003057
"NR M order1 - PR M order2","4",-0.809523809523884,1.35382890994899,623.967739398372,-0.597951339031744,0.998900572054451
"PR M order1 - NR F order2","4",-1.00000000000003,1.35382890994899,623.967739398344,-0.73864577174505,0.995781017327684
"PR M order1 - PR F order2","4",-4.34374758384592e-14,1.35382890994899,623.967739398372,-3.20849078633547e-14,1
"PR M order1 - NR M order2","4",-3.47619047619055,1.35382890994899,623.967739398344,-2.56767339701848,0.169854185593097
"PR M order1 - PR M order2","4",-0.952380952381025,1.35382890994899,623.967739398344,-0.703472163566746,0.99689153365484
"NR F order2 - PR F order2","4",0.999999999999989,1.28499413952993,892.999999999968,0.778213665912753,0.994190478724778
"NR F order2 - NR M order2","4",-2.47619047619052,1.35382890994899,623.967739398344,-1.82902762527343,0.600430141875979
"NR F order2 - PR M order2","4",0.0476190476190071,1.35382890994899,623.967739398344,0.0351736081783046,0.999999999996578
"PR F order2 - NR M order2","4",-3.47619047619051,1.35382890994899,623.967739398344,-2.56767339701845,0.16985418559311
"PR F order2 - PR M order2","4",-0.952380952380982,1.35382890994899,623.967739398344,-0.703472163566714,0.99689153365484
"NR M order2 - PR M order2","4",2.52380952380953,1.28499413952993,892.999999999968,1.96406306158936,0.506984510056304
"NR F order1 - PR F order1","5",-0.771428571428558,1.40764055296496,893.000000000436,-0.548029516344687,0.999379819194249
"NR F order1 - NR M order1","5",-0.119047619047553,1.41990773966305,623.967739398372,-0.0838417988170159,0.999999998487956
"NR F order1 - PR M order1","5",-1.45238095238088,1.41990773966305,623.967739398372,-1.02286994556811,0.970940520885742
"NR F order1 - NR F order2","5",-1.14285714285711,1.41990773966305,623.967739398372,-0.804881268643775,0.992840592249814
"NR F order1 - PR F order2","5",0.595238095238124,1.41990773966305,623.967739398372,0.419208994085331,0.999895607012442
"NR F order1 - NR M order2","5",-3.61904761904763,1.41990773966305,623.967739398372,-2.5487906840387,0.177208435545714
"NR F order1 - PR M order2","5",-1.54761904761906,1.41990773966305,623.967739398344,-1.08994338462181,0.958843368407114
"PR F order1 - NR M order1","5",0.652380952381004,1.41990773966305,623.967739398372,0.459453057517537,0.999806726329431
"PR F order1 - PR M order1","5",-0.680952380952325,1.41990773966305,623.967739398372,-0.479575089233556,0.999742651155628
"PR F order1 - NR F order2","5",-0.371428571428557,1.41990773966305,623.967739398372,-0.261586412309223,0.999995840539204
"PR F order1 - PR F order2","5",1.36666666666668,1.41990773966305,623.967739398372,0.962503850419884,0.979386032368974
"PR F order1 - NR M order2","5",-2.84761904761907,1.41990773966305,623.967739398372,-2.00549582770414,0.478916619074617
"PR F order1 - PR M order2","5",-0.776190476190498,1.41990773966305,623.967739398372,-0.546648528287261,0.999387871466458
"NR M order1 - PR M order1","5",-1.33333333333333,1.28499413952993,892.999999999968,-1.03761822121701,0.968602086302912
"NR M order1 - NR F order2","5",-1.02380952380956,1.35382890994899,623.967739398344,-0.75623257583422,0.995117461539838
"NR M order1 - PR F order2","5",0.714285714285678,1.35382890994899,623.967739398344,0.527604122674991,0.999515310297375
"NR M order1 - NR M order2","5",-3.50000000000007,1.35382890994899,623.967739398344,-2.58526020110765,0.163205058510744
"NR M order1 - PR M order2","5",-1.4285714285715,1.35382890994899,623.967739398344,-1.05520824535009,0.965487709491633
"PR M order1 - NR F order2","5",0.309523809523769,1.35382890994899,623.967739398344,0.228628453159144,0.999998360184945
"PR M order1 - PR F order2","5",2.04761904761901,1.35382890994899,623.967739398344,1.51246515166836,0.800712608764156
"PR M order1 - NR M order2","5",-2.16666666666674,1.35382890994899,623.967739398344,-1.60039917211428,0.750089704862243
"PR M order1 - PR M order2","5",-0.0952380952381727,1.35382890994899,623.967739398344,-0.0703472163567264,0.999999999556703
"NR F order2 - PR F order2","5",1.73809523809524,1.28499413952993,892.999999999968,1.35260946694361,0.878131269289541
"NR F order2 - NR M order2","5",-2.47619047619051,1.35382890994899,623.967739398344,-1.82902762527343,0.600430141875983
"NR F order2 - PR M order2","5",-0.404761904761942,1.35382890994899,623.967739398344,-0.298975669515871,0.999989564658932
"PR F order2 - NR M order2","5",-4.21428571428575,1.35382890994899,623.967739398344,-3.11286432378264,0.0405059856139909
"PR F order2 - PR M order2","5",-2.14285714285718,1.35382890994899,623.967739398344,-1.58281236802509,0.760614003098129
"NR M order2 - PR M order2","5",2.07142857142857,1.28499413952993,892.999999999968,1.61201402224786,0.743099541788373
"NR F order1 - PR F order1","6",0.999999999999989,1.40764055296496,893.000000000436,0.710408632298674,0.996703825395022
"NR F order1 - NR M order1","6",1.32857142857146,1.41990773966305,623.967739398344,0.935674474798434,0.982480432341394
"NR F order1 - PR M order1","6",1.23333333333336,1.41990773966305,623.967739398372,0.868601035744783,0.988676305621128
"NR F order1 - NR F order2","6",1.16190476190474,1.41990773966305,623.967739398372,0.81829595645451,0.992084671271481
"NR F order1 - PR F order2","6",1.70952380952381,1.41990773966305,623.967739398372,1.20396823101301,0.930713722921596
"NR F order1 - NR M order2","6",1.49523809523805,1.41990773966305,623.967739398372,1.05305299314227,0.965872598610712
"NR F order1 - PR M order2","6",1.42380952380948,1.41990773966305,623.967739398372,1.00274791385204,0.973996750298603
"PR F order1 - NR M order1","6",0.328571428571468,1.41990773966305,623.967739398372,0.231403364735119,0.999998217361342
"PR F order1 - PR M order1","6",0.233333333333372,1.41990773966305,623.967739398372,0.164329925681469,0.999999834435049
"PR F order1 - NR F order2","6",0.16190476190475,1.41990773966305,623.967739398372,0.114024846391196,0.999999987045356
"PR F order1 - PR F order2","6",0.709523809523818,1.41990773966305,623.967739398372,0.499697120949696,0.999661726433947
"PR F order1 - NR M order2","6",0.495238095238059,1.41990773966305,623.967739398372,0.348781883078953,0.999970030662167
"PR F order1 - PR M order2","6",0.423809523809494,1.41990773966305,623.967739398372,0.298476803788721,0.999989683683173
"NR M order1 - PR M order1","6",-0.0952380952380962,1.28499413952993,892.999999999968,-0.0741155872297877,0.999999999364139
"NR M order1 - NR F order2","6",-0.166666666666718,1.35382890994899,623.967739398344,-0.123107628624209,0.99999997788255
"NR M order1 - PR F order2","6",0.380952380952349,1.35382890994899,623.967739398372,0.281388865426653,0.999993122136934
"NR M order1 - NR M order2","6",0.166666666666591,1.35382890994899,623.967739398344,0.123107628624115,0.99999997788255
"NR M order1 - PR M order2","6",0.0952380952380261,1.35382890994899,623.967739398372,0.0703472163566184,0.999999999556703
"PR M order1 - NR F order2","6",-0.071428571428622,1.35382890994899,623.967739398344,-0.0527604122675392,0.999999999940733
"PR M order1 - PR F order2","6",0.476190476190445,1.35382890994899,623.967739398344,0.351736081783323,0.999968256041481
"PR M order1 - NR M order2","6",0.261904761904687,1.35382890994899,623.967739398344,0.193454844980785,0.999999485151327
"PR M order1 - PR M order2","6",0.190476190476122,1.35382890994899,623.967739398372,0.140694432713288,0.999999943869994
"NR F order2 - PR F order2","6",0.547619047619067,1.28499413952993,892.999999999968,0.42616462657129,0.99988380099522
"NR F order2 - NR M order2","6",0.333333333333309,1.35382890994899,623.967739398344,0.246215257248324,0.999997262060304
"NR F order2 - PR M order2","6",0.261904761904744,1.35382890994899,623.967739398316,0.193454844980828,0.999999485151327
"PR F order2 - NR M order2","6",-0.214285714285758,1.35382890994899,623.967739398344,-0.158281236802538,0.999999872479034
"PR F order2 - PR M order2","6",-0.285714285714323,1.35382890994899,623.967739398344,-0.211041649070035,0.999999058266639
"NR M order2 - PR M order2","6",-0.071428571428565,1.28499413952992,892.999999999968,-0.0555866904223353,0.999999999914978
"NR F order1 - PR F order1","7",1.3142857142857,1.40764055296497,893.000000000436,0.933679916735402,0.98273648507719
"NR F order1 - NR M order1","7",0.609523809523848,1.41990773966305,623.967739398372,0.429270009943385,0.999877518267197
"NR F order1 - PR M order1","7",-0.485714285714248,1.41990773966305,623.967739398372,-0.342074539173587,0.999973750766774
"NR F order1 - NR F order2","7",0.204761904761898,1.41990773966305,623.967739398372,0.144207893965342,0.999999933340839
"NR F order1 - PR F order2","7",0.919047619047622,1.41990773966305,623.967739398372,0.647258686867721,0.998168045953563
"NR F order1 - NR M order2","7",-1.00952380952384,1.41990773966305,623.967739398372,-0.710978453968711,0.99667700557872
"NR F order1 - PR M order2","7",-0.509523809523845,1.41990773966305,623.967739398372,-0.358842898937052,0.999963619380583
"PR F order1 - NR M order1","7",-0.704761904761857,1.41990773966305,623.967739398372,-0.496343448996974,0.999676519879243
"PR F order1 - PR M order1","7",-1.79999999999995,1.41990773966305,623.967739398372,-1.26768799811395,0.910421345273602
"PR F order1 - NR F order2","7",-1.10952380952381,1.41990773966305,623.967739398372,-0.781405564975016,0.994025510269531
"PR F order1 - PR F order2","7",-0.395238095238082,1.41990773966305,623.967739398401,-0.278354772072637,0.999993616824761
"PR F order1 - NR M order2","7",-2.32380952380955,1.41990773966305,623.967739398372,-1.63659191290907,0.727868094699596
"PR F order1 - PR M order2","7",-1.82380952380955,1.41990773966305,623.967739398401,-1.28445635787741,0.904510600402721
"NR M order1 - PR M order1","7",-1.0952380952381,1.28499413952993,892.999999999968,-0.852329253142549,0.989910575587513
"NR M order1 - NR F order2","7",-0.40476190476195,1.35382890994899,623.967739398344,-0.298975669515877,0.999989564658932
"NR M order1 - PR F order2","7",0.309523809523774,1.35382890994899,623.967739398344,0.228628453159149,0.999998360184945
"NR M order1 - NR M order2","7",-1.61904761904769,1.35382890994899,623.967739398344,-1.19590267806343,0.933041261387519
"NR M order1 - PR M order2","7",-1.11904761904769,1.35382890994899,623.967739398372,-0.826579792190919,0.991587437825302
"PR M order1 - NR F order2","7",0.690476190476147,1.35382890994899,623.967739398344,0.510017318585818,0.999612620814921
"PR M order1 - PR F order2","7",1.40476190476187,1.35382890994899,623.967739398344,1.03762144126085,0.968537927519864
"PR M order1 - NR M order2","7",-0.523809523809595,1.35382890994899,623.967739398344,-0.386909689961733,0.999939302806514
"PR M order1 - PR M order2","7",-0.0238095238095968,1.35382890994899,623.967739398372,-0.0175868040892212,1
"NR F order2 - PR F order2","7",0.714285714285724,1.28499413952993,892.999999999968,0.555866904223409,0.999319258435132
"NR F order2 - NR M order2","7",-1.21428571428574,1.35382890994899,623.967739398344,-0.896927008547552,0.9863106104738
"NR F order2 - PR M order2","7",-0.714285714285743,1.35382890994899,623.967739398344,-0.527604122675041,0.999515310297375
"PR F order2 - NR M order2","7",-1.92857142857147,1.35382890994899,623.967739398344,-1.42453113122258,0.845779105972114
"PR F order2 - PR M order2","7",-1.42857142857147,1.35382890994899,623.967739398316,-1.05520824535007,0.965487709491637
"NR M order2 - PR M order2","7",0.499999999999998,1.28499413952993,892.999999999968,0.38910683295638,0.999937168731132
"NR F order1 - PR F order1","8",0.885714285714283,1.40764055296496,893.000000000436,0.629219074321687,0.998476932068564
"NR F order1 - NR M order1","8",-0.619047619047575,1.41990773966305,623.967739398372,-0.435977353848692,0.999864052712474
"NR F order1 - PR M order1","8",0.333333333333372,1.41990773966305,623.967739398372,0.234757036687801,0.999998030721138
"NR F order1 - NR F order2","8",-0.261904761904761,1.41990773966305,623.967739398372,-0.184451957397536,0.999999630263777
"NR F order1 - PR F order2","8",1.30952380952381,1.41990773966305,623.967739398401,0.922259786987686,0.983888581445477
"NR F order1 - NR M order2","8",0.428571428571394,1.41990773966305,623.967739398372,0.301830475741399,0.999988860863871
"NR F order1 - PR M order2","8",0.3333333333333,1.41990773966305,623.967739398401,0.234757036687751,0.999998030721138
"PR F order1 - NR M order1","8",-1.50476190476186,1.41990773966305,623.967739398372,-1.05976033704763,0.964664465350505
"PR F order1 - PR M order1","8",-0.55238095238091,1.41990773966305,623.967739398372,-0.389025946511139,0.999937015894723
"PR F order1 - NR F order2","8",-1.14761904761904,1.41990773966305,623.967739398372,-0.808234940596475,0.992657186439131
"PR F order1 - PR F order2","8",0.423809523809531,1.41990773966305,623.967739398372,0.298476803788746,0.999989683683173
"PR F order1 - NR M order2","8",-0.457142857142889,1.41990773966305,623.967739398372,-0.321952507457541,0.999982659556936
"PR F order1 - PR M order2","8",-0.552380952380983,1.41990773966305,623.967739398372,-0.38902594651119,0.999937015894723
"NR M order1 - PR M order1","8",0.952380952380948,1.28499413952993,892.999999999968,0.741155872297866,0.995703812966657
"NR M order1 - NR F order2","8",0.357142857142815,1.35382890994899,623.967739398344,0.263802061337478,0.999995591335326
"NR M order1 - PR F order2","8",1.92857142857139,1.35382890994899,623.967739398344,1.42453113122252,0.845779105972141
"NR M order1 - NR M order2","8",1.04761904761897,1.35382890994899,623.967739398344,0.773819379923303,0.994373166321253
"NR M order1 - PR M order2","8",0.952380952380876,1.35382890994899,623.967739398344,0.703472163566636,0.996891533654843
"PR M order1 - NR F order2","8",-0.595238095238133,1.35382890994899,623.967739398344,-0.43967010222921,0.999856123525373
"PR M order1 - PR F order2","8",0.976190476190441,1.35382890994899,623.967739398344,0.721058967655833,0.996370306414219
"PR M order1 - NR M order2","8",0.0952380952380214,1.35382890994899,623.967739398316,0.0703472163566147,0.999999999556703
"PR M order1 - PR M order2","8",-7.21644966006352e-14,1.35382890994899,623.967739398344,-5.33040002841676e-14,1
"NR F order2 - PR F order2","8",1.57142857142857,1.28499413952993,892.999999999968,1.22290718929149,0.925142523338641
"NR F order2 - NR M order2","8",0.690476190476154,1.35382890994899,623.967739398344,0.510017318585825,0.999612620814921
