"sex","order","diet","term","group1","group2","null.value","estimate","conf.low","conf.high","p.adj","p.adj.signif"
"F","1","PR","hour","15","21",0,-0.514285714285714,-1.29027445876608,0.261703030194651,0.686,"ns"
"F","1","PR","hour","15","22",0,-0.514285714285714,-1.29027445876608,0.261703030194651,0.686,"ns"
"F","1","PR","hour","15","23",0,-0.342857142857142,-1.11884588733751,0.433131601623222,0.992,"ns"
"F","1","PR","hour","16","17",0,0.0571428571428563,-0.718845887337508,0.833131601623221,1,"ns"
"F","1","PR","hour","16","18",0,0.0571428571428574,-0.718845887337507,0.833131601623222,1,"ns"
"F","1","PR","hour","16","19",0,-0.228571428571429,-1.00456017305179,0.547417315908936,1,"ns"
"F","1","PR","hour","16","20",0,-0.114285714285714,-0.890274458766079,0.66170303019465,1,"ns"
"F","1","PR","hour","16","21",0,-0.342857142857143,-1.11884588733751,0.433131601623222,0.992,"ns"
"F","1","PR","hour","16","22",0,-0.342857142857143,-1.11884588733751,0.433131601623222,0.992,"ns"
"F","1","PR","hour","16","23",0,-0.171428571428571,-0.947417315908936,0.604560173051793,1,"ns"
"F","1","PR","hour","17","18",0,1.11022302462516e-15,-0.775988744480364,0.775988744480366,1,"ns"
"F","1","PR","hour","17","19",0,-0.285714285714285,-1.06170303019465,0.49027445876608,0.999,"ns"
"F","1","PR","hour","17","20",0,-0.171428571428571,-0.947417315908935,0.604560173051794,1,"ns"
"F","1","PR","hour","17","21",0,-0.399999999999999,-1.17598874448036,0.375988744480366,0.956,"ns"
"F","1","PR","hour","17","22",0,-0.399999999999999,-1.17598874448036,0.375988744480366,0.956,"ns"
"F","1","PR","hour","17","23",0,-0.228571428571428,-1.00456017305179,0.547417315908937,1,"ns"
"F","1","PR","hour","18","19",0,-0.285714285714286,-1.06170303019465,0.490274458766079,0.999,"ns"
"F","1","PR","hour","18","20",0,-0.171428571428572,-0.947417315908937,0.604560173051793,1,"ns"
"F","1","PR","hour","18","21",0,-0.4,-1.17598874448036,0.375988744480365,0.956,"ns"
"F","1","PR","hour","18","22",0,-0.4,-1.17598874448036,0.375988744480365,0.956,"ns"
"F","1","PR","hour","18","23",0,-0.228571428571429,-1.00456017305179,0.547417315908936,1,"ns"
"F","1","PR","hour","19","20",0,0.114285714285714,-0.661703030194651,0.890274458766079,1,"ns"
"F","1","PR","hour","19","21",0,-0.114285714285714,-0.890274458766079,0.66170303019465,1,"ns"
"F","1","PR","hour","19","22",0,-0.114285714285714,-0.890274458766079,0.66170303019465,1,"ns"
"F","1","PR","hour","19","23",0,0.0571428571428573,-0.718845887337507,0.833131601623222,1,"ns"
"F","1","PR","hour","20","21",0,-0.228571428571428,-1.00456017305179,0.547417315908936,1,"ns"
"F","1","PR","hour","20","22",0,-0.228571428571428,-1.00456017305179,0.547417315908936,1,"ns"
"F","1","PR","hour","20","23",0,-0.0571428571428568,-0.833131601623222,0.718845887337508,1,"ns"
"F","1","PR","hour","21","22",0,0,-0.775988744480365,0.775988744480365,1,"ns"
"F","1","PR","hour","21","23",0,0.171428571428571,-0.604560173051793,0.947417315908936,1,"ns"
"F","1","PR","hour","22","23",0,0.171428571428571,-0.604560173051793,0.947417315908936,1,"ns"
"F","2","NR","hour","0","1",0,-0.238095238095236,-0.911656808377424,0.435466332186951,1,"ns"
"F","2","NR","hour","0","2",0,-0.166666666666665,-0.840228236948852,0.506894903615522,1,"ns"
"F","2","NR","hour","0","3",0,-0.166666666666666,-0.840228236948853,0.506894903615521,1,"ns"
"F","2","NR","hour","0","4",0,-0.214285714285714,-0.887847284567901,0.459275855996473,1,"ns"
"F","2","NR","hour","0","5",0,-0.285714285714284,-0.959275855996471,0.387847284567903,0.996,"ns"
"F","2","NR","hour","0","6",0,-0.238095238095237,-0.911656808377424,0.43546633218695,1,"ns"
"F","2","NR","hour","0","7",0,-0.238095238095237,-0.911656808377424,0.435466332186951,1,"ns"
"F","2","NR","hour","0","8",0,-0.261904761904761,-0.935466332186949,0.411656808377426,0.999,"ns"
"F","2","NR","hour","0","9",0,-0.238095238095237,-0.911656808377424,0.435466332186951,1,"ns"
"F","2","NR","hour","0","10",0,-0.26190476190476,-0.935466332186947,0.411656808377427,0.999,"ns"
"F","2","NR","hour","0","11",0,-0.047619047619047,-0.721180617901234,0.62594252266314,1,"ns"
"F","2","NR","hour","0","12",0,0.11904761904762,-0.554513951234567,0.792609189329807,1,"ns"
"F","2","NR","hour","0","13",0,1.27675647831893e-15,-0.673561570282186,0.673561570282188,1,"ns"
"F","2","NR","hour","0","14",0,0.285714285714287,-0.387847284567901,0.959275855996474,0.996,"ns"
"F","2","NR","hour","0","15",0,0.380952380952382,-0.292609189329805,1.05451395123457,0.904,"ns"
"F","2","NR","hour","0","16",0,0.42857142857143,-0.244990141710758,1.10213299885362,0.764,"ns"
"F","2","NR","hour","0","17",0,0.309523809523811,-0.364037760758376,0.983085379805998,0.989,"ns"
"F","2","NR","hour","0","18",0,0.261904761904763,-0.411656808377424,0.93546633218695,0.999,"ns"
"F","2","NR","hour","0","19",0,0.11904761904762,-0.554513951234567,0.792609189329807,1,"ns"
"F","2","NR","hour","0","20",0,-0.166666666666665,-0.840228236948853,0.506894903615522,1,"ns"
"F","2","NR","hour","0","21",0,0.0238095238095249,-0.649752046472662,0.697371094091712,1,"ns"
"F","2","NR","hour","0","22",0,0.0714285714285726,-0.602132998853615,0.74499014171076,1,"ns"
"F","2","NR","hour","0","23",0,0.166666666666668,-0.506894903615519,0.840228236948855,1,"ns"
"F","2","NR","hour","1","2",0,0.0714285714285711,-0.602132998853616,0.744990141710758,1,"ns"
"F","2","NR","hour","1","3",0,0.0714285714285704,-0.602132998853617,0.744990141710758,1,"ns"
"F","2","NR","hour","1","4",0,0.0238095238095221,-0.649752046472665,0.697371094091709,1,"ns"
"F","2","NR","hour","1","5",0,-0.0476190476190476,-0.721180617901235,0.62594252266314,1,"ns"
"F","2","NR","hour","1","6",0,-8.04911692853238e-16,-0.673561570282188,0.673561570282186,1,"ns"
"F","2","NR","hour","1","7",0,-3.88578058618805e-16,-0.673561570282188,0.673561570282187,1,"ns"
"F","2","NR","hour","1","8",0,-0.023809523809525,-0.697371094091712,0.649752046472662,1,"ns"
"F","2","NR","hour","1","9",0,-3.46944695195361e-16,-0.673561570282188,0.673561570282187,1,"ns"
"F","2","NR","hour","1","10",0,-0.0238095238095238,-0.697371094091711,0.649752046472663,1,"ns"
"F","2","NR","hour","1","11",0,0.190476190476189,-0.483085379805998,0.864037760758377,1,"ns"
"F","2","NR","hour","1","12",0,0.357142857142857,-0.316418713139331,1.03070442742504,0.947,"ns"
"F","2","NR","hour","1","13",0,0.238095238095238,-0.43546633218695,0.911656808377425,1,"ns"
"F","2","NR","hour","1","14",0,0.523809523809523,-0.149752046472664,1.19737109409171,0.38,"ns"
"F","2","NR","hour","1","15",0,0.619047619047619,-0.0545139512345685,1.29260918932981,0.117,"ns"
"F","2","NR","hour","1","16",0,0.666666666666666,-0.00689490361552114,1.34022823694885,0.056,"ns"
"F","2","NR","hour","1","17",0,0.547619047619047,-0.12594252266314,1.22118061790123,0.295,"ns"
"F","2","NR","hour","1","18",0,0.499999999999999,-0.173561570282188,1.17356157028219,0.474,"ns"
"F","2","NR","hour","1","19",0,0.357142857142856,-0.316418713139331,1.03070442742504,0.947,"ns"
"F","2","NR","hour","1","20",0,0.0714285714285709,-0.602132998853616,0.744990141710758,1,"ns"
"F","2","NR","hour","1","21",0,0.261904761904761,-0.411656808377426,0.935466332186948,0.999,"ns"
"F","2","NR","hour","1","22",0,0.309523809523809,-0.364037760758378,0.983085379805996,0.989,"ns"
"F","2","NR","hour","1","23",0,0.404761904761904,-0.268799665520283,1.07832347504409,0.843,"ns"
"F","2","NR","hour","2","3",0,-7.21644966006352e-16,-0.673561570282188,0.673561570282186,1,"ns"
"F","2","NR","hour","2","4",0,-0.047619047619049,-0.721180617901236,0.625942522663138,1,"ns"
"F","2","NR","hour","2","5",0,-0.119047619047619,-0.792609189329806,0.554513951234568,1,"ns"
"F","2","NR","hour","2","6",0,-0.0714285714285719,-0.744990141710759,0.602132998853615,1,"ns"
"F","2","NR","hour","2","7",0,-0.0714285714285715,-0.744990141710759,0.602132998853616,1,"ns"
"F","2","NR","hour","2","8",0,-0.0952380952380961,-0.768799665520283,0.578323475044091,1,"ns"
"F","2","NR","hour","2","9",0,-0.0714285714285715,-0.744990141710759,0.602132998853616,1,"ns"
"F","2","NR","hour","2","10",0,-0.095238095238095,-0.768799665520282,0.578323475044092,1,"ns"
"F","2","NR","hour","2","11",0,0.119047619047618,-0.554513951234569,0.792609189329806,1,"ns"
"F","2","NR","hour","2","12",0,0.285714285714285,-0.387847284567902,0.959275855996473,0.996,"ns"
"F","2","NR","hour","2","13",0,0.166666666666666,-0.506894903615521,0.840228236948854,1,"ns"
"F","2","NR","hour","2","14",0,0.452380952380952,-0.221180617901235,1.12594252266314,0.673,"ns"
"F","2","NR","hour","2","15",0,0.547619047619048,-0.12594252266314,1.22118061790123,0.295,"ns"
"F","2","NR","hour","2","16",0,0.595238095238095,-0.0783234750440923,1.26879966552028,0.164,"ns"
"F","2","NR","hour","2","17",0,0.476190476190476,-0.197371094091711,1.14975204647266,0.574,"ns"
"F","2","NR","hour","2","18",0,0.428571428571428,-0.244990141710759,1.10213299885362,0.764,"ns"
"F","2","NR","hour","2","19",0,0.285714285714285,-0.387847284567902,0.959275855996473,0.996,"ns"
"F","2","NR","hour","2","20",0,-1.94289029309402e-16,-0.673561570282187,0.673561570282187,1,"ns"
"F","2","NR","hour","2","21",0,0.19047619047619,-0.483085379805997,0.864037760758377,1,"ns"
"F","2","NR","hour","2","22",0,0.238095238095238,-0.435466332186949,0.911656808377425,1,"ns"
"F","2","NR","hour","2","23",0,0.333333333333333,-0.340228236948854,1.00689490361552,0.974,"ns"
"F","2","NR","hour","3","4",0,-0.0476190476190483,-0.721180617901235,0.625942522663139,1,"ns"
"F","2","NR","hour","3","5",0,-0.119047619047618,-0.792609189329805,0.554513951234569,1,"ns"
"F","2","NR","hour","3","6",0,-0.0714285714285712,-0.744990141710758,0.602132998853616,1,"ns"
"F","2","NR","hour","3","7",0,-0.0714285714285708,-0.744990141710758,0.602132998853616,1,"ns"
"F","2","NR","hour","3","8",0,-0.0952380952380954,-0.768799665520283,0.578323475044092,1,"ns"
"F","2","NR","hour","3","9",0,-0.0714285714285707,-0.744990141710758,0.602132998853616,1,"ns"
"F","2","NR","hour","3","10",0,-0.0952380952380942,-0.768799665520281,0.578323475044093,1,"ns"
"F","2","NR","hour","3","11",0,0.119047619047619,-0.554513951234568,0.792609189329806,1,"ns"
"F","2","NR","hour","3","12",0,0.285714285714286,-0.387847284567901,0.959275855996473,0.996,"ns"
"F","2","NR","hour","3","13",0,0.166666666666667,-0.50689490361552,0.840228236948854,1,"ns"
"F","2","NR","hour","3","14",0,0.452380952380953,-0.221180617901235,1.12594252266314,0.673,"ns"
"F","2","NR","hour","3","15",0,0.547619047619048,-0.125942522663139,1.22118061790124,0.295,"ns"
"F","2","NR","hour","3","16",0,0.595238095238096,-0.0783234750440915,1.26879966552028,0.164,"ns"
"F","2","NR","hour","3","17",0,0.476190476190477,-0.19737109409171,1.14975204647266,0.574,"ns"
"F","2","NR","hour","3","18",0,0.428571428571429,-0.244990141710758,1.10213299885362,0.764,"ns"
"F","2","NR","hour","3","19",0,0.285714285714286,-0.387847284567901,0.959275855996473,0.996,"ns"
"F","2","NR","hour","3","20",0,5.27355936696949e-16,-0.673561570282187,0.673561570282188,1,"ns"
"F","2","NR","hour","3","21",0,0.190476190476191,-0.483085379805996,0.864037760758378,1,"ns"
"F","2","NR","hour","3","22",0,0.238095238095239,-0.435466332186949,0.911656808377426,1,"ns"
"F","2","NR","hour","3","23",0,0.333333333333334,-0.340228236948854,1.00689490361552,0.974,"ns"
"F","2","NR","hour","4","5",0,-0.0714285714285697,-0.744990141710757,0.602132998853617,1,"ns"
"F","2","NR","hour","4","6",0,-0.0238095238095229,-0.69737109409171,0.649752046472664,1,"ns"
"F","2","NR","hour","4","7",0,-0.0238095238095225,-0.69737109409171,0.649752046472665,1,"ns"
"F","2","NR","hour","4","8",0,-0.0476190476190471,-0.721180617901234,0.62594252266314,1,"ns"
"F","2","NR","hour","4","9",0,-0.0238095238095225,-0.69737109409171,0.649752046472665,1,"ns"
"F","2","NR","hour","4","10",0,-0.047619047619046,-0.721180617901233,0.625942522663141,1,"ns"
"F","2","NR","hour","4","11",0,0.166666666666667,-0.50689490361552,0.840228236948855,1,"ns"
"F","2","NR","hour","4","12",0,0.333333333333334,-0.340228236948853,1.00689490361552,0.974,"ns"
"F","2","NR","hour","4","13",0,0.214285714285715,-0.459275855996472,0.887847284567903,1,"ns"
"F","2","NR","hour","4","14",0,0.500000000000001,-0.173561570282186,1.17356157028219,0.474,"ns"
"F","2","NR","hour","4","15",0,0.595238095238097,-0.0783234750440907,1.26879966552028,0.164,"ns"
"F","2","NR","hour","4","16",0,0.642857142857144,-0.0307044274250433,1.31641871313933,0.082,"ns"
"F","2","NR","hour","4","17",0,0.523809523809525,-0.149752046472662,1.19737109409171,0.38,"ns"
"F","2","NR","hour","4","18",0,0.476190476190477,-0.19737109409171,1.14975204647266,0.574,"ns"
"F","2","NR","hour","4","19",0,0.333333333333334,-0.340228236948853,1.00689490361552,0.974,"ns"
"F","2","NR","hour","4","20",0,0.0476190476190488,-0.625942522663138,0.721180617901236,1,"ns"
"F","2","NR","hour","4","21",0,0.238095238095239,-0.435466332186948,0.911656808377426,1,"ns"
"F","2","NR","hour","4","22",0,0.285714285714287,-0.3878472845679,0.959275855996474,0.996,"ns"
"F","2","NR","hour","4","23",0,0.380952380952382,-0.292609189329805,1.05451395123457,0.904,"ns"
"F","2","NR","hour","5","6",0,0.0476190476190468,-0.62594252266314,0.721180617901234,1,"ns"
"F","2","NR","hour","5","7",0,0.0476190476190472,-0.62594252266314,0.721180617901234,1,"ns"
"F","2","NR","hour","5","8",0,0.0238095238095226,-0.649752046472665,0.69737109409171,1,"ns"
"F","2","NR","hour","5","9",0,0.0476190476190472,-0.62594252266314,0.721180617901234,1,"ns"
"F","2","NR","hour","5","10",0,0.0238095238095237,-0.649752046472663,0.697371094091711,1,"ns"
"F","2","NR","hour","5","11",0,0.238095238095237,-0.43546633218695,0.911656808377424,1,"ns"
"F","2","NR","hour","5","12",0,0.404761904761904,-0.268799665520283,1.07832347504409,0.843,"ns"
"F","2","NR","hour","5","13",0,0.285714285714285,-0.387847284567902,0.959275855996472,0.996,"ns"
"F","2","NR","hour","5","14",0,0.571428571428571,-0.102132998853617,1.24499014171076,0.223,"ns"
"F","2","NR","hour","5","15",0,0.666666666666666,-0.00689490361552092,1.34022823694885,0.056,"ns"
"F","2","NR","hour","5","16",0,0.714285714285714,0.0407241440035264,1.3878472845679,0.0246,"*"
"F","2","NR","hour","5","17",0,0.595238095238095,-0.0783234750440925,1.26879966552028,0.164,"ns"
"F","2","NR","hour","5","18",0,0.547619047619047,-0.12594252266314,1.22118061790123,0.295,"ns"
"F","2","NR","hour","5","19",0,0.404761904761904,-0.268799665520283,1.07832347504409,0.843,"ns"
"F","2","NR","hour","5","20",0,0.119047619047619,-0.554513951234569,0.792609189329806,1,"ns"
"F","2","NR","hour","5","21",0,0.309523809523809,-0.364037760758378,0.983085379805996,0.989,"ns"
"F","2","NR","hour","5","22",0,0.357142857142857,-0.316418713139331,1.03070442742504,0.947,"ns"
"F","2","NR","hour","5","23",0,0.452380952380952,-0.221180617901236,1.12594252266314,0.673,"ns"
"F","2","NR","hour","6","7",0,4.16333634234434e-16,-0.673561570282187,0.673561570282188,1,"ns"
"F","2","NR","hour","6","8",0,-0.0238095238095242,-0.697371094091711,0.649752046472663,1,"ns"
"F","2","NR","hour","6","9",0,4.57966997657877e-16,-0.673561570282187,0.673561570282188,1,"ns"
"F","2","NR","hour","6","10",0,-0.023809523809523,-0.69737109409171,0.649752046472664,1,"ns"
"F","2","NR","hour","6","11",0,0.19047619047619,-0.483085379805997,0.864037760758377,1,"ns"
"F","2","NR","hour","6","12",0,0.357142857142857,-0.31641871313933,1.03070442742504,0.947,"ns"
"F","2","NR","hour","6","13",0,0.238095238095238,-0.435466332186949,0.911656808377426,1,"ns"
"F","2","NR","hour","6","14",0,0.523809523809524,-0.149752046472663,1.19737109409171,0.38,"ns"
"F","2","NR","hour","6","15",0,0.61904761904762,-0.0545139512345677,1.29260918932981,0.117,"ns"
"F","2","NR","hour","6","16",0,0.666666666666667,-0.00689490361552036,1.34022823694885,0.056,"ns"
"F","2","NR","hour","6","17",0,0.547619047619048,-0.125942522663139,1.22118061790123,0.295,"ns"
"F","2","NR","hour","6","18",0,0.5,-0.173561570282187,1.17356157028219,0.474,"ns"
"F","2","NR","hour","6","19",0,0.357142857142857,-0.31641871313933,1.03070442742504,0.947,"ns"
"F","2","NR","hour","6","20",0,0.0714285714285717,-0.602132998853615,0.744990141710759,1,"ns"
"F","2","NR","hour","6","21",0,0.261904761904762,-0.411656808377425,0.935466332186949,0.999,"ns"
"F","2","NR","hour","6","22",0,0.30952380952381,-0.364037760758377,0.983085379805997,0.989,"ns"
"F","2","NR","hour","6","23",0,0.404761904761905,-0.268799665520282,1.07832347504409,0.843,"ns"
"F","2","NR","hour","7","8",0,-0.0238095238095246,-0.697371094091712,0.649752046472663,1,"ns"
"F","2","NR","hour","7","9",0,4.16333634234434e-17,-0.673561570282187,0.673561570282187,1,"ns"
"F","2","NR","hour","7","10",0,-0.0238095238095235,-0.697371094091711,0.649752046472664,1,"ns"
"F","2","NR","hour","7","11",0,0.19047619047619,-0.483085379805997,0.864037760758377,1,"ns"
"F","2","NR","hour","7","12",0,0.357142857142857,-0.31641871313933,1.03070442742504,0.947,"ns"
"F","2","NR","hour","7","13",0,0.238095238095238,-0.435466332186949,0.911656808377425,1,"ns"
"F","2","NR","hour","7","14",0,0.523809523809523,-0.149752046472664,1.19737109409171,0.38,"ns"
"F","2","NR","hour","7","15",0,0.619047619047619,-0.0545139512345681,1.29260918932981,0.117,"ns"
"F","2","NR","hour","7","16",0,0.666666666666666,-0.00689490361552081,1.34022823694885,0.056,"ns"
"F","2","NR","hour","7","17",0,0.547619047619047,-0.12594252266314,1.22118061790123,0.295,"ns"
"F","2","NR","hour","7","18",0,0.5,-0.173561570282188,1.17356157028219,0.474,"ns"
"F","2","NR","hour","7","19",0,0.357142857142857,-0.31641871313933,1.03070442742504,0.947,"ns"
"F","2","NR","hour","7","20",0,0.0714285714285713,-0.602132998853616,0.744990141710759,1,"ns"
"F","2","NR","hour","7","21",0,0.261904761904762,-0.411656808377426,0.935466332186949,0.999,"ns"
"F","2","NR","hour","7","22",0,0.309523809523809,-0.364037760758378,0.983085379805997,0.989,"ns"
"F","2","NR","hour","7","23",0,0.404761904761904,-0.268799665520283,1.07832347504409,0.843,"ns"
"F","2","NR","hour","8","9",0,0.0238095238095247,-0.649752046472663,0.697371094091712,1,"ns"
"F","2","NR","hour","8","10",0,1.1518563880486e-15,-0.673561570282186,0.673561570282188,1,"ns"
"F","2","NR","hour","8","11",0,0.214285714285714,-0.459275855996473,0.887847284567902,1,"ns"
"F","2","NR","hour","8","12",0,0.380952380952381,-0.292609189329806,1.05451395123457,0.904,"ns"
"F","2","NR","hour","8","13",0,0.261904761904763,-0.411656808377425,0.93546633218695,0.999,"ns"
"F","2","NR","hour","8","14",0,0.547619047619048,-0.125942522663139,1.22118061790124,0.295,"ns"
"F","2","NR","hour","8","15",0,0.642857142857144,-0.0307044274250435,1.31641871313933,0.082,"ns"
"F","2","NR","hour","8","16",0,0.690476190476191,0.0169146201940038,1.36403776075838,0.0375,"*"
"F","2","NR","hour","8","17",0,0.571428571428572,-0.102132998853615,1.24499014171076,0.223,"ns"
"F","2","NR","hour","8","18",0,0.523809523809524,-0.149752046472663,1.19737109409171,0.38,"ns"
"F","2","NR","hour","8","19",0,0.380952380952381,-0.292609189329806,1.05451395123457,0.904,"ns"
"F","2","NR","hour","8","20",0,0.0952380952380959,-0.578323475044091,0.768799665520283,1,"ns"
"F","2","NR","hour","8","21",0,0.285714285714286,-0.387847284567901,0.959275855996473,0.996,"ns"
"F","2","NR","hour","8","22",0,0.333333333333334,-0.340228236948853,1.00689490361552,0.974,"ns"
"F","2","NR","hour","8","23",0,0.428571428571429,-0.244990141710758,1.10213299885362,0.764,"ns"
"F","2","NR","hour","9","10",0,-0.0238095238095235,-0.697371094091711,0.649752046472664,1,"ns"
"F","2","NR","hour","9","11",0,0.19047619047619,-0.483085379805997,0.864037760758377,1,"ns"
"F","2","NR","hour","9","12",0,0.357142857142857,-0.31641871313933,1.03070442742504,0.947,"ns"
"F","2","NR","hour","9","13",0,0.238095238095238,-0.435466332186949,0.911656808377425,1,"ns"
"F","2","NR","hour","9","14",0,0.523809523809523,-0.149752046472664,1.19737109409171,0.38,"ns"
"F","2","NR","hour","9","15",0,0.619047619047619,-0.0545139512345681,1.29260918932981,0.117,"ns"
"F","2","NR","hour","9","16",0,0.666666666666666,-0.00689490361552081,1.34022823694885,0.056,"ns"
"F","2","NR","hour","9","17",0,0.547619047619047,-0.12594252266314,1.22118061790123,0.295,"ns"
"F","2","NR","hour","9","18",0,0.5,-0.173561570282188,1.17356157028219,0.474,"ns"
"F","2","NR","hour","9","19",0,0.357142857142857,-0.31641871313933,1.03070442742504,0.947,"ns"
"F","2","NR","hour","9","20",0,0.0714285714285713,-0.602132998853616,0.744990141710759,1,"ns"
"F","2","NR","hour","9","21",0,0.261904761904762,-0.411656808377426,0.935466332186949,0.999,"ns"
"F","2","NR","hour","9","22",0,0.309523809523809,-0.364037760758378,0.983085379805997,0.989,"ns"
"F","2","NR","hour","9","23",0,0.404761904761904,-0.268799665520283,1.07832347504409,0.843,"ns"
"F","2","NR","hour","10","11",0,0.214285714285713,-0.459275855996474,0.8878472845679,1,"ns"
"F","2","NR","hour","10","12",0,0.38095238095238,-0.292609189329807,1.05451395123457,0.904,"ns"
"F","2","NR","hour","10","13",0,0.261904761904761,-0.411656808377426,0.935466332186949,0.999,"ns"
"F","2","NR","hour","10","14",0,0.547619047619047,-0.12594252266314,1.22118061790123,0.295,"ns"
"F","2","NR","hour","10","15",0,0.642857142857143,-0.0307044274250446,1.31641871313933,0.082,"ns"
"F","2","NR","hour","10","16",0,0.69047619047619,0.0169146201940027,1.36403776075838,0.0375,"*"
"F","2","NR","hour","10","17",0,0.571428571428571,-0.102132998853616,1.24499014171076,0.223,"ns"
"F","2","NR","hour","10","18",0,0.523809523809523,-0.149752046472664,1.19737109409171,0.38,"ns"
"F","2","NR","hour","10","19",0,0.38095238095238,-0.292609189329807,1.05451395123457,0.904,"ns"
"F","2","NR","hour","10","20",0,0.0952380952380948,-0.578323475044092,0.768799665520282,1,"ns"
"F","2","NR","hour","10","21",0,0.285714285714285,-0.387847284567902,0.959275855996472,0.996,"ns"
"F","2","NR","hour","10","22",0,0.333333333333333,-0.340228236948854,1.00689490361552,0.974,"ns"
"F","2","NR","hour","10","23",0,0.428571428571428,-0.244990141710759,1.10213299885362,0.764,"ns"
"F","2","NR","hour","11","12",0,0.166666666666667,-0.50689490361552,0.840228236948854,1,"ns"
"F","2","NR","hour","11","13",0,0.0476190476190482,-0.625942522663139,0.721180617901235,1,"ns"
"F","2","NR","hour","11","14",0,0.333333333333334,-0.340228236948854,1.00689490361552,0.974,"ns"
"F","2","NR","hour","11","15",0,0.428571428571429,-0.244990141710758,1.10213299885362,0.764,"ns"
"F","2","NR","hour","11","16",0,0.476190476190477,-0.197371094091711,1.14975204647266,0.574,"ns"
"F","2","NR","hour","11","17",0,0.357142857142858,-0.31641871313933,1.03070442742504,0.947,"ns"
"F","2","NR","hour","11","18",0,0.30952380952381,-0.364037760758377,0.983085379805997,0.989,"ns"
"F","2","NR","hour","11","19",0,0.166666666666667,-0.50689490361552,0.840228236948854,1,"ns"
"F","2","NR","hour","11","20",0,-0.119047619047618,-0.792609189329806,0.554513951234569,1,"ns"
"F","2","NR","hour","11","21",0,0.0714285714285718,-0.602132998853615,0.744990141710759,1,"ns"
"F","2","NR","hour","11","22",0,0.11904761904762,-0.554513951234568,0.792609189329807,1,"ns"
"F","2","NR","hour","11","23",0,0.214285714285715,-0.459275855996473,0.887847284567902,1,"ns"
"F","2","NR","hour","12","13",0,-0.119047619047619,-0.792609189329806,0.554513951234568,1,"ns"
"F","2","NR","hour","12","14",0,0.166666666666667,-0.506894903615521,0.840228236948854,1,"ns"
"F","2","NR","hour","12","15",0,0.261904761904762,-0.411656808377425,0.935466332186949,0.999,"ns"
"F","2","NR","hour","12","16",0,0.30952380952381,-0.364037760758378,0.983085379805997,0.989,"ns"
"F","2","NR","hour","12","17",0,0.190476190476191,-0.483085379805997,0.864037760758378,1,"ns"
"F","2","NR","hour","12","18",0,0.142857142857143,-0.530704427425044,0.81641871313933,1,"ns"
"F","2","NR","hour","12","19",0,-5.55111512312578e-17,-0.673561570282187,0.673561570282187,1,"ns"
"F","2","NR","hour","12","20",0,-0.285714285714286,-0.959275855996473,0.387847284567902,0.996,"ns"
"F","2","NR","hour","12","21",0,-0.0952380952380953,-0.768799665520282,0.578323475044092,1,"ns"
"F","2","NR","hour","12","22",0,-0.0476190476190476,-0.721180617901235,0.62594252266314,1,"ns"
"F","2","NR","hour","12","23",0,0.0476190476190476,-0.62594252266314,0.721180617901235,1,"ns"
"F","2","NR","hour","13","14",0,0.285714285714285,-0.387847284567902,0.959275855996473,0.996,"ns"
"F","2","NR","hour","13","15",0,0.380952380952381,-0.292609189329806,1.05451395123457,0.904,"ns"
"F","2","NR","hour","13","16",0,0.428571428571428,-0.244990141710759,1.10213299885362,0.764,"ns"
"F","2","NR","hour","13","17",0,0.309523809523809,-0.364037760758378,0.983085379805997,0.989,"ns"
"F","2","NR","hour","13","18",0,0.261904761904762,-0.411656808377426,0.935466332186949,0.999,"ns"
"F","2","NR","hour","13","19",0,0.119047619047619,-0.554513951234568,0.792609189329806,1,"ns"
"F","2","NR","hour","13","20",0,-0.166666666666667,-0.840228236948854,0.506894903615521,1,"ns"
"F","2","NR","hour","13","21",0,0.0238095238095236,-0.649752046472664,0.697371094091711,1,"ns"
"F","2","NR","hour","13","22",0,0.0714285714285713,-0.602132998853616,0.744990141710759,1,"ns"
"F","2","NR","hour","13","23",0,0.166666666666666,-0.506894903615521,0.840228236948854,1,"ns"
"F","2","NR","hour","14","15",0,0.0952380952380957,-0.578323475044092,0.768799665520283,1,"ns"
"F","2","NR","hour","14","16",0,0.142857142857143,-0.530704427425044,0.81641871313933,1,"ns"
"F","2","NR","hour","14","17",0,0.0238095238095241,-0.649752046472663,0.697371094091711,1,"ns"
"F","2","NR","hour","14","18",0,-0.0238095238095237,-0.697371094091711,0.649752046472663,1,"ns"
"F","2","NR","hour","14","19",0,-0.166666666666667,-0.840228236948854,0.506894903615521,1,"ns"
"F","2","NR","hour","14","20",0,-0.452380952380952,-1.12594252266314,0.221180617901235,0.673,"ns"
"F","2","NR","hour","14","21",0,-0.261904761904762,-0.935466332186949,0.411656808377425,0.999,"ns"
"F","2","NR","hour","14","22",0,-0.214285714285714,-0.887847284567901,0.459275855996473,1,"ns"
"F","2","NR","hour","14","23",0,-0.119047619047619,-0.792609189329806,0.554513951234568,1,"ns"
"F","2","NR","hour","15","16",0,0.0476190476190473,-0.62594252266314,0.721180617901235,1,"ns"
"F","2","NR","hour","15","17",0,-0.0714285714285716,-0.744990141710759,0.602132998853616,1,"ns"
"F","2","NR","hour","15","18",0,-0.119047619047619,-0.792609189329807,0.554513951234568,1,"ns"
"F","2","NR","hour","15","19",0,-0.261904761904762,-0.935466332186949,0.411656808377425,0.999,"ns"
