mouse_id,sex,order,hour,PR,NR
FEDXA08,M,1.0,13,1.4285714285714286,1.1428571428571428
FEDXA08,M,1.0,14,0.5714285714285714,0.7142857142857143
FEDXA08,M,1.0,15,0.2857142857142857,0.8571428571428571
FEDXA08,M,1.0,16,0.5714285714285714,1.0
FEDXA08,M,1.0,17,0.7142857142857143,1.1428571428571428
FEDXA08,M,1.0,18,0.5714285714285714,1.7142857142857142
FEDXA08,M,1.0,19,0.42857142857142855,0.2857142857142857
FEDXA08,M,1.0,20,0.14285714285714285,0.5714285714285714
FEDXA08,M,1.0,21,0.14285714285714285,0.0
FEDXA08,M,1.0,22,0.14285714285714285,0.2857142857142857
FEDXA08,M,1.0,23,0.5714285714285714,0.2857142857142857
FEDXA09,M,1.0,0,0.2857142857142857,0.42857142857142855
FEDXA09,M,1.0,1,0.14285714285714285,0.7142857142857143
FEDXA09,M,1.0,2,0.42857142857142855,0.14285714285714285
FEDXA09,M,1.0,3,1.2857142857142858,0.2857142857142857
FEDXA09,M,1.0,4,0.7142857142857143,0.2857142857142857
FEDXA09,M,1.0,5,0.0,0.0
FEDXA09,M,1.0,6,0.2857142857142857,0.0
FEDXA09,M,1.0,7,0.0,0.0
FEDXA09,M,1.0,8,0.14285714285714285,0.0
FEDXA09,M,1.0,9,0.0,0.0
FEDXA09,M,1.0,10,0.14285714285714285,0.2857142857142857
FEDXA09,M,1.0,11,0.0,0.0
FEDXA09,M,1.0,12,0.5714285714285714,0.2857142857142857
FEDXA09,M,1.0,13,3.857142857142857,1.0
FEDXA09,M,1.0,14,0.7142857142857143,0.5714285714285714
FEDXA09,M,1.0,15,1.5714285714285714,1.4285714285714286
FEDXA09,M,1.0,16,0.7142857142857143,0.42857142857142855
FEDXA09,M,1.0,17,0.5714285714285714,0.5714285714285714
FEDXA09,M,1.0,18,1.0,0.42857142857142855
FEDXA09,M,1.0,19,1.1428571428571428,0.2857142857142857
FEDXA09,M,1.0,20,0.2857142857142857,0.14285714285714285
FEDXA09,M,1.0,21,0.0,0.2857142857142857
FEDXA09,M,1.0,22,0.42857142857142855,0.2857142857142857
FEDXA09,M,1.0,23,2.142857142857143,0.7142857142857143
FEDXA10,M,1.0,0,0.2857142857142857,0.7142857142857143
FEDXA10,M,1.0,1,0.42857142857142855,0.42857142857142855
FEDXA10,M,1.0,2,0.5714285714285714,0.7142857142857143
FEDXA10,M,1.0,3,1.0,0.8571428571428571
FEDXA10,M,1.0,4,1.2857142857142858,0.0
FEDXA10,M,1.0,5,0.0,0.0
FEDXA10,M,1.0,6,0.0,0.14285714285714285
FEDXA10,M,1.0,7,0.14285714285714285,0.0
FEDXA10,M,1.0,8,0.0,0.0
FEDXA10,M,1.0,9,0.0,0.0
FEDXA10,M,1.0,10,0.2857142857142857,0.14285714285714285
FEDXA10,M,1.0,11,0.2857142857142857,0.2857142857142857
FEDXA10,M,1.0,12,0.2857142857142857,0.0
FEDXA10,M,1.0,13,0.8571428571428571,0.7142857142857143
FEDXA10,M,1.0,14,0.5714285714285714,1.0
FEDXA10,M,1.0,15,0.7142857142857143,0.42857142857142855
FEDXA10,M,1.0,16,0.14285714285714285,0.7142857142857143
FEDXA10,M,1.0,17,0.7142857142857143,0.7142857142857143
FEDXA10,M,1.0,18,0.7142857142857143,0.5714285714285714
FEDXA10,M,1.0,19,0.5714285714285714,0.2857142857142857
FEDXA10,M,1.0,20,0.14285714285714285,0.42857142857142855
FEDXA10,M,1.0,21,0.5714285714285714,0.7142857142857143
FEDXA10,M,1.0,22,0.5714285714285714,0.14285714285714285
FEDXA10,M,1.0,23,1.0,0.5714285714285714
FEDXA11,M,1.0,0,0.5714285714285714,1.0
FEDXA11,M,1.0,1,1.1428571428571428,0.8571428571428571
FEDXA11,M,1.0,2,2.0,0.8571428571428571
FEDXA11,M,1.0,3,0.42857142857142855,1.0
FEDXA11,M,1.0,4,1.5714285714285714,0.0
FEDXA11,M,1.0,5,1.0,0.14285714285714285
FEDXA11,M,1.0,6,0.5714285714285714,0.0
FEDXA11,M,1.0,7,0.2857142857142857,0.14285714285714285
FEDXA11,M,1.0,8,0.42857142857142855,0.2857142857142857
FEDXA11,M,1.0,9,0.42857142857142855,0.0
FEDXA11,M,1.0,10,1.4285714285714286,0.2857142857142857
FEDXA11,M,1.0,11,0.42857142857142855,0.42857142857142855
FEDXA11,M,1.0,12,1.7142857142857142,0.42857142857142855
FEDXA11,M,1.0,13,5.0,3.142857142857143
FEDXA11,M,1.0,14,4.571428571428571,4.714285714285714
FEDXA11,M,1.0,15,3.7142857142857144,3.857142857142857
FEDXA11,M,1.0,16,2.142857142857143,2.2857142857142856
FEDXA11,M,1.0,17,1.5714285714285714,1.1428571428571428
FEDXA11,M,1.0,18,2.4285714285714284,0.8571428571428571
FEDXA11,M,1.0,19,1.1428571428571428,0.2857142857142857
FEDXA11,M,1.0,20,0.5714285714285714,0.2857142857142857
FEDXA11,M,1.0,21,0.42857142857142855,0.2857142857142857
FEDXA11,M,1.0,22,0.2857142857142857,0.14285714285714285
FEDXA11,M,1.0,23,1.0,0.42857142857142855
FEDXA12,M,1.0,0,1.2857142857142858,0.7142857142857143
FEDXA12,M,1.0,1,0.7142857142857143,1.2857142857142858
FEDXA12,M,1.0,2,1.0,1.1428571428571428
FEDXA12,M,1.0,3,0.5714285714285714,1.2857142857142858
FEDXA12,M,1.0,4,2.142857142857143,0.2857142857142857
FEDXA12,M,1.0,5,0.0,0.0
FEDXA12,M,1.0,6,0.0,0.14285714285714285
FEDXA12,M,1.0,7,0.0,0.14285714285714285
FEDXA12,M,1.0,8,0.0,0.14285714285714285
FEDXA12,M,1.0,9,0.42857142857142855,0.2857142857142857
FEDXA12,M,1.0,10,0.0,0.14285714285714285
FEDXA12,M,1.0,11,0.2857142857142857,0.14285714285714285
FEDXA12,M,1.0,12,0.42857142857142855,0.14285714285714285
FEDXA12,M,1.0,13,2.2857142857142856,2.142857142857143
FEDXA12,M,1.0,14,1.4285714285714286,1.7142857142857142
FEDXA12,M,1.0,15,1.0,2.0
FEDXA12,M,1.0,16,1.8571428571428572,2.4285714285714284
FEDXA12,M,1.0,17,1.8571428571428572,0.8571428571428571
FEDXA12,M,1.0,18,1.7142857142857142,1.7142857142857142
FEDXA12,M,1.0,19,1.0,1.2857142857142858
FEDXA12,M,1.0,20,0.0,0.2857142857142857
FEDXA12,M,1.0,21,0.42857142857142855,0.5714285714285714
FEDXA12,M,1.0,22,0.5714285714285714,0.42857142857142855
FEDXA12,M,1.0,23,1.2857142857142858,1.1428571428571428
FEDXB01,F,2.0,0,1.5714285714285714,0.5714285714285714
FEDXB01,F,2.0,1,1.0,0.14285714285714285
FEDXB01,F,2.0,2,2.0,1.0
FEDXB01,F,2.0,3,1.1428571428571428,1.0
FEDXB01,F,2.0,4,1.2857142857142858,1.0
FEDXB01,F,2.0,5,0.5714285714285714,0.14285714285714285
FEDXB01,F,2.0,6,0.42857142857142855,0.14285714285714285
FEDXB01,F,2.0,7,0.2857142857142857,0.0
FEDXB01,F,2.0,8,0.14285714285714285,0.7142857142857143
FEDXB01,F,2.0,9,0.14285714285714285,0.42857142857142855
FEDXB01,F,2.0,10,0.14285714285714285,0.14285714285714285
FEDXB01,F,2.0,11,0.2857142857142857,0.0
FEDXB01,F,2.0,12,0.42857142857142855,0.2857142857142857
FEDXB01,F,2.0,13,1.8571428571428572,0.7142857142857143
FEDXB01,F,2.0,14,2.4285714285714284,0.7142857142857143
FEDXB01,F,2.0,15,3.0,0.5714285714285714
FEDXB01,F,2.0,16,1.5714285714285714,0.8571428571428571
FEDXB01,F,2.0,17,1.8571428571428572,1.1428571428571428
FEDXB01,F,2.0,18,3.0,0.8571428571428571
FEDXB01,F,2.0,19,1.1428571428571428,0.2857142857142857
FEDXB01,F,2.0,20,0.42857142857142855,0.2857142857142857
FEDXB01,F,2.0,21,1.5714285714285714,0.2857142857142857
FEDXB01,F,2.0,22,1.5714285714285714,0.42857142857142855
FEDXB01,F,2.0,23,0.7142857142857143,1.0
FEDXB02,F,2.0,0,0.8571428571428571,0.0
