"contrast","estimate","SE","df","t.ratio","p.value","contrast_pretty"
"NR X0 Order1 F - PR X0 Order1 F",0.813333333333331,1.45246791732948,19,0.559966470604551,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X1 Order1 F",-0.0609523809523852,0.651039521964687,19,-0.0936231655621229,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X1 Order1 F",0.344285714285713,1.25355263909815,19,0.274647991274946,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X2 Order1 F",0.454632034632034,0.54373120790975,19,0.836133788199802,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X2 Order1 F",0.309999999999998,0.912901262483844,19,0.339576702037351,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X3 Order1 F",-0.0254545454545475,0.506727242463049,19,-0.0502332286908844,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X3 Order1 F",1.81120879120879,1.3669881638034,19,1.32496303857484,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X4 Order1 F",0.0471504965622591,0.663177970992092,19,0.0710978027387181,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X4 Order1 F",0.370000000000003,0.739761873220239,19,0.500160948264832,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X5 Order1 F",0.280555555555552,0.611391186793515,19,0.458880601512995,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X5 Order1 F",0.423333333355555,0.709357600214168,19,0.596784094831355,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X6 Order1 F",-0.313333333333335,0.582138043346792,19,-0.538245759600142,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X6 Order1 F",0.838333333333331,0.70426193994413,19,1.19037148791519,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X0 Order2 F",-0.138730158730159,0.749629493266851,19,-0.185064968729524,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X0 Order2 F",2.10333333333333,1.1082836193751,19,1.89782948747297,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X1 Order2 F",0.367432659932656,0.67969780818485,19,0.54058238162323,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X1 Order2 F",2.02,1.18177857262961,19,1.70928805681867,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X2 Order2 F",0.623846153846153,0.605354780757733,19,1.03054634022263,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X2 Order2 F",0.936666666666665,0.910761820335324,19,1.02844305256648,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X3 Order2 F",0.760079365079363,0.629059280621645,19,1.20827939193305,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X3 Order2 F",1.11722222222222,1.30201324759227,19,0.858072853166607,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X4 Order2 F",0.294042950513537,0.638918470441333,19,0.460219831037952,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X4 Order2 F",0.547777777777781,0.666687881528193,19,0.821640520181881,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X5 Order2 F",0.471621808143544,0.622473858438604,19,0.757657212025814,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X5 Order2 F",0.0616666666666656,0.620364011165962,19,0.0994040040310597,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X6 Order2 F",0.401481481481481,0.610477920873268,19,0.657651108671015,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X6 Order2 F",1.94956349206349,0.83699162487149,19,2.32925089586508,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X0 Order1 M",-0.234473304473305,0.749629493266851,19,-0.312785591521328,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X0 Order1 M",0.162857142857141,1.1082836193751,19,0.146945366700419,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X1 Order1 M",0.422782402782398,0.67969780818485,19,0.622015251029644,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X1 Order1 M",-0.616111111111113,1.18177857262961,19,-0.521342259354211,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X2 Order1 M",0.370859788359788,0.605354780757733,19,0.612632129369782,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X2 Order1 M",-0.680000000000002,0.910761820335324,19,-0.746627696525135,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X3 Order1 M",0.0354761904761885,0.629059280621645,19,0.056395623701999,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X3 Order1 M",0.0950661375661361,1.30201324759227,19,0.0730147237302967,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X4 Order1 M",0.643809523809522,0.638918470441333,19,1.00765520734564,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X4 Order1 M",0.296052188552192,0.666687881528193,19,0.444064151689058,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X5 Order1 M",-0.75604617604618,0.622473858438604,19,-1.2145830154902,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X5 Order1 M",0.110379990379989,0.620364011165962,19,0.177927778519151,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X6 Order1 M",0.071851851851851,0.610477920873268,19,0.117697707640383,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X6 Order1 M",-0.141201298701301,0.83699162487149,19,-0.16870096964588,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X0 Order2 M",-0.495546749002631,0.749629493266851,19,-0.661055566054453,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X0 Order2 M",0.297777777777775,1.1082836193751,19,0.268683730925913,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X1 Order2 M",-0.154145299183766,0.67969780818485,19,-0.226785046718651,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - PR X1 Order2 M",2.74222222222222,1.18177857262961,19,2.32041965029069,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X0 Order1 F - NR X2 Order2 M",0.178309990662931,0.605354780757733,19,0.294554526256053,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
